Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd
2539	2074	11	43	7130	1445	5685	1935	0
2540	2074	11	44	8333	2387	5946	2479	0
2541	2074	12	45	7181	1317	5864	2674	0
2542	2074	12	46	7981	2023	5958	2463	0
2543	2074	12	47	7983	2021	5962	2520	0
2544	2074	12	48	8637	2538	6099	2565	0
2545	2075	1	1	8031	1928	6103	2507	0
2546	2075	1	2	7148	1101	6047	2014	0
2547	2075	1	3	6901	826	6075	1639	2
2548	2075	1	4	6662	820	5842	1627	2
2549	2075	2	5	7741	1886	5855	1627	1
2550	2075	2	6	7273	1377	5896	1684	1
2551	2075	2	7	7270	1370	5900	1593	1
2552	2075	2	8	7100	1282	5818	1418	1
2553	2075	3	9	9014	2896	6118	1729	0
2554	2075	3	10	8045	1893	6152	2252	0
2555	2075	3	11	8153	1926	6227	1909	0
2556	2075	3	12	9463	3056	6407	2293	0
2557	2075	4	13	8689	2198	6491	2806	0
2558	2075	4	14	8502	2059	6443	2433	0
2559	2075	4	15	9028	2560	6468	2412	0
2560	2075	4	16	8271	1805	6466	2378	0
2561	2075	5	17	9145	2694	6451	2238	0
2562	2075	5	18	8551	2217	6334	2177	0
2563	2075	5	19	9059	2636	6423	1853	0
2564	2075	5	20	8754	2143	6611	1930	0
2565	2075	6	21	8006	1448	6558	1640	0
2566	2075	6	22	7783	1344	6439	1223	0
2567	2075	6	23	7354	892	6462	1016	0
2568	2075	6	24	6931	503	6428	831	0
2569	2075	7	25	7474	1063	6411	864	0
2570	2075	7	26	7612	1231	6381	1098	0
2571	2075	7	27	6811	550	6261	1300	0
2572	2075	7	28	7474	1176	6298	1103	0
2573	2075	8	29	6255	62	6193	975	0
2574	2075	8	30	6061	-144	6205	788	0
2575	2075	8	31	5975	-82	6057	723	0
2576	2075	8	32	6543	469	6074	667	0
2577	2075	9	33	6009	-39	6048	581	0
2578	2075	9	34	6567	555	6012	643	0
2579	2075	9	35	5569	-282	5851	678	0
2580	2075	9	36	5286	-462	5748	487	0
2581	2075	10	37	5417	-270	5687	377	0
2582	2075	10	38	5430	-167	5597	375	0
2583	2075	10	39	5468	-133	5601	485	0
2584	2075	10	40	5717	159	5558	321	0
2585	2075	11	41	6165	572	5593	530	0
2586	2075	11	42	5615	58	5557	586	0
2587	2075	11	43	5892	391	5501	403	0
2588	2075	11	44	7109	1363	5746	479	0
2589	2075	12	45	7881	2006	5875	757	0
2590	2075	12	46	7538	1665	5873	983	0
2591	2075	12	47	7582	1545	6037	1102	0
2592	2075	12	48	7303	1310	5993	1068	0
2593	2076	1	1	8691	2672	6019	1096	0
2594	2076	1	2	9300	2813	6487	1482	0
2595	2076	1	3	8050	1697	6353	1677	2
2596	2076	1	4	7433	1209	6224	1435	2
2597	2076	2	5	7734	1569	6165	1221	2
2598	2076	2	6	8983	2655	6328	1350	2
2599	2076	2	7	9311	2881	6430	1445	2
2600	2076	2	8	8128	1667	6461	1213	2
2601	2076	3	9	8929	2236	6693	1241	0
2602	2076	3	10	7964	1497	6467	1261	0
2603	2076	3	11	8000	1621	6379	1022	0
2604	2076	3	12	8543	2134	6409	1398	0
2605	2076	4	13	11021	4393	6628	2968	0
2606	2076	4	14	8495	2015	6480	3268	0
2607	2076	4	15	8973	2434	6539	2556	0
2608	2076	4	16	9113	2328	6785	2455	0
2609	2076	5	17	7752	1087	6665	2085	0
2610	2076	5	18	7376	887	6489	1254	0
2611	2076	5	19	6661	366	6295	865	0
2612	2076	5	20	6541	347	6194	656	0
2613	2076	6	21	6461	370	6091	614	0
2614	2076	6	22	7312	1098	6214	621	0
2615	2076	6	23	6408	302	6106	739	0
2616	2076	6	24	6089	116	5973	583	0
2617	2076	7	25	5819	-113	5932	466	0
2618	2076	7	26	6055	164	5891	501	0
2619	2076	7	27	6234	336	5898	432	0
2620	2076	7	28	5946	130	5816	432	0
2621	2076	8	29	5649	-133	5782	369	0
2622	2076	8	30	5749	-28	5777	324	0
2623	2076	8	31	5691	-22	5713	358	0
2624	2076	8	32	6559	812	5747	381	0
2625	2076	9	33	5510	-177	5687	443	0
2626	2076	9	34	5469	-172	5641	397	0
2627	2076	9	35	6130	427	5703	363	0
2628	2076	9	36	6735	943	5792	577	0
2629	2076	10	37	5897	279	5618	647	0
2630	2076	10	38	5688	128	5560	671	0
2631	2076	10	39	5620	138	5482	725	0
2632	2076	10	40	5648	293	5355	792	0
2633	2076	11	41	5731	299	5432	704	0
2634	2076	11	42	6472	1137	5335	938	0
2635	2076	11	43	5690	193	5497	1298	0
2636	2076	11	44	7661	2087	5574	1417	0
2637	2076	12	45	6685	1137	5548	1823	0
2638	2076	12	46	6536	1032	5504	1500	0
2639	2076	12	47	6709	1080	5629	1396	0
2640	2076	12	48	7386	1931	5455	1410	0
2641	2077	1	1	7508	1877	5631	1764	0
2642	2077	1	2	7930	2292	5638	1930	0
2643	2077	1	3	9245	3420	5825	2141	0
2644	2077	1	4	9006	3045	5961	2417	0
2645	2077	2	5	9825	3603	6222	2612	0
2646	2077	2	6	7959	1890	6069	2435	0
2647	2077	2	7	8244	1963	6281	1779	0
2648	2077	2	8	7621	1442	6179	1573	0
2649	2077	3	9	7351	1325	6026	1331	0
2650	2077	3	10	9920	3576	6344	1855	0
2651	2077	3	11	8205	1827	6378	2353	0
2652	2077	3	12	7658	1485	6173	2045	0
2653	2077	4	13	8371	2153	6218	2253	0
2654	2077	4	14	8025	1801	6224	2500	0
2655	2077	4	15	8509	2253	6256	2606	0
2656	2077	4	16	7175	998	6177	2520	0
2657	2077	5	17	6517	630	5887	1922	0
2658	2077	5	18	7266	1426	5840	1387	0
2659	2077	5	19	7362	1302	6060	1541	0
2660	2077	5	20	6867	995	5872	1505	0
2661	2077	6	21	6966	1053	5913	1194	0
2662	2077	6	22	6052	190	5862	1067	0
2663	2077	6	23	6613	745	5868	750	0
2664	2077	6	24	6971	1042	5929	821	0
2665	2077	7	25	6502	612	5890	853	0
2666	2077	7	26	7229	1215	6014	732	0
2667	2077	7	27	6513	460	6053	692	0
2668	2077	7	28	6682	559	6123	716	0
2669	2077	8	29	6304	193	6111	792	0
2670	2077	8	30	5524	-441	5965	776	0
2671	2077	8	31	5667	-223	5890	600	0
2672	2077	8	32	5737	-71	5808	572	0
2673	2077	9	33	6140	272	5868	543	0
2674	2077	9	34	6321	465	5856	595	0
2675	2077	9	35	6098	150	5948	558	0
2676	2077	9	36	6055	102	5953	610	0
2677	2077	10	37	5900	67	5833	896	0
2678	2077	10	38	6188	243	5945	921	0
2679	2077	10	39	7620	1631	5989	1237	0
2680	2077	10	40	7713	1652	6061	1844	0
2681	2077	11	41	6904	919	5985	2057	0
2682	2077	11	42	7497	1538	5959	1946	0
2683	2077	11	43	7991	2061	5930	2253	0
2684	2077	11	44	7586	1730	5856	2269	0
2685	2077	12	45	8375	2255	6120	2461	0
2686	2077	12	46	7667	1713	5954	2382	0
2687	2077	12	47	7482	1540	5942	2211	0
2688	2077	12	48	7375	1440	5935	2093	0
2689	2078	1	1	9024	2856	6168	2186	0
2690	2078	1	2	9025	2785	6240	2541	0
2691	2078	1	3	8043	1717	6326	2286	0
2692	2078	1	4	7045	862	6183	1651	0
2693	2078	2	5	6456	310	6146	1283	2
2694	2078	2	6	6550	655	5895	1113	2
2695	2078	2	7	6690	819	5871	1095	1
2696	2078	2	8	7207	1352	5855	1031	1
2697	2078	3	9	8638	2539	6099	1378	1
2698	2078	3	10	8983	2873	6110	1466	1
2699	2078	3	11	8663	2355	6308	1940	0
2700	2078	3	12	9038	2796	6242	2383	0
2701	2078	4	13	8980	2541	6439	2930	0
2702	2078	4	14	9264	2823	6441	3044	0
2703	2078	4	15	9265	2820	6445	3058	0
2704	2078	4	16	9032	2602	6430	2945	0
2705	2078	5	17	7470	1154	6316	2400	0
2706	2078	5	18	7358	1145	6213	1528	0
2707	2078	5	19	7010	818	6192	1258	0
2708	2078	5	20	6918	818	6100	977	0
2709	2078	6	21	7368	1176	6192	1006	0
2710	2078	6	22	6215	252	5963	1153	0
2711	2078	6	23	6204	304	5900	808	0
2712	2078	6	24	5778	12	5766	626	0
2713	2078	7	25	5720	25	5695	544	0
2714	2078	7	26	5826	191	5635	531	0
2715	2078	7	27	6239	651	5588	592	0
2716	2078	7	28	5385	-83	5468	670	0
2717	2078	8	29	5438	-111	5549	463	0
2718	2078	8	30	5125	-408	5533	461	0
2719	2078	8	31	5011	-481	5492	449	0
2720	2078	8	32	5344	-208	5552	385	0
2721	2078	9	33	5014	-450	5464	493	0
2722	2078	9	34	5196	-248	5444	423	0
2723	2078	9	35	4916	-448	5364	537	0
2724	2078	9	36	5059	-273	5332	446	0
2725	2078	10	37	5095	-266	5361	483	0
2726	2078	10	38	4605	-646	5251	439	0
2727	2078	10	39	5294	62	5232	450	0
2728	2078	10	40	4831	-264	5095	458	0
2729	2078	11	41	4502	-586	5088	618	0
2730	2078	11	42	4768	-285	5053	526	0
2731	2078	11	43	5607	535	5072	657	0
2732	2078	11	44	5386	186	5200	714	0
2733	2078	12	45	5864	611	5253	780	0
2734	2078	12	46	6183	1049	5134	837	0
2735	2078	12	47	7202	1739	5463	1035	0
2736	2078	12	48	7244	1754	5490	1265	0
2737	2079	1	1	7688	2139	5549	1441	0
2738	2079	1	2	8448	2690	5758	1860	0
2739	2079	1	3	7289	1433	5856	1922	0
2740	2079	1	4	6945	1169	5776	1493	0
2741	2079	2	5	9898	4019	5879	1858	0
2742	2079	2	6	8687	2462	6225	2083	2
2743	2079	2	7	8838	2598	6240	1771	2
2744	2079	2	8	8235	2058	6177	1616	2
2745	2079	3	9	10736	4246	6490	1829	1
2746	2079	3	10	9378	2813	6565	2181	1
2747	2079	3	11	9721	3088	6633	2102	0
2748	2079	3	12	10259	3370	6889	2439	0
2749	2079	4	13	10422	3342	7080	3362	0
2750	2079	4	14	10679	3597	7082	4124	0
2751	2079	4	15	9056	2136	6920	3860	0
2752	2079	4	16	9225	2182	7043	3611	0
2753	2079	5	17	9468	2420	7048	3293	0
2754	2079	5	18	8222	1195	7027	2591	0
2755	2079	5	19	8276	1133	7143	1770	0
2756	2079	5	20	8495	1428	7067	1556	0
2757	2079	6	21	8519	1577	6942	1389	0
2758	2079	6	22	8132	1314	6818	1195	0
2759	2079	6	23	7993	1108	6885	1354	0
2760	2079	6	24	8006	1292	6714	1378	0
2761	2079	7	25	7262	619	6643	1269	0
2762	2079	7	26	7257	646	6611	1065	0
2763	2079	7	27	7980	1310	6670	1034	0
2764	2079	7	28	7790	1061	6729	1101	0
2765	2079	8	29	7564	926	6638	1230	0
2766	2079	8	30	7108	557	6551	1210	0
2767	2079	8	31	6766	248	6518	975	0
2768	2079	8	32	6295	-114	6409	871	0
2769	2079	9	33	6366	40	6326	740	0
2770	2079	9	34	7245	925	6320	763	0
2771	2079	9	35	5671	-537	6208	816	0
2772	2079	9	36	5998	-106	6104	636	0
2773	2079	10	37	5875	-187	6062	660	0
2774	2079	10	38	5641	-332	5973	622	0
2775	2079	10	39	5715	-242	5957	632	0
2776	2079	10	40	6406	426	5980	758	0
2777	2079	11	41	6141	258	5883	813	0
2778	2079	11	42	6729	718	6011	903	0
2779	2079	11	43	6187	49	6138	1125	0
2780	2079	11	44	7436	1402	6034	1125	0
2781	2079	12	45	7113	1020	6093	1486	0
2782	2079	12	46	7960	1865	6095	1630	0
2783	2079	12	47	8051	1839	6212	1892	0
2784	2079	12	48	9558	3194	6364	2016	0
2785	2080	1	1	9003	2559	6444	2220	0
2786	2080	1	2	7774	1474	6300	1869	2
2787	2080	1	3	7515	1244	6271	1691	2
2788	2080	1	4	7415	1226	6189	1678	2
2789	2080	2	5	7097	1045	6052	1497	2
2790	2080	2	6	9908	3643	6265	1687	1
2791	2080	2	7	9308	2690	6618	2298	1
2792	2080	2	8	9342	2600	6742	2248	1
2793	2080	3	9	9712	3021	6691	2206	1
2794	2080	3	10	9826	2806	7020	2174	0
2795	2080	3	11	9137	2107	7030	2033	0
2796	2080	3	12	10065	2708	7357	2626	0
2797	2080	4	13	12014	4502	7512	3473	0
2798	2080	4	14	9699	2408	7291	3801	0
2799	2080	4	15	9789	2412	7377	3359	0
2800	2080	4	16	9685	2332	7353	2997	0
2801	2080	5	17	9156	1628	7528	3028	0
2802	2080	5	18	9062	1440	7622	2339	0
2803	2080	5	19	8613	1006	7607	1852	0
2804	2080	5	20	9694	2075	7619	1692	0
2805	2080	6	21	8587	1003	7584	1544	0
2806	2080	6	22	8437	922	7515	1246	0
2807	2080	6	23	8520	1217	7303	988	0
2808	2080	6	24	8606	1172	7434	845	0
2809	2080	7	25	8358	904	7454	1032	0
2810	2080	7	26	7793	474	7319	1128	0
2811	2080	7	27	8199	937	7262	1080	0
2812	2080	7	28	8209	953	7256	1110	0
2813	2080	8	29	7458	347	7111	1251	0
2814	2080	8	30	7343	384	6959	1007	0
2815	2080	8	31	7445	491	6954	724	0
2816	2080	8	32	6865	6	6859	747	0
2817	2080	9	33	6196	-498	6694	791	0
2818	2080	9	34	6116	-435	6551	743	0
2819	2080	9	35	6026	-452	6478	693	0
2820	2080	9	36	6947	458	6489	676	0
2821	2080	10	37	6612	173	6439	776	0
2822	2080	10	38	6077	-373	6450	836	0
2823	2080	10	39	6527	84	6443	854	0
2824	2080	10	40	7182	744	6438	997	0
2825	2080	11	41	6305	-111	6416	1174	0
2826	2080	11	42	6244	-6	6250	969	0
2827	2080	11	43	6753	474	6279	903	0
2828	2080	11	44	6963	659	6304	1079	0
2829	2080	12	45	7134	796	6338	1233	0
2830	2080	12	46	7462	994	6468	1402	0
2831	2080	12	47	6800	594	6206	1280	0
2832	2080	12	48	7640	1361	6279	1184	0
2833	2081	1	1	7084	821	6263	1279	0
2834	2081	1	2	6928	792	6136	1052	0
2835	2081	1	3	6971	853	6118	957	0
2836	2081	1	4	8693	2347	6346	1330	0
2837	2081	2	5	7175	1046	6129	1321	0
2838	2081	2	6	6717	668	6049	1016	2
2839	2081	2	7	6985	887	6098	931	2
2840	2081	2	8	8712	2447	6265	1423	0
2841	2081	3	9	7533	1351	6182	1504	0
2842	2081	3	10	8614	2443	6171	1504	0
2843	2081	3	11	8082	1732	6350	1578	0
2844	2081	3	12	7168	812	6356	1199	0
2845	2081	4	13	8693	2166	6527	1203	0
2846	2081	4	14	7259	723	6536	1499	0
2847	2081	4	15	6977	529	6448	1209	0
2848	2081	4	16	6975	740	6235	987	0
2849	2081	5	17	8451	2022	6429	1026	0
2850	2081	5	18	7690	1264	6426	1195	0
2851	2081	5	19	7142	730	6412	825	0
2852	2081	5	20	7116	698	6418	626	0
2853	2081	6	21	7906	1510	6396	703	0
2854	2081	6	22	7187	792	6395	562	0
2855	2081	6	23	7271	875	6396	562	0
2856	2081	6	24	7228	830	6398	675	0
2857	2081	7	25	6540	252	6288	785	0
2858	2081	7	26	6995	674	6321	741	0
2859	2081	7	27	7076	739	6337	755	0
2860	2081	7	28	6198	-60	6258	771	0
2861	2081	8	29	6298	46	6252	634	0
2862	2081	8	30	6279	121	6158	670	0
2863	2081	8	31	6616	417	6199	727	0
2864	2081	8	32	5699	-328	6027	768	0
2865	2081	9	33	6155	39	6116	697	0
2866	2081	9	34	5263	-630	5893	769	0
2867	2081	9	35	5891	23	5868	660	0
2868	2081	9	36	6646	724	5922	938	0
2869	2081	10	37	6171	320	5851	1402	0
2870	2081	10	38	5839	43	5796	1283	0
2871	2081	10	39	5468	-314	5782	1186	0
2872	2081	10	40	5975	159	5816	1079	0
2873	2081	11	41	5588	-167	5755	1327	0
2874	2081	11	42	5673	36	5637	1180	0
2875	2081	11	43	7447	1663	5784	1262	0
2876	2081	11	44	7573	1702	5871	1717	0
2877	2081	12	45	8247	2183	6064	2098	0
2878	2081	12	46	8355	2304	6051	2488	0
2879	2081	12	47	7378	1493	5885	2165	0
2880	2081	12	48	6860	1044	5816	1636	0
2881	2082	1	1	7554	1602	5952	1523	0
2882	2082	1	2	7117	1207	5910	1461	0
2883	2082	1	3	6722	763	5959	1402	2
2884	2082	1	4	6965	1141	5824	1275	2
2885	2082	2	5	7748	1917	5831	1389	2
2886	2082	2	6	7285	1423	5862	1476	2
2887	2082	2	7	7673	1868	5805	1448	1
2888	2082	2	8	8649	2750	5899	1666	1
2889	2082	3	9	10993	4571	6422	1900	1
2890	2082	3	10	11765	4968	6797	2299	0
2891	2082	3	11	10743	3867	6876	2995	0
2892	2082	3	12	8788	1810	6978	2694	0
2893	2082	4	13	9078	2017	7061	2300	0
2894	2082	4	14	9509	2192	7317	2855	0
2895	2082	4	15	11564	4232	7332	3399	0
2896	2082	4	16	11298	3964	7334	4067	0
2897	2082	5	17	10288	2858	7430	4626	0
2898	2082	5	18	10046	2692	7354	3662	0
2899	2082	5	19	9642	2154	7488	2883	0
2900	2082	5	20	9729	2108	7621	2243	0
2901	2082	6	21	8956	1347	7609	1539	0
2902	2082	6	22	8503	921	7582	1222	0
2903	2082	6	23	8779	1330	7449	1041	0
2904	2082	6	24	8532	1037	7495	1144	0
2905	2082	7	25	7847	541	7306	1098	0
2906	2082	7	26	7279	97	7182	850	0
2907	2082	7	27	7606	501	7105	667	0
2908	2082	7	28	7521	583	6938	644	0
2909	2082	8	29	6936	48	6888	567	0
2910	2082	8	30	7604	719	6885	565	0
2911	2082	8	31	7164	376	6788	646	0
2912	2082	8	32	6901	218	6683	662	0
2913	2082	9	33	6956	371	6585	739	0
2914	2082	9	34	6287	-204	6491	750	0
2915	2082	9	35	6685	178	6507	588	0
2916	2082	9	36	6840	364	6476	596	0
2917	2082	10	37	6004	-389	6393	606	0
2918	2082	10	38	6985	613	6372	554	0
2919	2082	10	39	7131	725	6406	696	0
2920	2082	10	40	6378	30	6348	883	0
2921	2082	11	41	6100	-201	6301	870	0
2922	2082	11	42	6525	187	6338	874	0
2923	2082	11	43	6787	483	6304	926	0
2924	2082	11	44	8509	1994	6515	1103	0
2925	2082	12	45	8562	1822	6740	1425	0
2926	2082	12	46	8279	1492	6787	1323	0
2927	2082	12	47	7860	1097	6763	1218	0
2928	2082	12	48	8069	1261	6808	1235	0
2929	2083	1	1	7704	822	6882	1247	0
2930	2083	1	2	8324	1462	6862	1250	0
2931	2083	1	3	9504	2507	6997	1486	0
2932	2083	1	4	9747	2512	7235	1914	0
2933	2083	2	5	8459	1391	7068	1637	0
2934	2083	2	6	7748	743	7005	1363	0
2935	2083	2	7	7944	908	7036	1191	0
2936	2083	2	8	8890	1655	7235	1383	0
2937	2083	3	9	9451	2035	7416	1670	0
2938	2083	3	10	9779	2327	7452	2353	0
2939	2083	3	11	9091	1810	7281	2725	0
2940	2083	3	12	8466	1123	7343	2406	0
2941	2083	4	13	7985	759	7226	1755	0
2942	2083	4	14	7953	814	7139	1461	0
2943	2083	4	15	9401	2034	7367	1699	0
2944	2083	4	16	9214	1847	7367	2179	0
2945	2083	5	17	9604	2317	7287	2183	0
2946	2083	5	18	8441	1196	7245	1872	0
2947	2083	5	19	7705	645	7060	1296	0
2948	2083	5	20	7473	516	6957	1011	0
2949	2083	6	21	8108	1091	7017	972	0
2950	2083	6	22	7645	758	6887	1039	0
2951	2083	6	23	7269	451	6818	952	0
2952	2083	6	24	6737	11	6726	831	0
2953	2083	7	25	6270	-272	6542	894	0
2954	2083	7	26	6188	-304	6492	821	0
2955	2083	7	27	6279	-185	6464	776	0
2956	2083	7	28	6764	256	6508	803	0
2957	2083	8	29	6488	-9	6497	741	0
2958	2083	8	30	6942	466	6476	827	0
2959	2083	8	31	5703	-633	6336	849	0
2960	2083	8	32	6000	-255	6255	740	0
2961	2083	9	33	7257	874	6383	685	0
2962	2083	9	34	5957	-280	6237	755	0
2963	2083	9	35	6499	207	6292	705	0
2964	2083	9	36	5623	-483	6106	887	0
2965	2083	10	37	5788	-246	6034	808	0
2966	2083	10	38	6206	77	6129	883	0
2967	2083	10	39	6328	283	6045	1196	0
2968	2083	10	40	6853	768	6085	1210	0
2969	2083	11	41	5886	-184	6070	1248	0
2970	2083	11	42	6344	365	5979	1075	0
2971	2083	11	43	6066	125	5941	1020	0
2972	2083	11	44	5727	-242	5969	966	0
2973	2083	12	45	6825	917	5908	952	0
2974	2083	12	46	6745	779	5966	1246	0
2975	2083	12	47	8610	2396	6214	1505	0
2976	2083	12	48	7914	1789	6125	2035	0
2977	2084	1	1	7418	1239	6179	1619	0
2978	2084	1	2	8388	2145	6243	1610	0
2979	2084	1	3	7221	702	6519	1541	0
2980	2084	1	4	9195	2665	6530	1659	0
2981	2084	2	5	7929	1383	6546	1885	2
2982	2084	2	6	8543	1978	6565	1589	2
2983	2084	2	7	7752	1072	6680	1764	2
2984	2084	2	8	9124	2507	6617	1861	2
2985	2084	3	9	8129	1380	6749	1943	0
2986	2084	3	10	8455	1566	6889	1840	0
2987	2084	3	11	8477	1448	7029	2166	0
2988	2084	3	12	7974	1170	6804	2010	0
2989	2084	4	13	7733	901	6832	2227	0
2990	2084	4	14	9906	3119	6787	2465	0
2991	2084	4	15	9497	2554	6943	3255	0
2992	2084	4	16	9252	2164	7088	4022	0
2993	2084	5	17	8027	1041	6986	3510	0
2994	2084	5	18	8086	979	7107	2868	0
2995	2084	5	19	8076	1067	7009	2408	0
2996	2084	5	20	8453	1422	7031	2377	0
2997	2084	6	21	9057	1933	7124	2122	0
2998	2084	6	22	9240	2136	7104	2097	0
2999	2084	6	23	8429	1305	7124	1890	0
3000	2084	6	24	8387	1292	7095	1509	0
3001	2084	7	25	8141	1079	7062	1217	0
3002	2084	7	26	7227	257	6970	1026	0
3003	2084	7	27	7675	791	6884	749	0
3004	2084	7	28	6951	120	6831	703	0
3005	2084	8	29	7302	497	6805	617	0
3006	2084	8	30	6761	52	6709	786	0
3007	2084	8	31	6532	-70	6602	795	0
3008	2084	8	32	6977	406	6571	662	0
3009	2084	9	33	6256	-242	6498	623	0
3010	2084	9	34	6702	228	6474	549	0
3011	2084	9	35	7137	607	6530	696	0
3012	2084	9	36	6000	-380	6380	772	0
3013	2084	10	37	6982	543	6439	710	0
3014	2084	10	38	5874	-429	6303	839	0
3015	2084	10	39	6485	151	6334	781	0
3016	2084	10	40	6836	545	6291	1002	0
3017	2084	11	41	7000	652	6348	1335	0
3018	2084	11	42	6487	160	6327	1622	0
3019	2084	11	43	7238	944	6294	1695	0
3020	2084	11	44	7064	679	6385	2010	0
3021	2084	12	45	6968	775	6193	1737	0
3022	2084	12	46	6650	443	6207	1655	0
3023	2084	12	47	8473	2134	6339	1679	0
3024	2084	12	48	7773	1275	6498	1766	2
3025	2085	1	1	7905	1338	6567	1688	2
3026	2085	1	2	9038	2422	6616	1627	2
3027	2085	1	3	7853	1314	6539	1607	2
3028	2085	1	4	7122	756	6366	1536	2
3029	2085	2	5	7728	1493	6235	1545	2
3030	2085	2	6	6792	632	6160	1630	2
3031	2085	2	7	8616	2405	6211	1443	1
3032	2085	2	8	7335	1082	6253	1425	1
3033	2085	3	9	7536	1349	6187	1365	1
3034	2085	3	10	8843	2292	6551	1288	1
3035	2085	3	11	8858	2087	6771	1455	1
3036	2085	3	12	9371	2570	6801	1616	1
3037	2085	4	13	10780	3937	6843	2550	0
3038	2085	4	14	10724	3761	6963	3773	0
3039	2085	4	15	9585	2757	6828	4479	0
3040	2085	4	16	10496	3594	6902	4332	0
3041	2085	5	17	9585	2547	7038	4281	0
3042	2085	5	18	9860	2834	7026	3392	0
3043	2085	5	19	9691	2534	7157	3286	0
3044	2085	5	20	8232	1241	6991	2477	0
3045	2085	6	21	8240	1300	6940	1506	0
3046	2085	6	22	8893	1908	6985	1314	0
3047	2085	6	23	8058	1237	6821	1231	0
3048	2085	6	24	7746	911	6835	1025	0
3049	2085	7	25	8071	1247	6824	1096	0
3050	2085	7	26	7244	414	6830	1020	0
3051	2085	7	27	6822	105	6717	905	0
3052	2085	7	28	7702	1019	6683	811	0
3053	2085	8	29	6702	132	6570	839	0
3054	2085	8	30	7130	606	6524	677	0
3055	2085	8	31	6795	296	6499	623	0
3056	2085	8	32	6403	-62	6465	628	0
3057	2085	9	33	6606	239	6367	627	0
3058	2085	9	34	6231	-169	6400	600	0
3059	2085	9	35	5962	-342	6304	677	0
3060	2085	9	36	5760	-404	6164	719	0
3061	2085	10	37	6229	63	6166	717	0
3062	2085	10	38	5687	-449	6136	775	0
3063	2085	10	39	6090	-96	6186	935	0
3064	2085	10	40	5911	-217	6128	1083	0
3065	2085	11	41	6030	-147	6177	1231	0
3066	2085	11	42	5766	-410	6176	1259	0
3067	2085	11	43	6288	149	6139	1346	0
3068	2085	11	44	6874	669	6205	1453	0
3069	2085	12	45	6666	589	6077	1553	0
3070	2085	12	46	7005	921	6084	1563	0
3071	2085	12	47	6764	729	6035	1577	0
3072	2085	12	48	6938	824	6114	1557	0
3073	2086	1	1	7178	992	6186	1736	0
3074	2086	1	2	6697	609	6088	1577	0
3075	2086	1	3	6782	721	6061	1306	2
3076	2086	1	4	7008	914	6094	1453	2
3077	2086	2	5	7113	1010	6103	1582	2
3078	2086	2	6	6860	836	6024	1692	1
3079	2086	2	7	5831	-189	6020	1823	1
3080	2086	2	8	5719	-151	5870	1763	1
3081	2086	3	9	6471	552	5919	1233	1
3082	2086	3	10	8009	2019	5990	1232	1
3083	2086	3	11	7967	1942	6025	1474	1
3084	2086	3	12	8063	1967	6096	1659	0
3085	2086	4	13	8845	2627	6218	1912	0
3086	2086	4	14	8739	2406	6333	2199	0
3087	2086	4	15	9269	2772	6497	2806	0
3088	2086	4	16	7492	1063	6429	2582	0
3089	2086	5	17	6967	646	6321	1678	0
3090	2086	5	18	7163	869	6294	1238	0
3091	2086	5	19	6642	482	6160	1126	0
3092	2086	5	20	7790	1609	6181	1053	0
3093	2086	6	21	8043	1658	6385	1209	0
3094	2086	6	22	8674	2227	6447	1203	0
3095	2086	6	23	8478	1891	6587	1017	0
3096	2086	6	24	8691	2034	6657	967	0
3097	2086	7	25	7744	998	6746	803	0
3098	2086	7	26	7086	472	6614	775	0
3099	2086	7	27	6945	357	6588	643	0
3100	2086	7	28	6870	380	6490	670	0
3101	2086	8	29	6449	49	6400	684	0
3102	2086	8	30	6919	547	6372	622	0
3103	2086	8	31	6798	450	6348	681	0
3104	2086	8	32	5829	-414	6243	701	0
3105	2086	9	33	6139	-64	6203	638	0
3106	2086	9	34	6667	485	6182	583	0
3107	2086	9	35	5966	-162	6128	623	0
3108	2086	9	36	6190	71	6119	539	0
3109	2086	10	37	5340	-717	6057	616	0
3110	2086	10	38	5996	-32	6028	463	0
3111	2086	10	39	5606	-382	5988	634	0
3112	2086	10	40	7042	1067	5975	685	0
3113	2086	11	41	5938	-14	5952	675	0
3114	2086	11	42	6002	71	5931	736	0
3115	2086	11	43	5756	-150	5906	771	0
3116	2086	11	44	6019	147	5872	749	0
3117	2086	12	45	6094	241	5853	845	0
3118	2086	12	46	6708	817	5891	970	0
3119	2086	12	47	6704	858	5846	1416	0
3120	2086	12	48	7837	1964	5873	1704	0
3121	2087	1	1	6991	1060	5931	1858	0
3122	2087	1	2	8044	2045	5999	1695	0
3123	2087	1	3	7102	1082	6020	1663	0
3124	2087	1	4	7176	1119	6057	1354	0
3125	2087	2	5	7951	1811	6140	1817	0
3126	2087	2	6	7270	1166	6104	1906	0
3127	2087	2	7	9064	2813	6251	1881	0
3128	2087	2	8	10486	4074	6412	2522	0
3129	2087	3	9	9400	2903	6497	2836	0
3130	2087	3	10	10228	3699	6529	2830	0
3131	2087	3	11	9099	2513	6586	3027	0
3132	2087	3	12	10897	4036	6861	2712	0
3133	2087	4	13	10648	3406	7242	3522	0
3134	2087	4	14	10129	2986	7143	3567	0
3135	2087	4	15	8981	1913	7068	3007	0
3136	2087	4	16	8638	1676	6962	2596	0
3137	2087	5	17	8493	1471	7022	2152	0
