Sim	QM	forNTS	indicator	confidence
1731	3	7865.567884124343	1	3
1732	4	7833.74849376621	1	3
1733	5	7806.400130069678	1	3
1734	6	7769.141038996031	1	3
1735	7	7742.053632512138	1	3
1736	8	7695.3844602920335	1	3
1737	9	7668.890534263817	1	3
1738	10	7654.8783840739015	1	3
1739	11	7590.4543748280685	1	3
1740	12	7529.96088364636	1	3
1741	13	7517.853525457861	1	3
1742	14	7510.9791106167495	1	3
1743	15	7490.627965496712	1	3
1744	16	7452.049653280402	1	3
1745	17	7421.407314551003	1	2
1746	18	7388.304179457229	1	2
1747	19	7368.5439967387465	1	2
1748	20	7313.636455439395	1	2
1749	21	7283.532784626838	1	1
1750	22	7256.591665620553	1	1
1751	23	7207.691143133564	0	1
1752	24	7174.165820341288	0	2
1753	25	7152.059666668614	0	2
1754	26	7128.828211607732	0	2
1755	27	7111.739022532008	0	2
1756	28	7086.131529045201	0	2
1757	29	7051.880762955972	0	2
1758	30	7027.3490342275345	0	2
1759	31	7000.816912638185	0	2
1760	32	6977.02305301274	0	2
1761	33	6957.64330451349	0	2
1762	34	6943.230991658292	0	2
1763	35	6906.194823818018	0	1
1764	36	6878.305596267902	0	1
1765	37	6838.56925748242	-1	1
1766	38	6808.375116785988	-1	2
1767	39	6783.177014201796	-1	2
1768	40	6766.281933251957	-1	2
1769	41	6750.057923359719	-1	2
1770	42	6742.32288644473	-1	2
1771	43	6726.6872533914	-1	2
1772	44	6705.257048697988	-1	2
1773	45	6697.237912377577	-1	2
1774	46	6660.741403901436	-1	3
1775	47	6640.271108410824	-1	3
1776	48	6624.707495647538	-1	3
1777	1	6601.997758816138	-1	3
1778	2	6576.931502231729	-1	3
1779	3	6550.539170924704	-1	3
1780	4	6543.273093595595	-1	3
1781	5	6539.914915595539	-1	3
1782	6	6521.946940843073	-1	3
1783	7	6515.048510070044	-1	3
1784	8	6527.564802903875	-1	3
1785	9	6526.9336679755415	-1	3
1786	10	6510.911366494446	-1	3
1787	11	6513.169541295084	-1	3
1788	12	6510.532344903045	-1	3
1789	13	6493.26276416895	-1	3
1790	14	6480.422478308	-1	3
1791	15	6470.881302335887	-1	3
1792	16	6473.524216842098	-1	3
1793	17	6494.211196363073	-1	3
1794	18	6503.9297964490925	-1	3
1795	19	6503.740214510368	-1	3
1796	20	6510.990328341077	-1	3
1797	21	6504.482732576812	-1	3
1798	22	6488.614735978728	-1	3
1799	23	6480.169377139482	-1	3
1800	24	6467.921416704521	-1	3
1801	25	6458.294508844426	-1	3
1802	26	6451.1502079221	-1	3
1803	27	6436.361618259793	-1	3
1804	28	6440.832750950624	-1	3
1805	29	6441.482717588198	-1	3
1806	30	6444.256703981346	-1	3
1807	31	6447.648317618172	-1	3
1808	32	6442.386291099953	-1	3
1809	33	6445.2076875430985	-1	3
1810	34	6445.492972907814	-1	3
1811	35	6432.920315749874	-1	3
1812	36	6439.944954055102	-1	3
1813	37	6436.472617152837	-1	3
1814	38	6445.683160663126	-1	3
1815	39	6450.294604668463	-1	3
1816	40	6463.5202707615745	-1	3
1817	41	6468.633732531103	-1	3
1818	42	6477.717278040754	-1	3
1819	43	6489.784759009144	-1	3
1820	44	6500.78564266339	-1	3
1821	45	6487.586951317586	-1	3
1822	46	6481.608843308013	-1	3
1823	47	6465.26185841761	-1	3
1824	48	6454.8890388971395	-1	3
1825	1	6459.529824231926	-1	3
1826	2	6467.873927993556	-1	3
1827	3	6478.35010931861	-1	3
1828	4	6476.309149774841	-1	3
1829	5	6484.677216957854	-1	3
1830	6	6483.380338355289	-1	3
1831	7	6475.581310579112	-1	3
1832	8	6457.930233181113	-1	3
1833	9	6440.166907348008	-1	3
1834	10	6419.989771449548	-1	3
1835	11	6409.940408678578	-1	3
1836	12	6415.354740129438	-1	3
1837	13	6427.035285651599	-1	3
1838	14	6425.242430502104	-1	3
1839	15	6419.878671571296	-1	3
1840	16	6408.2411492569945	-1	3
1841	17	6377.674806836239	-1	3
1842	18	6393.989663181206	-1	3
1843	19	6407.129397744319	-1	3
1844	20	6405.826973239256	-1	3
1845	21	6421.513358134593	-1	3
1846	22	6444.621253562188	-1	3
1847	23	6463.884434667561	-1	3
1848	24	6500.264198198263	-1	3
1849	25	6511.93784401299	-1	3
1850	26	6518.790085597064	-1	3
1851	27	6519.737199088406	-1	3
1852	28	6509.932211378622	-1	3
1853	29	6507.910564601583	-1	3
1854	30	6513.501137987762	-1	3
1855	31	6509.411026873166	-1	3
1856	32	6516.501026483592	-1	3
1857	33	6510.800819338613	-1	3
1858	34	6513.437977174536	-1	3
1859	35	6518.427012486219	-1	3
1860	36	6525.623993942728	-1	3
1861	37	6524.882329958221	-1	3
1862	38	6517.022009826175	-1	3
1863	39	6523.540946816729	-1	3
1864	40	6534.111551466183	-1	3
1865	41	6538.748081510301	-1	3
1866	42	6537.18693122922	-1	3
1867	43	6558.747502635933	-1	3
1868	44	6578.977069343855	-1	3
1869	45	6599.436072642096	-1	3
1870	46	6610.607470400632	-1	3
1871	47	6616.732398298059	-1	3
1872	48	6611.5341912251515	-1	3
1873	1	6615.319131923194	-1	3
1874	2	6635.83240588088	-1	3
1875	3	6661.101706761386	-1	3
1876	4	6699.098405111009	-1	2
1877	5	6725.656909125798	-1	2
1878	6	6762.355773932251	-1	2
1879	7	6797.2267100643485	-1	2
1880	8	6836.986173571853	-1	1
1881	9	6894.205193439886	0	1
1882	10	6928.529998814345	0	2
1883	11	6972.954428483621	0	2
1884	12	7013.110709142085	0	2
1885	13	6998.631231559023	0	2
1886	14	7011.264819687513	0	2
1887	15	7057.007553155353	0	2
1888	16	7106.212903237251	0	2
1889	17	7146.773809089898	0	2
1890	18	7150.104366421695	0	2
1891	19	7166.657326455413	0	2
1892	20	7213.555050792637	0	1
1893	21	7226.93670710192	0	1
1894	22	7236.461404763369	0	1
1895	23	7243.366312108664	1	1
1896	24	7242.45390319273	1	1
1897	25	7252.199364867984	1	1
1898	26	7261.605942858223	1	1
1899	27	7275.806399696844	1	1
1900	28	7301.797392695259	1	2
1901	29	7316.758045866671	1	2
1902	30	7320.288207665014	1	2
1903	31	7339.488991836056	1	2
1904	32	7347.766480391423	1	2
1905	33	7366.276720065484	1	2
1906	34	7372.65469417432	1	2
1907	35	7381.44764885066	1	2
1908	36	7368.936966202036	1	2
1909	37	7380.994494595364	1	2
1910	38	7393.1205242438	1	2
1911	39	7418.0149207792665	1	2
1912	40	7422.537990262762	1	2
1913	41	7423.638455964005	1	2
1914	42	7433.329101756548	1	3
1915	43	7417.3816130072255	1	2
1916	44	7406.914177420666	1	2
1917	45	7399.128071787215	1	2
1918	46	7421.995273544834	1	2
1919	47	7438.120020503667	1	3
1920	48	7486.705677758108	1	3
1921	1	7533.890164601776	1	3
1922	2	7550.828746118457	1	3
1923	3	7567.005247567651	1	3
1924	4	7566.615957415258	1	3
1925	5	7559.532630521749	1	3
1926	6	7557.195964262468	1	3
1927	7	7560.835660063396	1	3
1928	8	7565.298307266774	1	3
1929	9	7547.517040113151	1	3
1930	10	7598.6188710211845	1	3
1931	11	7595.3893325547915	1	3
1932	12	7595.4940011582785	1	3
1933	13	7627.423972315849	1	3
1934	14	7631.51451078038	1	3
1935	15	7632.619121380852	1	3
1936	16	7653.86438646085	1	3
1937	17	7661.065719832558	1	3
1938	18	7667.176769560522	1	3
1939	19	7653.491581243347	1	3
1940	20	7621.83928049844	1	3
1941	21	7632.574340972678	1	3
1942	22	7634.61921793199	1	3
1943	23	7637.335469425255	1	3
1944	24	7619.8081236685675	1	3
1945	25	7612.249338378816	1	3
1946	26	7620.480218873481	1	3
1947	27	7615.879679967813	1	3
1948	28	7609.111511477787	1	3
1949	29	7602.983954920521	1	3
1950	30	7603.626683287521	1	3
1951	31	7599.964368379474	1	3
1952	32	7607.4677047122295	1	3
1953	33	7604.897136166487	1	3
1954	34	7601.160295114144	1	3
1955	35	7604.508535041636	1	3
1956	36	7608.722986699878	1	3
1957	37	7609.066682054791	1	3
1958	38	7613.160716406859	1	3
1959	39	7593.894010932924	1	3
1960	40	7575.867164150596	1	3
1961	41	7579.713169369843	1	3
1962	42	7554.9639091471145	1	3
1963	43	7554.184881840767	1	3
1964	44	7556.327138388455	1	3
1965	45	7561.165149170612	1	3
1966	46	7554.514473793488	1	3
1967	47	7564.639451670993	1	3
1968	48	7542.765864995129	1	3
1969	1	7507.195729773665	1	3
1970	2	7490.222245374874	1	3
1971	3	7487.126494476311	1	3
1972	4	7480.512690059751	1	3
1973	5	7480.617925905964	1	3
1974	6	7479.565543815553	1	3
1975	7	7467.354070466056	1	3
1976	8	7485.668629321926	1	3
1977	9	7514.146421604432	1	3
1978	10	7492.235742680345	1	3
1979	11	7514.881890532775	1	3
1980	12	7514.416596830286	1	3
1981	13	7526.735930438515	1	3
1982	14	7526.075879610964	1	3
1983	15	7519.564277817295	1	3
1984	16	7508.997424012153	1	3
1985	17	7521.169858410336	1	3
1986	18	7543.2455270418795	1	3
1987	19	7565.298307266774	1	3
1988	20	7581.374070456377	1	3
1989	21	7585.054526584272	1	3
1990	22	7595.299616201791	1	3
1991	23	7595.31456895339	1	3
1992	24	7612.353924708165	1	3
1993	25	7624.243563635663	1	3
1994	26	7636.60420465372	1	3
1995	27	7672.839127265368	1	3
1996	28	7710.1736176394215	1	3
1997	29	7748.334962533453	1	3
1998	30	7780.604128671953	1	3
1999	31	7802.075744544355	1	3
2000	32	7813.6845026102055	1	3
2001	33	7852.242707567875	1	3
2002	34	7884.493009719405	1	3
2003	35	7911.907341803783	1	3
2004	36	7951.178391263327	1	3
2005	37	7970.266307290243	1	3
2006	38	7974.6903877174855	1	3
2007	39	7993.44999124999	1	3
2008	40	8015.700344672854	1	3
2009	41	8025.937537175721	1	3
2010	42	8070.806329700158	1	3
2011	43	8111.277804310487	1	3
2012	44	8148.367317134821	1	3
2013	45	8174.37159299692	1	3
2014	46	8187.522890575934	1	3
2015	47	8203.387685376614	1	3
2016	48	8222.87629779794	1	3
2017	1	8253.907916319658	1	3
2018	2	8305.28932132251	1	3
2019	3	8331.089706238401	1	3
2020	4	8355.604207807348	1	3
2021	5	8384.886924785846	1	3
2022	6	8400.387591786146	1	3
2023	7	8427.539825879105	1	3
2024	8	8417.161333751123	1	3
2025	9	8398.872611046714	1	3
2026	10	8400.214456034628	1	3
2027	11	8392.306574152486	1	3
2028	12	8405.53780173538	1	3
2029	13	8395.856789467527	1	3
2030	14	8410.816687368619	1	3
2031	15	8428.77917600929	1	3
2032	16	8448.931167385439	1	3
2033	17	8458.058051460292	1	3
2034	18	8455.798249512529	1	3
2035	19	8454.243611721658	1	3
2036	20	8449.219135106896	1	3
2037	21	8453.495046254826	1	3
2038	22	8466.361344846206	1	3
2039	23	8487.761033178218	1	3
2040	24	8503.352915782398	1	3
2041	25	8515.417090154002	1	3
2042	26	8515.345297530814	1	3
2043	27	8497.103010964061	1	3
2044	28	8467.41164233582	1	3
2045	29	8448.182435018753	1	3
2046	30	8423.100692667784	1	3
2047	31	8406.143635205643	1	3
2048	32	8396.217553902645	1	3
2049	33	8365.807443498752	1	3
2050	34	8350.92022372604	1	3
2051	35	8330.366176374844	1	3
2052	36	8291.276874938185	1	3
2053	37	8287.420892661483	1	3
2054	38	8282.824774371393	1	3
2055	39	8267.115748376207	1	3
2056	40	8274.297086439368	1	3
2057	41	8268.958444015985	1	3
2058	42	8242.798827352985	1	3
2059	43	8210.34147542758	1	3
2060	44	8171.749175069451	1	3
2061	45	8158.472244879061	1	3
2062	46	8149.913236008682	1	3
2063	47	8128.6258258964635	1	3
2064	48	8110.006851479914	1	3
2065	1	8072.591630196228	1	3
2066	2	8021.127513804262	1	3
2067	3	7969.369626725896	1	3
2068	4	7921.779450080342	1	3
2069	5	7892.415517778952	1	3
2070	6	7864.770371675241	1	3
2071	7	7828.2016484921205	1	3
2072	8	7808.132607788982	1	3
2073	9	7804.252853065699	1	3
2074	10	7786.577982867817	1	3
2075	11	7783.242904963213	1	3
2076	12	7775.414597728964	1	3
2077	13	7765.387909923645	1	3
2078	14	7761.263176345744	1	3
2079	15	7753.6793531555695	1	3
2080	16	7722.752846667167	1	3
2081	17	7702.348819076619	1	3
2082	18	7681.4341382603125	1	3
2083	19	7675.029168116808	1	3
2084	20	7664.702747854169	1	3
2085	21	7649.285892211016	1	3
2086	22	7618.448933559547	1	3
2087	23	7595.538858974604	1	3
2088	24	7565.477991624795	1	3
2089	25	7566.316498618421	1	3
2090	26	7556.177337243277	1	3
2091	27	7546.123272211018	1	3
2092	28	7543.905044694627	1	3
2093	29	7530.770794927327	1	3
2094	30	7525.385804521707	1	3
2095	31	7518.138660438107	1	3
2096	32	7513.98131282598	1	3
2097	33	7505.28876966144	1	3
2098	34	7484.631529931014	1	3
2099	35	7472.272596210301	1	3
2100	36	7469.204292898989	1	3
2101	37	7460.372905379355	1	3
2102	38	7452.92277114259	1	3
2103	39	7437.833801386836	1	3
2104	40	7406.159836862966	1	2
2105	41	7389.330954464766	1	2
2106	42	7395.883003491721	1	2
2107	43	7379.846459652884	1	2
2108	44	7368.5288823801975	1	2
2109	45	7342.425079456239	1	2
2110	46	7324.665981718671	1	2
2111	47	7313.484909898958	1	2
2112	48	7305.254313925566	1	2
2113	1	7301.8883717419485	1	2
2114	2	7293.36492183257	1	2
2115	3	7314.091085378987	1	2
2116	4	7355.7381918546525	1	2
2117	5	7363.162590033	1	2
2118	6	7364.266194391047	1	2
2119	7	7362.633443850352	1	2
2120	8	7355.405468234078	1	2
2121	9	7347.342850155503	1	2
2122	10	7356.479238918381	1	2
2123	11	7338.732200710402	1	2
2124	12	7309.286655606816	1	2
2125	13	7273.058201955747	1	1
2126	14	7223.984060173708	0	1
2127	15	7176.637519380783	0	2
2128	16	7144.986081136818	0	2
2129	17	7126.2894667643595	0	2
2130	18	7100.914970347213	0	2
2131	19	7081.518083139196	0	2
2132	20	7075.508275969768	0	2
2133	21	7064.817996708061	0	2
2134	22	7059.478378430156	0	2
2135	23	7041.13170179779	0	2
2136	24	7028.824560179991	0	2
2137	25	6997.784599904074	0	2
2138	26	6977.531571910501	0	2
2139	27	6962.208594534145	0	2
2140	28	6950.731654787835	0	2
2141	29	6944.018233198321	0	2
2142	30	6937.904702469222	0	2
2143	31	6929.364174452352	0	2
2144	32	6911.359691654812	0	2
2145	33	6898.197400598543	0	1
2146	34	6896.046662145604	0	1
2147	35	6886.078983130828	0	1
2148	36	6881.155167316894	0	1
2149	37	6863.043971056866	0	1
2150	38	6877.46922964838	0	1
2151	39	6885.893201434017	0	1
2152	40	6899.976608775783	0	1
2153	41	6904.462585399916	0	1
2154	42	6888.463023818363	0	1
2155	43	6920.078099441638	0	2
2156	44	6939.263429910398	0	2
2157	45	6953.786657553878	0	2
2158	46	6960.620117464627	0	2
2159	47	6963.565638180503	0	2
2160	48	6955.082575532918	0	2
2161	1	6947.012549136173	0	2
2162	2	6929.889377879711	0	2
2163	3	6894.313519956842	0	1
2164	4	6879.807867956481	0	1
2165	5	6879.219363012455	0	1
2166	6	6868.204830437454	0	1
2167	7	6878.398523665901	0	1
2168	8	6875.548547543161	0	1
2169	9	6883.183682988827	0	1
2170	10	6862.702964918496	0	1
2171	11	6844.807205629378	-1	1
2172	12	6853.260907559707	-1	1
2173	13	6862.811467523445	0	1
2174	14	6866.221239454964	0	1
2175	15	6885.242951495687	0	1
2176	16	6924.621256969989	0	2
2177	17	6954.1415007533005	0	2
2178	18	6983.786820276671	0	2
2179	19	7014.156636684523	0	2
2180	20	7041.715371590527	0	2
2181	21	7044.879177712603	0	2
2182	22	7063.651995361853	0	2
2183	23	7090.468116454455	0	2
2184	24	7116.666852573121	0	2
2185	25	7130.9537814443265	0	2
2186	26	7145.352807494727	0	2
2187	27	7165.802524317796	0	2
2188	28	7177.629165609069	0	2
2189	29	7192.635235490535	0	1
2190	30	7202.8769050808705	0	1
2191	31	7209.458108926874	0	1
2192	32	7224.440683031263	0	1
2193	33	7230.330200648663	0	1
2194	34	7247.730104483659	1	1
2195	35	7283.107833129377	1	1
2196	36	7302.343260945318	1	2
2197	37	7331.162766330824	1	2
2198	38	7317.682309674811	1	2
2199	39	7319.212557094617	1	2
2200	40	7328.482522304356	1	2
2201	41	7339.443585148967	1	2
2202	42	7366.337183988403	1	2
2203	43	7358.687099765937	1	2
2204	44	7360.093354401336	1	2
2205	45	7364.235959436698	1	2
2206	46	7378.335790855083	1	2
2207	47	7405.420556679311	1	2
2208	48	7445.997045676617	1	3
2209	1	7483.609411101944	1	3
2210	2	7533.875168728061	1	3
2211	3	7575.627701242523	1	3
2212	4	7580.087257451694	1	3
2213	5	7586.281204548582	1	3
2214	6	7628.170478962565	1	3
2215	7	7645.019710250831	1	3
2216	8	7681.538389545928	1	3
2217	9	7713.906511870536	1	3
2218	10	7751.6605147334785	1	3
2219	11	7800.416850575787	1	3
2220	12	7818.1398115488355	1	3
2221	13	7858.729021662694	1	3
2222	14	7894.790245286653	1	3
2223	15	7902.635370319805	1	3
2224	16	7883.755202376575	1	3
2225	17	7869.348293747769	1	3
2226	18	7882.7665021433495	1	3
2227	19	7886.130854513257	1	3
2228	20	7887.517763880629	1	3
2229	21	7908.576361793855	1	3
2230	22	7916.519780546352	1	3
2231	23	7923.061030593311	1	3
2232	24	7944.409898523554	1	3
2233	25	7960.356734354507	1	3
2234	26	7984.050107938036	1	3
2235	27	7997.4731179022065	1	3
2236	28	8006.85273191279	1	3
2237	29	8007.527796306348	1	3
2238	30	8007.469095855957	1	3
2239	31	8031.274293434004	1	3
2240	32	8053.92685215291	1	3
2241	33	8075.678991585819	1	3
2242	34	8079.629033193068	1	3
2243	35	8080.9894445017735	1	3
2244	36	8089.428031653469	1	3
2245	37	8091.972157544732	1	3
2246	38	8100.830520749814	1	3
2247	39	8105.15612930199	1	3
2248	40	8085.859928791479	1	3
2249	41	8089.47189829686	1	3
2250	42	8084.77768888171	1	3
2251	43	8080.4774712836	1	3
2252	44	8076.834815399799	1	3
2253	45	8081.545288114337	1	3
2254	46	8071.991667783623	1	3
2255	47	8053.487496270637	1	3
2256	48	8030.336053806729	1	3
2257	1	8016.917904072568	1	3
2258	2	8040.551977512685	1	3
2259	3	8057.704961948512	1	3
2260	4	8064.644503653418	1	3
2261	5	8061.848445276949	1	3
2262	6	8043.804863204697	1	3
2263	7	8042.090562686099	1	3
2264	8	8044.141847212414	1	3
2265	9	8025.981526573265	1	3
2266	10	8015.832372356402	1	3
2267	11	8010.932161377086	1	3
2268	12	8033.092022104655	1	3
2269	13	8039.086561220907	1	3
2270	14	8050.7779471254225	1	3
2271	15	8057.690319325026	1	3
2272	16	8075.913087222413	1	3
2273	17	8076.703142229916	1	3
2274	18	8068.815993554005	1	3
2275	19	8056.152791339299	1	3
2276	20	8035.276035399624	1	3
2277	21	8020.438188864473	1	3
2278	22	8003.711949518531	1	3
2279	23	8008.041418737635	1	3
2280	24	7990.380773121525	1	3
2281	25	7996.283874181413	1	3
2282	26	7989.690508592307	1	3
2283	27	7973.499940063622	1	3
2284	28	7967.98778661924	1	3
2285	29	7963.665312430052	1	3
2286	30	7961.56258372401	1	3
2287	31	7942.040442912464	1	3
2288	32	7925.712343113885	1	3
2289	33	7925.785986193605	1	3
2290	34	7922.6043838995065	1	3
2291	35	7902.944989632165	1	3
2292	36	7884.020815840863	1	3
2293	37	7869.126803137187	1	3
2294	38	7862.879857218685	1	3
2295	39	7852.28703962388	1	3
2296	40	7849.981654991359	1	3
2297	41	7834.976007243532	1	3
2298	42	7803.94185075084	1	3
2299	43	7793.780022985654	1	3
2300	44	7776.6157126806675	1	3
2301	45	7760.268969624206	1	3
2302	46	7750.947939005823	1	3
2303	47	7729.41124533762	1	3
2304	48	7712.077325043515	1	3
2305	1	7685.708029640122	1	3
2306	2	7633.246037312336	1	3
2307	3	7596.675225652237	1	3
2308	4	7595.643526847344	1	3
2309	5	7594.417385377831	1	3
2310	6	7600.35305188845	1	3
2311	7	7589.467246746653	1	3
2312	8	7545.239006531486	1	3
2313	9	7509.29769147949	1	3
2314	10	7505.574073836526	1	3
2315	11	7472.768897404218	1	3
2316	12	7431.716816833805	1	3
2317	13	7377.172501127615	1	2
2318	14	7332.994823574828	1	2
2319	15	7298.309559411619	1	2
2320	16	7271.995264295145	1	1
2321	17	7246.681054830705	1	1
2322	18	7217.148714381253	0	1
2323	19	7180.19196466605	0	2
2324	20	7157.60374518887	0	2
2325	21	7136.12149609768	0	2
2326	22	7126.840065169585	0	2
2327	23	7095.738179087462	0	2
2328	24	7058.419490872951	0	2
2329	25	7029.992606989276	0	2
2330	26	7011.818604618766	0	2
2331	27	6997.969322636014	0	2
2332	28	6978.733473425394	0	2
2333	29	6972.38413732923	0	2
2334	30	6968.160385108004	0	2
2335	31	6958.352844965613	0	2
2336	32	6945.500013769402	0	2
2337	33	6923.076083954887	0	2
2338	34	6917.65155822133	0	2
2339	35	6910.292810209647	0	2
2340	36	6911.205074774674	0	2
2341	37	6918.578934447062	0	2
2342	38	6909.241333659203	0	2
2343	39	6929.425963823591	0	2
2344	40	6936.545880651941	0	2
2345	41	6934.167715284071	0	2
2346	42	6959.124055485603	0	2
2347	43	6959.016087837526	0	2
2348	44	6965.69354051649	0	2
2349	45	6976.113850101958	0	2
2350	46	6981.876561163037	0	2
2351	47	7003.41786561097	0	2
2352	48	7012.033961236358	0	2
2353	1	7021.999331232619	0	2
2354	2	7031.344996261918	0	2
2355	3	7039.641730042287	0	2
2356	4	7002.556049327323	0	2
2357	5	6973.077732504242	0	2
2358	6	6947.105149548029	0	2
2359	7	6944.110847769129	0	2
2360	8	6956.316703522089	0	2
2361	9	6981.183276129807	0	2
2362	10	6952.197498358188	0	2
2363	11	6946.518672879575	0	2
2364	12	6928.066552513658	0	2
2365	13	6935.789223040882	0	2
2366	14	6965.261810860514	0	2
2367	15	6977.870577207203	0	2
2368	16	6989.424085488487	0	2
2369	17	6990.5328658742055	0	2
2370	18	6993.935816233647	0	2
2371	19	7035.140414351159	0	2
2372	20	7067.318532636137	0	2
2373	21	7077.348205062798	0	2
2374	22	7081.104200354029	0	2
2375	23	7111.448212121374	0	2
2376	24	7144.023392684829	0	2
2377	25	7163.604295599816	0	2
2378	26	7165.375109687831	0	2
2379	27	7190.028270960418	0	1
2380	28	7196.35453460767	0	1
2381	29	7201.703642526115	0	1
2382	30	7211.118307522321	0	1
2383	31	7226.069221209814	0	1
2384	32	7238.423609381283	1	1
2385	33	7241.799985059487	1	1
2386	34	7233.1754302655045	0	1
2387	35	7247.304409667936	1	1
2388	36	7256.865203330946	1	1
2389	37	7235.974627122082	0	1
2390	38	7245.0237507000475	1	1
2391	39	7226.13009861769	0	1
2392	40	7217.346651983304	0	1
2393	41	7215.169232456071	0	1
2394	42	7195.058954521844	0	1
2395	43	7191.690059010132	0	1
2396	44	7181.656275624181	0	2
2397	45	7174.181078669052	0	2
2398	46	7159.314007424425	0	2
2399	47	7152.288791005864	0	2
2400	48	7163.100501159647	0	2
2401	1	7172.6246699462	0	2
2402	2	7168.198931760119	0	2
2403	3	7158.153488139838	0	2
2404	4	7156.779102684181	0	2
2405	5	7170.6255771453425	0	2
2406	6	7182.388391396659	0	2
2407	7	7206.822836409828	0	1
2408	8	7210.661385650292	0	1
2409	9	7204.263400725196	0	1
2410	10	7208.69650457514	0	1
2411	11	7223.025118852286	0	1
2412	12	7252.3209637426025	1	1
2413	13	7260.299310157129	1	1
2414	14	7245.145392272011	1	1
2415	15	7248.596670103661	1	1
2416	16	7230.862760456689	0	1
2417	17	7225.171258314576	0	1
2418	18	7216.265584699027	0	1
2419	19	7181.259701862445	0	2
2420	20	7167.038922878349	0	2
2421	21	7167.237350170681	0	2
2422	22	7164.96295130271	0	2
2423	23	7139.82064230371	0	2
2424	24	7132.513409183572	0	2
2425	25	7107.116168170191	0	2
2426	26	7094.681213890328	0	2
2427	27	7068.867787032143	0	2
2428	28	7063.974186768736	0	2
2429	29	7048.242089000112	0	2
2430	30	7034.72556594895	0	2
2431	31	7018.924135167528	0	2
2432	32	7013.033800521804	0	2
2433	33	7018.032238933072	0	2
2434	34	7016.832728887888	0	2
2435	35	6994.274539334006	0	2
2436	36	6981.84574901333	0	2
2437	37	7001.386381343843	0	2
2438	38	7005.541466648199	0	2
2439	39	7014.94104604367	0	2
2440	40	7026.1654600415095	0	2
2441	41	7036.676814353629	0	2
2442	42	7046.01556757328	0	2
2443	43	7041.162421688351	0	2
2444	44	7042.775149197374	0	2
2445	45	7063.207055802899	0	2
2446	46	7075.247605626743	0	2
2447	47	7078.191449203993	0	2
2448	48	7073.070108518884	0	2
2449	1	7065.539042334979	0	2
2450	2	7053.983827764781	0	2
2451	3	7048.318861151741	0	2
2452	4	7046.000211386803	0	2
2453	5	7041.2545810747915	0	2
2454	6	7035.80108093369	0	2
2455	7	7003.925704023351	0	2
2456	8	7002.2020781706915	0	2
2457	9	6993.304544021679	0	2
2458	10	6995.567792210077	0	2
2459	11	6989.839885442789	0	2
2460	12	6983.370892543073	0	2
2461	13	7000.7091734675	0	2
2462	14	7020.815437302287	0	2
2463	15	7056.531768966577	0	2
2464	16	7081.196175047683	0	2
2465	17	7127.55887927299	0	2
2466	18	7165.863582812576	0	2
2467	19	7231.167074101519	0	1
2468	20	7262.319997586908	1	1
2469	21	7301.433472488214	1	2
2470	22	7329.845401684565	1	2
2471	23	7373.621798966631	1	2
2472	24	7395.324498953626	1	2
2473	25	7420.035345982927	1	2
2474	26	7432.816800365563	1	3
2475	27	7443.873702821252	1	3
2476	28	7457.829620955166	1	3
2477	29	7480.527723784213	1	3
2478	30	7481.279396346214	1	3
2479	31	7490.537806143151	1	3
2480	32	7491.739899216058	1	3
2481	33	7484.992265934065	1	3
2482	34	7490.237272185022	1	3
2483	35	7505.8894055553465	1	3
2484	36	7508.276764716138	1	3
2485	37	7499.551837745778	1	3
2486	38	7492.2207172918115	1	3
2487	39	7478.919054494191	1	3
2488	40	7472.648583036733	1	3
2489	41	7467.323984205208	1	3
2490	42	7461.682050255921	1	3
2491	43	7480.452555054767	1	3
2492	44	7504.958412653403	1	3
2493	45	7490.507752939788	1	3
2494	46	7483.173492424157	1	3
2495	47	7479.3851301845625	1	3
2496	48	7488.088329764325	1	3
2497	1	7495.420883827821	1	3
2498	2	7505.4539462315915	1	3
2499	3	7495.480976216288	1	3
2500	4	7479.054367852529	1	3
2501	5	7453.660376930579	1	3
2502	6	7446.117512592232	1	3
2503	7	7427.346448763244	1	3
2504	8	7399.339361055302	1	2
2505	9	7384.362705372076	1	2
2506	10	7375.359452364765	1	2
2507	11	7359.488525377282	1	2
2508	12	7370.025150546592	1	2
2509	13	7368.800939151971	1	2
2510	14	7356.615346725704	1	2
2511	15	7316.33377976155	1	2
2512	16	7295.336852299845	1	2
2513	17	7253.308927796674	1	1
2514	18	7246.817890448318	1	1
2515	19	7211.91028111178	0	1
2516	20	7193.397442503227	0	1
2517	21	7180.847867042906	0	2
2518	22	7169.78620446108	0	2
2519	23	7146.376549918314	0	2
2520	24	7120.124793253676	0	2
2521	25	7095.385863559534	0	2
2522	26	7083.510732031827	0	2
2523	27	7085.549159420146	0	2
2524	28	7078.8660188662125	0	2
2525	29	7069.55801011421	0	2
2526	30	7077.946145492226	0	2
2527	31	7076.336265057419	0	2
2528	32	7067.870755936868	0	2
2529	33	7065.477677765703	0	2
2530	34	7055.933185601065	0	2
2531	35	7046.261264942728	0	2
2532	36	7045.72379800057	0	2
2533	37	7043.804154494346	0	2
2534	38	7031.790649790183	0	2
2535	39	7044.065236910955	0	2
2536	40	7034.433630390845	0	2
2537	41	7044.218813199987	0	2
2538	42	7053.36981723065	0	2
2539	43	7048.564530044104	0	2
2540	44	7046.169128785242	0	2
2541	45	7067.533287960302	0	2
2542	46	7081.931957345793	0	2
