Sim	Year	Month	QM	ontNTS	ontNBS	erieOut	stlouisontOut	iceInd
2579	2075	9	35	5295	-246	5541	394	0
2580	2075	9	36	5135	-344	5479	293	0
2581	2075	10	37	5243	-211	5454	217	0
2582	2075	10	38	5171	-211	5382	219	0
2583	2075	10	39	5119	-253	5372	302	0
2584	2075	10	40	5277	-58	5335	198	0
2585	2075	11	41	5702	340	5362	341	0
2586	2075	11	42	5090	-271	5361	439	0
2587	2075	11	43	5457	105	5352	314	0
2588	2075	11	44	6705	1161	5544	424	0
2589	2075	12	45	7700	2013	5687	720	0
2590	2075	12	46	7337	1625	5712	1002	0
2591	2075	12	47	7662	1795	5867	1134	0
2592	2075	12	48	7454	1639	5815	1225	0
2593	2076	1	1	8516	2652	5864	1303	0
2594	2076	1	2	8930	2631	6299	1406	0
2595	2076	1	3	7736	1549	6187	1492	0
2596	2076	1	4	7106	1103	6003	1066	0
2597	2076	2	5	7116	1195	5921	935	0
2598	2076	2	6	8159	2101	6058	1049	0
2599	2076	2	7	8628	2479	6149	1229	0
2600	2076	2	8	7564	1439	6125	1169	0
2601	2076	3	9	8154	1847	6307	1172	0
2602	2076	3	10	7315	1255	6060	1259	0
2603	2076	3	11	7353	1400	5953	1047	0
2604	2076	3	12	7682	1718	5964	1228	0
2605	2076	4	13	9826	3633	6193	2371	0
2606	2076	4	14	7272	1294	5978	2521	0
2607	2076	4	15	7687	1702	5985	1858	0
2608	2076	4	16	7675	1534	6141	1780	0
2609	2076	5	17	6537	611	5926	1530	0
2610	2076	5	18	6462	696	5766	986	0
2611	2076	5	19	5911	265	5646	757	0
2612	2076	5	20	5925	311	5614	563	0
2613	2076	6	21	5838	284	5554	475	0
2614	2076	6	22	6488	789	5699	427	0
2615	2076	6	23	5811	171	5640	494	0
2616	2076	6	24	5703	88	5615	433	0
2617	2076	7	25	5629	-17	5646	383	0
2618	2076	7	26	5873	155	5718	439	0
2619	2076	7	27	5973	201	5772	393	0
2620	2076	7	28	5786	47	5739	372	0
2621	2076	8	29	5684	-83	5767	381	0
2622	2076	8	30	5755	-43	5798	359	0
2623	2076	8	31	5712	-65	5777	379	0
2624	2076	8	32	6413	556	5857	389	0
2625	2076	9	33	5608	-211	5819	467	0
2626	2076	9	34	5594	-195	5789	451	0
2627	2076	9	35	6094	231	5863	389	0
2628	2076	9	36	6600	696	5904	516	0
2629	2076	10	37	5855	131	5724	545	0
2630	2076	10	38	5543	-97	5640	464	0
2631	2076	10	39	5377	-176	5553	425	0
2632	2076	10	40	5343	-108	5451	453	0
2633	2076	11	41	5640	105	5535	432	0
2634	2076	11	42	6284	906	5378	670	0
2635	2076	11	43	5315	-134	5449	976	0
2636	2076	11	44	7246	1742	5504	1152	0
2637	2076	12	45	6323	860	5463	1658	0
2638	2076	12	46	6578	1131	5447	1603	0
2639	2076	12	47	6938	1377	5561	1582	0
2640	2076	12	48	7541	2150	5391	1721	0
2641	2077	1	1	7346	1801	5545	1897	0
2642	2077	1	2	7820	2245	5575	1960	0
2643	2077	1	3	9122	3376	5746	2251	0
2644	2077	1	4	8750	2921	5829	2584	0
2645	2077	2	5	9269	3198	6071	2834	0
2646	2077	2	6	7553	1650	5903	2656	0
2647	2077	2	7	7776	1694	6082	1973	0
2648	2077	2	8	7215	1205	6010	1676	0
2649	2077	3	9	7002	1124	5878	1399	0
2650	2077	3	10	9446	3290	6156	1770	0
2651	2077	3	11	7728	1574	6154	2223	0
2652	2077	3	12	7276	1323	5953	1923	0
2653	2077	4	13	7970	1992	5978	2006	0
2654	2077	4	14	7484	1558	5926	2266	0
2655	2077	4	15	7737	1822	5915	2312	0
2656	2077	4	16	6423	633	5790	2157	0
2657	2077	5	17	5930	382	5548	1612	0
2658	2077	5	18	6763	1213	5550	1199	0
2659	2077	5	19	6770	1024	5746	1316	0
2660	2077	5	20	6358	753	5605	1291	0
2661	2077	6	21	6332	682	5650	975	0
2662	2077	6	22	5619	-22	5641	867	0
2663	2077	6	23	6025	374	5651	570	0
2664	2077	6	24	6201	509	5692	597	0
2665	2077	7	25	5852	198	5654	597	0
2666	2077	7	26	6219	516	5703	483	0
2667	2077	7	27	5757	45	5712	448	0
2668	2077	7	28	5890	175	5715	478	0
2669	2077	8	29	5583	-93	5676	533	0
2670	2077	8	30	5108	-479	5587	575	0
2671	2077	8	31	5269	-321	5590	505	0
2672	2077	8	32	5284	-278	5562	462	0
2673	2077	9	33	5595	-16	5611	470	0
2674	2077	9	34	5617	34	5583	450	0
2675	2077	9	35	5367	-223	5590	410	0
2676	2077	9	36	5158	-347	5505	413	0
2677	2077	10	37	5066	-351	5417	462	0
2678	2077	10	38	4990	-440	5430	401	0
2679	2077	10	39	5904	441	5463	520	0
2680	2077	10	40	5523	115	5408	700	0
2681	2077	11	41	5169	-245	5414	838	0
2682	2077	11	42	5894	389	5505	810	0
2683	2077	11	43	6598	1017	5581	1175	0
2684	2077	11	44	6389	840	5549	1298	0
2685	2077	12	45	7465	1626	5839	1542	0
2686	2077	12	46	6867	1098	5769	1750	0
2687	2077	12	47	6881	1083	5798	1664	0
2688	2077	12	48	6862	1038	5824	1603	0
2689	2078	1	1	8341	2334	6007	1619	0
2690	2078	1	2	8143	2106	6037	1974	0
2691	2078	1	3	7386	1255	6131	1761	0
2692	2078	1	4	6644	652	5992	1354	0
2693	2078	2	5	6052	50	6002	1124	0
2694	2078	2	6	6080	353	5727	867	2
2695	2078	2	7	6272	594	5678	789	2
2696	2078	2	8	6767	1139	5628	717	2
2697	2078	3	9	7900	2101	5799	973	2
2698	2078	3	10	8377	2592	5785	1106	2
2699	2078	3	11	7939	1998	5941	1465	2
2700	2078	3	12	8297	2401	5896	1692	0
2701	2078	4	13	8282	2175	6107	2047	0
2702	2078	4	14	8501	2438	6063	2286	0
2703	2078	4	15	8356	2333	6023	2310	0
2704	2078	4	16	8011	2036	5975	2187	0
2705	2078	5	17	6589	760	5829	1722	0
2706	2078	5	18	6668	876	5792	1155	0
2707	2078	5	19	6404	628	5776	1031	0
2708	2078	5	20	6321	624	5697	827	0
2709	2078	6	21	6571	829	5742	769	0
2710	2078	6	22	5623	46	5577	893	0
2711	2078	6	23	5679	105	5574	683	0
2712	2078	6	24	5362	-140	5502	570	0
2713	2078	7	25	5320	-157	5477	541	0
2714	2078	7	26	5333	-114	5447	522	0
2715	2078	7	27	5556	118	5438	495	0
2716	2078	7	28	5187	-237	5424	565	0
2717	2078	8	29	5351	-186	5537	456	0
2718	2078	8	30	5178	-366	5544	503	0
2719	2078	8	31	5033	-473	5506	490	0
2720	2078	8	32	5233	-310	5543	391	0
2721	2078	9	33	5045	-444	5489	501	0
2722	2078	9	34	5081	-348	5429	422	0
2723	2078	9	35	4868	-505	5373	534	0
2724	2078	9	36	5002	-365	5367	463	0
2725	2078	10	37	5045	-363	5408	459	0
2726	2078	10	38	4515	-765	5280	436	0
2727	2078	10	39	5036	-203	5239	409	0
2728	2078	10	40	4522	-566	5088	420	0
2729	2078	11	41	4345	-696	5041	571	0
2730	2078	11	42	4522	-486	5008	560	0
2731	2078	11	43	5358	329	5029	715	0
2732	2078	11	44	4913	-208	5121	735	0
2733	2078	12	45	5587	409	5178	725	0
2734	2078	12	46	5888	821	5067	885	0
2735	2078	12	47	7228	1821	5407	1076	0
2736	2078	12	48	7206	1821	5385	1477	0
2737	2079	1	1	7440	2061	5379	1610	0
2738	2079	1	2	7946	2417	5529	1780	0
2739	2079	1	3	6936	1338	5598	1888	0
2740	2079	1	4	6889	1302	5587	1604	0
2741	2079	2	5	9436	3731	5705	2149	0
2742	2079	2	6	8269	2267	6002	2363	0
2743	2079	2	7	8261	2268	5993	1871	0
2744	2079	2	8	7609	1725	5884	1590	2
2745	2079	3	9	10013	3796	6217	1772	2
2746	2079	3	10	8768	2541	6227	2097	2
2747	2079	3	11	8918	2720	6198	1922	0
2748	2079	3	12	9268	2915	6353	2036	0
2749	2079	4	13	9397	2931	6466	2869	0
2750	2079	4	14	9691	3160	6531	3688	0
2751	2079	4	15	8104	1638	6466	3528	0
2752	2079	4	16	8136	1615	6521	3072	0
2753	2079	5	17	8450	1982	6468	2506	0
2754	2079	5	18	7290	905	6385	2006	0
2755	2079	5	19	7157	798	6359	1367	0
2756	2079	5	20	7499	1244	6255	1272	0
2757	2079	6	21	7454	1269	6185	1214	0
2758	2079	6	22	7101	921	6180	1022	0
2759	2079	6	23	6874	684	6190	1040	0
2760	2079	6	24	7061	894	6167	1042	0
2761	2079	7	25	6383	268	6115	957	0
2762	2079	7	26	6269	190	6079	843	0
2763	2079	7	27	6871	727	6144	761	0
2764	2079	7	28	6573	458	6115	796	0
2765	2079	8	29	6406	354	6052	829	0
2766	2079	8	30	5938	-36	5974	809	0
2767	2079	8	31	5760	-163	5923	719	0
2768	2079	8	32	5614	-249	5863	674	0
2769	2079	9	33	5553	-276	5829	589	0
2770	2079	9	34	6215	334	5881	618	0
2771	2079	9	35	4988	-728	5716	652	0
2772	2079	9	36	5376	-294	5670	491	0
2773	2079	10	37	5172	-464	5636	525	0
2774	2079	10	38	5032	-515	5547	443	0
2775	2079	10	39	5118	-429	5547	463	0
2776	2079	10	40	5647	44	5603	507	0
2777	2079	11	41	5372	-135	5507	498	0
2778	2079	11	42	5893	311	5582	618	0
2779	2079	11	43	5232	-427	5659	788	0
2780	2079	11	44	6448	799	5649	725	0
2781	2079	12	45	6209	526	5683	1000	0
2782	2079	12	46	7331	1633	5698	1324	0
2783	2079	12	47	7665	1831	5834	1916	0
2784	2079	12	48	9327	3349	5978	2293	0
2785	2080	1	1	8679	2613	6066	2609	0
2786	2080	1	2	7477	1473	6004	2179	0
2787	2080	1	3	7259	1242	6017	1719	0
2788	2080	1	4	7292	1276	6016	1545	2
2789	2080	2	5	6750	891	5859	1375	2
2790	2080	2	6	9332	3325	6007	1523	2
2791	2080	2	7	8623	2280	6343	2149	2
2792	2080	2	8	8658	2202	6456	2012	0
2793	2080	3	9	9126	2719	6407	1996	0
2794	2080	3	10	9265	2541	6724	1970	0
2795	2080	3	11	8537	1838	6699	1855	0
2796	2080	3	12	9299	2341	6958	2306	0
2797	2080	4	13	11473	4281	7192	3272	0
2798	2080	4	14	9202	2271	6931	3636	0
2799	2080	4	15	9098	2119	6979	3016	0
2800	2080	4	16	8875	1979	6896	2391	0
2801	2080	5	17	8414	1388	7026	2229	0
2802	2080	5	18	8319	1272	7047	1723	0
2803	2080	5	19	7781	801	6980	1462	0
2804	2080	5	20	8894	1911	6983	1475	0
2805	2080	6	21	7580	703	6877	1483	0
2806	2080	6	22	7374	588	6786	1182	0
2807	2080	6	23	7497	884	6613	1002	0
2808	2080	6	24	7508	819	6689	816	0
2809	2080	7	25	6996	342	6654	844	0
2810	2080	7	26	6457	-46	6503	882	0
2811	2080	7	27	6718	257	6461	785	0
2812	2080	7	28	6892	394	6498	755	0
2813	2080	8	29	6372	-24	6396	787	0
2814	2080	8	30	6352	58	6294	747	0
2815	2080	8	31	6498	192	6306	667	0
2816	2080	8	32	6088	-180	6268	633	0
2817	2080	9	33	5662	-486	6148	665	0
2818	2080	9	34	5745	-366	6111	622	0
2819	2080	9	35	5665	-408	6073	571	0
2820	2080	9	36	6239	180	6059	512	0
2821	2080	10	37	5745	-244	5989	537	0
2822	2080	10	38	5112	-777	5889	554	0
2823	2080	10	39	5347	-496	5843	542	0
2824	2080	10	40	5945	135	5810	509	0
2825	2080	11	41	5198	-533	5731	542	0
2826	2080	11	42	5248	-334	5582	472	0
2827	2080	11	43	5838	194	5644	469	0
2828	2080	11	44	5921	249	5672	621	0
2829	2080	12	45	6246	533	5713	716	0
2830	2080	12	46	6746	845	5901	863	0
2831	2080	12	47	6103	353	5750	946	0
2832	2080	12	48	7271	1383	5888	947	0
2833	2081	1	1	6595	727	5868	1129	0
2834	2081	1	2	6367	683	5684	959	0
2835	2081	1	3	6189	566	5623	794	0
2836	2081	1	4	7636	1787	5849	906	0
2837	2081	2	5	6296	686	5610	942	0
2838	2081	2	6	6021	505	5516	663	0
2839	2081	2	7	6259	733	5526	590	0
2840	2081	2	8	7609	1944	5665	772	0
2841	2081	3	9	6688	1126	5562	790	0
2842	2081	3	10	7526	1949	5577	708	0
2843	2081	3	11	7057	1429	5628	648	0
2844	2081	3	12	6454	899	5555	547	0
2845	2081	4	13	7598	1837	5761	591	0
2846	2081	4	14	6322	633	5689	791	0
2847	2081	4	15	6066	480	5586	645	0
2848	2081	4	16	6021	507	5514	638	0
2849	2081	5	17	7173	1463	5710	590	0
2850	2081	5	18	6489	822	5667	787	0
2851	2081	5	19	6083	373	5710	560	0
2852	2081	5	20	6244	444	5800	361	0
2853	2081	6	21	6825	980	5845	409	0
2854	2081	6	22	6376	511	5865	357	0
2855	2081	6	23	6580	685	5895	280	0
2856	2081	6	24	6535	665	5870	337	0
2857	2081	7	25	6010	204	5806	423	0
2858	2081	7	26	6108	254	5854	334	0
2859	2081	7	27	6201	315	5886	386	0
2860	2081	7	28	5693	-124	5817	384	0
2861	2081	8	29	5809	-25	5834	323	0
2862	2081	8	30	5838	20	5818	361	0
2863	2081	8	31	6109	286	5823	341	0
2864	2081	8	32	5528	-207	5735	440	0
2865	2081	9	33	5849	38	5811	346	0
2866	2081	9	34	5179	-455	5634	383	0
2867	2081	9	35	5520	-76	5596	304	0
2868	2081	9	36	5897	327	5570	353	0
2869	2081	10	37	5462	-40	5502	627	0
2870	2081	10	38	5287	-205	5492	539	0
2871	2081	10	39	5122	-374	5496	497	0
2872	2081	10	40	5522	-6	5528	411	0
2873	2081	11	41	5254	-213	5467	567	0
2874	2081	11	42	5281	-132	5413	474	0
2875	2081	11	43	6821	1233	5588	547	0
2876	2081	11	44	6667	1005	5662	901	0
2877	2081	12	45	7688	1781	5907	1239	0
2878	2081	12	46	8112	2195	5917	1835	0
2879	2081	12	47	7127	1400	5727	1949	0
2880	2081	12	48	6575	926	5649	1562	0
2881	2082	1	1	7147	1357	5790	1437	0
2882	2082	1	2	6641	900	5741	1412	0
2883	2082	1	3	6322	503	5819	1280	0
2884	2082	1	4	6642	877	5765	1091	0
2885	2082	2	5	7162	1342	5820	1156	0
2886	2082	2	6	6846	970	5876	1153	2
2887	2082	2	7	7267	1456	5811	1131	0
2888	2082	2	8	8284	2382	5902	1395	0
2889	2082	3	9	10373	4066	6307	1737	0
2890	2082	3	10	11316	4694	6622	2173	0
2891	2082	3	11	10451	3851	6600	2800	0
2892	2082	3	12	8559	1902	6657	2428	0
2893	2082	4	13	8694	2057	6637	1938	0
2894	2082	4	14	8693	1905	6788	2201	0
2895	2082	4	15	10764	3898	6866	2747	0
2896	2082	4	16	10601	3655	6946	3541	0
2897	2082	5	17	9788	2718	7070	4074	0
2898	2082	5	18	9734	2794	6940	3199	0
2899	2082	5	19	9279	2248	7031	2607	0
2900	2082	5	20	9350	2204	7146	2093	0
2901	2082	6	21	8415	1237	7178	1536	0
2902	2082	6	22	7835	692	7143	1253	0
2903	2082	6	23	7996	989	7007	996	0
2904	2082	6	24	7697	648	7049	1007	0
2905	2082	7	25	7161	319	6842	1024	0
2906	2082	7	26	6711	-5	6716	892	0
2907	2082	7	27	6928	265	6663	771	0
2908	2082	7	28	6760	212	6548	748	0
2909	2082	8	29	6412	-89	6501	717	0
2910	2082	8	30	6836	310	6526	665	0
2911	2082	8	31	6581	118	6463	680	0
2912	2082	8	32	6405	-10	6415	640	0
2913	2082	9	33	6483	84	6399	656	0
2914	2082	9	34	6047	-292	6339	676	0
2915	2082	9	35	6310	-35	6345	536	0
2916	2082	9	36	6453	123	6330	541	0
2917	2082	10	37	5744	-500	6244	567	0
2918	2082	10	38	6640	383	6257	455	0
2919	2082	10	39	6534	287	6247	560	0
2920	2082	10	40	5810	-337	6147	640	0
2921	2082	11	41	5821	-310	6131	601	0
2922	2082	11	42	6296	87	6209	620	0
2923	2082	11	43	6460	291	6169	728	0
2924	2082	11	44	8220	1836	6384	1039	0
2925	2082	12	45	8385	1807	6578	1338	0
2926	2082	12	46	8227	1570	6657	1377	0
2927	2082	12	47	7884	1267	6617	1389	0
2928	2082	12	48	8196	1535	6661	1452	0
2929	2083	1	1	7602	922	6680	1459	0
2930	2083	1	2	8144	1545	6599	1524	0
2931	2083	1	3	9207	2484	6723	1613	0
2932	2083	1	4	9551	2613	6938	2013	0
2933	2083	2	5	8223	1427	6796	1613	0
2934	2083	2	6	7570	816	6754	1242	0
2935	2083	2	7	7699	923	6776	1059	0
2936	2083	2	8	8543	1626	6917	1196	0
2937	2083	3	9	8796	1749	7047	1371	0
2938	2083	3	10	8914	1908	7006	1799	0
2939	2083	3	11	8441	1646	6795	2147	0
2940	2083	3	12	7705	886	6819	1935	0
2941	2083	4	13	7283	547	6736	1412	0
2942	2083	4	14	7246	614	6632	1190	0
2943	2083	4	15	8327	1526	6801	1361	0
2944	2083	4	16	7893	1187	6706	1696	0
2945	2083	5	17	8489	1899	6590	1656	0
2946	2083	5	18	7381	736	6645	1442	0
2947	2083	5	19	6890	344	6546	1029	0
2948	2083	5	20	6820	306	6514	854	0
2949	2083	6	21	7286	743	6543	837	0
2950	2083	6	22	6972	510	6462	902	0
2951	2083	6	23	6731	255	6476	855	0
2952	2083	6	24	6323	-76	6399	737	0
2953	2083	7	25	6061	-191	6252	784	0
2954	2083	7	26	5988	-245	6233	719	0
2955	2083	7	27	6009	-198	6207	619	0
2956	2083	7	28	6375	108	6267	686	0
2957	2083	8	29	6154	-87	6241	606	0
2958	2083	8	30	6408	177	6231	669	0
2959	2083	8	31	5511	-587	6098	625	0
2960	2083	8	32	5741	-294	6035	519	0
2961	2083	9	33	6752	581	6171	543	0
2962	2083	9	34	5737	-310	6047	554	0
2963	2083	9	35	6018	-26	6044	463	0
2964	2083	9	36	5367	-484	5851	529	0
2965	2083	10	37	5416	-360	5776	454	0
2966	2083	10	38	5593	-197	5790	445	0
2967	2083	10	39	5681	13	5668	564	0
2968	2083	10	40	5925	246	5679	612	0
2969	2083	11	41	5211	-455	5666	747	0
2970	2083	11	42	5739	131	5608	606	0
2971	2083	11	43	5533	-47	5580	537	0
2972	2083	11	44	5190	-399	5589	503	0
2973	2083	12	45	6408	772	5636	557	0
2974	2083	12	46	6319	658	5661	850	0
2975	2083	12	47	8419	2433	5986	1069	0
2976	2083	12	48	7815	2010	5805	1708	0
2977	2084	1	1	7163	1371	5792	1569	0
2978	2084	1	2	7780	1965	5815	1443	0
2979	2084	1	3	6707	671	6036	1312	0
2980	2084	1	4	8559	2550	6009	1437	0
2981	2084	2	5	7178	1123	6055	1692	0
2982	2084	2	6	7838	1777	6061	1295	0
2983	2084	2	7	7236	1086	6150	1389	0
2984	2084	2	8	8650	2599	6051	1472	0
2985	2084	3	9	7703	1541	6162	1545	0
2986	2084	3	10	8113	1855	6258	1415	0
2987	2084	3	11	8015	1670	6345	1673	0
2988	2084	3	12	7550	1413	6137	1521	0
2989	2084	4	13	7246	1152	6094	1704	0
2990	2084	4	14	9255	3163	6092	2028	0
2991	2084	4	15	8496	2147	6349	2825	0
2992	2084	4	16	8283	1876	6407	3277	0
2993	2084	5	17	7190	919	6271	2764	0
2994	2084	5	18	7226	918	6308	2202	0
2995	2084	5	19	7371	1073	6298	1968	0
2996	2084	5	20	7815	1503	6312	2062	0
2997	2084	6	21	8288	1866	6422	1837	0
2998	2084	6	22	8277	1828	6449	1683	0
2999	2084	6	23	7373	933	6440	1389	0
3000	2084	6	24	7206	794	6412	1081	0
3001	2084	7	25	6866	472	6394	912	0
3002	2084	7	26	6303	-28	6331	803	0
3003	2084	7	27	6726	359	6367	670	0
3004	2084	7	28	6261	-109	6370	608	0
3005	2084	8	29	6636	301	6335	550	0
3006	2084	8	30	6094	-136	6230	645	0
3007	2084	8	31	6022	-137	6159	682	0
3008	2084	8	32	6344	184	6160	619	0
3009	2084	9	33	5786	-298	6084	590	0
3010	2084	9	34	6057	-15	6072	508	0
3011	2084	9	35	6320	231	6089	561	0
3012	2084	9	36	5470	-489	5959	623	0
3013	2084	10	37	6268	242	6026	564	0
3014	2084	10	38	5399	-489	5888	597	0
3015	2084	10	39	5793	-106	5899	542	0
3016	2084	10	40	5935	105	5830	627	0
3017	2084	11	41	6219	352	5867	741	0
3018	2084	11	42	5457	-375	5832	912	0
3019	2084	11	43	6157	321	5836	958	0
3020	2084	11	44	6024	83	5941	1384	0
3021	2084	12	45	6170	429	5741	1393	0
3022	2084	12	46	6212	383	5829	1545	0
3023	2084	12	47	8331	2530	5801	1850	0
3024	2084	12	48	7483	1485	5998	2124	0
3025	2085	1	1	7365	1266	6099	1778	0
3026	2085	1	2	8555	2434	6121	1680	0
3027	2085	1	3	7364	1227	6137	1731	0
3028	2085	1	4	6940	878	6062	1341	0
3029	2085	2	5	7402	1521	5881	1326	2
3030	2085	2	6	6601	822	5779	1416	2
3031	2085	2	7	8266	2535	5731	1395	2
3032	2085	2	8	6968	1229	5739	1634	1
3033	2085	3	9	7051	1409	5642	1558	1
3034	2085	3	10	8101	2196	5905	1392	1
3035	2085	3	11	7967	1926	6041	1412	1
3036	2085	3	12	8425	2362	6063	1462	1
3037	2085	4	13	10318	4162	6156	2242	0
3038	2085	4	14	10370	4030	6340	3380	0
3039	2085	4	15	9085	2823	6262	3795	0
3040	2085	4	16	9538	3219	6319	3382	0
3041	2085	5	17	8321	1939	6382	3069	0
3042	2085	5	18	8888	2542	6346	2324	0
3043	2085	5	19	8927	2480	6447	2535	0
3044	2085	5	20	7359	1081	6278	2142	0
3045	2085	6	21	7396	1121	6275	1368	0
3046	2085	6	22	7897	1591	6306	1126	0
3047	2085	6	23	7033	863	6170	1047	0
3048	2085	6	24	6740	563	6177	843	0
3049	2085	7	25	6966	761	6205	797	0
3050	2085	7	26	6143	30	6113	810	0
3051	2085	7	27	6011	-16	6027	750	0
3052	2085	7	28	6538	460	6078	648	0
3053	2085	8	29	5921	-83	6004	661	0
3054	2085	8	30	6210	175	6035	573	0
3055	2085	8	31	5963	-42	6005	574	0
3056	2085	8	32	5734	-248	5982	577	0
3057	2085	9	33	5920	-46	5966	572	0
3058	2085	9	34	5549	-433	5982	532	0
3059	2085	9	35	5400	-502	5902	530	0
3060	2085	9	36	5353	-474	5827	562	0
3061	2085	10	37	5671	-171	5842	490	0
3062	2085	10	38	5145	-620	5765	436	0
3063	2085	10	39	5460	-279	5739	456	0
3064	2085	10	40	5262	-389	5651	440	0
3065	2085	11	41	5538	-145	5683	535	0
3066	2085	11	42	5028	-633	5661	509	0
3067	2085	11	43	5599	-68	5667	597	0
3068	2085	11	44	6172	404	5768	681	0
3069	2085	12	45	6119	424	5695	817	0
3070	2085	12	46	6709	905	5804	947	0
3071	2085	12	47	6640	850	5790	1118	0
3072	2085	12	48	6863	961	5902	1206	0
3073	2086	1	1	7161	1171	5990	1614	0
3074	2086	1	2	6609	738	5871	1509	0
3075	2086	1	3	6637	830	5807	1258	0
3076	2086	1	4	6741	919	5822	1314	0
3077	2086	2	5	6804	924	5880	1299	0
3078	2086	2	6	6659	823	5836	1227	2
3079	2086	2	7	5868	14	5854	1392	2
3080	2086	2	8	5758	118	5640	1497	1
3081	2086	3	9	6458	784	5674	1193	1
3082	2086	3	10	7917	2185	5732	1244	1
3083	2086	3	11	7659	1972	5687	1469	1
3084	2086	3	12	7580	1877	5703	1581	1
3085	2086	4	13	8322	2534	5788	1730	0
3086	2086	4	14	8148	2192	5956	1974	0
3087	2086	4	15	8477	2351	6126	2388	0
3088	2086	4	16	6785	748	6037	2042	0
3089	2086	5	17	6355	473	5882	1356	0
3090	2086	5	18	6592	746	5846	1064	0
3091	2086	5	19	6073	350	5723	992	0
3092	2086	5	20	7277	1472	5805	902	0
3093	2086	6	21	7318	1320	5998	1014	0
3094	2086	6	22	7853	1744	6109	950	0
3095	2086	6	23	7621	1414	6207	810	0
3096	2086	6	24	7764	1493	6271	754	0
3097	2086	7	25	6851	580	6271	683	0
3098	2086	7	26	6330	199	6131	653	0
3099	2086	7	27	6174	92	6082	521	0
3100	2086	7	28	6115	121	5994	470	0
3101	2086	8	29	5753	-124	5877	418	0
3102	2086	8	30	6200	276	5924	386	0
3103	2086	8	31	6068	185	5883	416	0
3104	2086	8	32	5376	-398	5774	440	0
3105	2086	9	33	5539	-185	5724	342	0
3106	2086	9	34	6069	277	5792	396	0
3107	2086	9	35	5456	-253	5709	393	0
3108	2086	9	36	5581	-96	5677	302	0
3109	2086	10	37	4893	-687	5580	368	0
3110	2086	10	38	5599	-16	5615	252	0
3111	2086	10	39	5229	-351	5580	376	0
3112	2086	10	40	6249	693	5556	370	0
3113	2086	11	41	5531	-4	5535	306	0
3114	2086	11	42	5684	134	5550	440	0
3115	2086	11	43	5218	-286	5504	414	0
3116	2086	11	44	5339	-149	5488	427	0
3117	2086	12	45	5636	182	5454	440	0
3118	2086	12	46	6213	646	5567	516	0
3119	2086	12	47	6105	640	5465	827	0
3120	2086	12	48	7355	1824	5531	1145	0
3121	2087	1	1	6119	561	5558	1448	0
3122	2087	1	2	7360	1709	5651	1373	0
3123	2087	1	3	6564	904	5660	1553	0
3124	2087	1	4	6727	1045	5682	1445	0
3125	2087	2	5	6968	1226	5742	1712	0
3126	2087	2	6	6456	773	5683	1792	0
3127	2087	2	7	8122	2345	5777	1748	0
3128	2087	2	8	9611	3745	5866	2358	0
3129	2087	3	9	8374	2489	5885	2677	0
3130	2087	3	10	8843	3002	5841	2447	0
3131	2087	3	11	7740	1814	5926	2504	0
3132	2087	3	12	10024	3750	6274	2348	0
3133	2087	4	13	9720	3136	6584	3114	0
3134	2087	4	14	8985	2604	6381	3042	0
3135	2087	4	15	7772	1553	6219	2502	0
3136	2087	4	16	7068	1057	6011	2318	0
3137	2087	5	17	6941	980	5961	1966	0
3138	2087	5	18	6732	832	5900	1642	0
3139	2087	5	19	6032	260	5772	1358	0
3140	2087	5	20	6135	418	5717	956	0
3141	2087	6	21	6520	787	5733	777	0
3142	2087	6	22	5641	3	5638	703	0
3143	2087	6	23	5524	-40	5564	594	0
3144	2087	6	24	5463	-96	5559	558	0
3145	2087	7	25	5307	-191	5498	384	0
3146	2087	7	26	5422	-98	5520	358	0
3147	2087	7	27	5230	-276	5506	423	0
3148	2087	7	28	5413	-120	5533	373	0
3149	2087	8	29	5261	-265	5526	415	0
3150	2087	8	30	5659	89	5570	392	0
3151	2087	8	31	5721	174	5547	402	0
3152	2087	8	32	5354	-152	5506	425	0
3153	2087	9	33	5199	-318	5517	442	0
3154	2087	9	34	4998	-475	5473	447	0
3155	2087	9	35	5224	-282	5506	483	0
3156	2087	9	36	4761	-685	5446	488	0
3157	2087	10	37	4763	-626	5389	446	0
3158	2087	10	38	4365	-916	5281	504	0
3159	2087	10	39	5617	290	5327	469	0
3160	2087	10	40	4597	-648	5245	589	0
3161	2087	11	41	5258	-76	5334	518	0
3162	2087	11	42	4709	-620	5329	494	0
3163	2087	11	43	4988	-378	5366	445	0
3164	2087	11	44	5284	-54	5338	477	0
3165	2087	12	45	5469	112	5357	545	0
3166	2087	12	46	5225	-161	5386	730	0
3167	2087	12	47	5899	468	5431	858	0
3168	2087	12	48	7110	1604	5506	1059	0
3169	2088	1	1	7141	1558	5583	1391	0
3170	2088	1	2	7931	2332	5599	1446	0
3171	2088	1	3	7642	2088	5554	1522	0
3172	2088	1	4	6958	1296	5662	1507	0
3173	2088	2	5	6760	1111	5649	1429	0
3174	2088	2	6	7234	1514	5720	1468	0
3175	2088	2	7	6619	1024	5595	1609	0
3176	2088	2	8	7749	2170	5579	1734	0
3177	2088	3	9	8306	2579	5727	2281	0
3178	2088	3	10	7312	1589	5723	2420	0
3179	2088	3	11	6681	870	5811	1560	0
3180	2088	3	12	9025	3216	5809	1868	0
3181	2088	4	13	10624	4381	6243	2752	0
