Sim	QM	forNTS	indicator	confidence
1700	20	7228.367217212226	0	1
1701	21	7223.984060173708	0	1
1702	22	7227.4845739017655	0	1
1703	23	7243.594407968851	1	1
1704	24	7247.441241111484	1	1
1705	25	7252.898548523134	1	1
1706	26	7251.348152498121	1	1
1707	27	7246.164112005306	1	1
1708	28	7248.642277802737	1	1
1709	29	7255.421490798445	1	1
1710	30	7260.46644224671	1	1
1711	31	7268.092291957183	1	1
1712	32	7271.2056177911645	1	1
1713	33	7258.76466991085	1	1
1714	34	7232.38428326657	0	1
1715	35	7249.09834919643	1	1
1716	36	7255.2239222115995	1	1
1717	37	7269.580672569106	1	1
1718	38	7275.988587638647	1	1
1719	39	7263.383437198491	1	1
1720	40	7254.904768925306	1	1
1721	41	7253.020143240443	1	1
1722	42	7235.639960756926	0	1
1723	43	7205.466985045939	0	1
1724	44	7184.859086770149	0	2
1725	45	7168.6110241516235	0	2
1726	46	7163.146301173459	0	2
1727	47	7150.639037668026	0	2
1728	48	7137.451432721087	0	2
1729	1	7126.610651000817	0	2
1730	2	7110.116552681816	0	2
1731	3	7089.947162744307	0	2
1732	4	7048.472404565336	0	2
1733	5	7014.60267719424	0	2
1734	6	6971.181847722394	0	2
1735	7	6941.085211822728	0	2
1736	8	6894.777769621318	0	1
1737	9	6865.771803885962	0	1
1738	10	6843.41082528798	-1	1
1739	11	6774.225261065938	-1	2
1740	12	6711.21058100134	-1	2
1741	13	6689.02766665215	-1	2
1742	14	6669.418082787962	-1	3
1743	15	6644.2227071424695	-1	3
1744	16	6608.37686865093	-1	3
1745	17	6583.429331862327	-1	3
1746	18	6555.376383340688	-1	3
1747	19	6544.297767972123	-1	3
1748	20	6492.393324829884	-1	3
1749	21	6468.997794322174	-1	3
1750	22	6448.916048091244	-1	3
1751	23	6412.131741047536	-1	3
1752	24	6385.945392381102	-1	3
1753	25	6372.392366168319	-1	3
1754	26	6358.781333461239	-1	3
1755	27	6352.394119735343	-1	3
1756	28	6341.573665209296	-1	3
1757	29	6326.662901921239	-1	3
1758	30	6319.146983438236	-1	3
1759	31	6309.951230034778	-1	3
1760	32	6303.195070990813	-1	3
1761	33	6297.539005884542	-1	3
1762	34	6295.397539440736	-1	3
1763	35	6275.72870547985	-1	3
1764	36	6264.6053451123535	-1	3
1765	37	6242.9787688863435	-1	3
1766	38	6230.326929686874	-1	3
1767	39	6222.962541129913	-1	3
1768	40	6221.2774427294535	-1	3
1769	41	6218.693310738316	-1	3
1770	42	6224.64747771968	-1	3
1771	43	6221.9835989029725	-1	3
1772	44	6216.847268996252	-1	3
1773	45	6227.182601338714	-1	3
1774	46	6202.875255715237	-1	3
1775	47	6195.499315664511	-1	3
1776	48	6193.763347811532	-1	3
1777	1	6185.450813612042	-1	3
1778	2	6178.3410170823645	-1	3
1779	3	6171.308794416954	-1	3
1780	4	6180.014171322522	-1	3
1781	5	6188.02378114206	-1	3
1782	6	6185.75637336464	-1	3
1783	7	6191.850368583718	-1	3
1784	8	6214.792315634203	-1	3
1785	9	6227.872476682528	-1	3
1786	10	6230.968560199774	-1	3
1787	11	6247.17800214094	-1	3
1788	12	6255.285139843271	-1	3
1789	13	6254.7565270952755	-1	3
1790	14	6261.371054778892	-1	3
1791	15	6263.996959487572	-1	3
1792	16	6270.624031954629	-1	3
1793	17	6288.412005819846	-1	3
1794	18	6297.922524842817	-1	3
1795	19	6300.415196223583	-1	3
1796	20	6310.685787676403	-1	3
1797	21	6310.4143242544815	-1	3
1798	22	6303.86601010093	-1	3
1799	23	6302.124710929648	-1	3
1800	24	6299.232818796026	-1	3
1801	25	6297.027634388113	-1	3
1802	26	6297.155478642901	-1	3
1803	27	6292.408643170596	-1	3
1804	28	6297.235380834702	-1	3
1805	29	6299.776083062735	-1	3
1806	30	6304.32926280172	-1	3
1807	31	6309.424246087985	-1	3
1808	32	6307.124497065332	-1	3
1809	33	6311.691763072721	-1	3
1810	34	6313.639680758698	-1	3
1811	35	6304.632766646202	-1	3
1812	36	6312.090943899318	-1	3
1813	37	6310.430292805707	-1	3
1814	38	6318.4127747896	-1	3
1815	39	6322.083515569965	-1	3
1816	40	6331.3846616463825	-1	3
1817	41	6333.154999577948	-1	3
1818	42	6338.305525472359	-1	3
1819	43	6345.335271984118	-1	3
1820	44	6348.952681625338	-1	3
1821	45	6329.677953482748	-1	3
1822	46	6323.966471829028	-1	3
1823	47	6305.415463175758	-1	3
1824	48	6294.8861062569	-1	3
1825	1	6301.581518477319	-1	3
1826	2	6309.775570453519	-1	3
1827	3	6317.582763359375	-1	3
1828	4	6312.553982442336	-1	3
1829	5	6317.375254459159	-1	3
1830	6	6314.948817143587	-1	3
1831	7	6307.300182827847	-1	3
1832	8	6289.323318398916	-1	3
1833	9	6270.944117475348	-1	3
1834	10	6250.382850070702	-1	3
1835	11	6241.215433448449	-1	3
1836	12	6244.998372465157	-1	3
1837	13	6254.243917784031	-1	3
1838	14	6250.5430771677775	-1	3
1839	15	6243.812284153684	-1	3
1840	16	6233.903721045494	-1	3
1841	17	6213.331225661498	-1	3
1842	18	6235.555535916461	-1	3
1843	19	6250.302735975918	-1	3
1844	20	6250.671257796672	-1	3
1845	21	6265.357793085296	-1	3
1846	22	6282.431353799691	-1	3
1847	23	6293.783278305309	-1	3
1848	24	6317.917964938248	-1	3
1849	25	6322.131389803093	-1	3
1850	26	6324.716407511591	-1	3
1851	27	6323.854776582119	-1	3
1852	28	6315.555457466325	-1	3
1853	29	6311.61192583299	-1	3
1854	30	6312.538015796552	-1	3
1855	31	6306.198125250518	-1	3
1856	32	6308.513964319468	-1	3
1857	33	6302.556057813735	-1	3
1858	34	6302.476179551037	-1	3
1859	35	6303.770163207202	-1	3
1860	36	6306.006456091023	-1	3
1861	37	6301.629447891052	-1	3
1862	38	6293.175894516415	-1	3
1863	39	6297.043614970303	-1	3
1864	40	6303.163120877638	-1	3
1865	41	6307.124497065332	-1	3
1866	42	6305.44740924096	-1	3
1867	43	6325.562041834755	-1	3
1868	44	6347.996609190785	-1	3
1869	45	6369.782394698797	-1	3
1870	46	6383.003408093691	-1	3
1871	47	6393.973768953424	-1	3
1872	48	6391.478201359574	-1	3
1873	1	6401.220084147934	-1	3
1874	2	6423.338319264437	-1	3
1875	3	6448.329733734068	-1	3
1876	4	6480.960306651363	-1	3
1877	5	6501.702084869917	-1	3
1878	6	6526.602313473866	-1	3
1879	7	6547.986124739621	-1	3
1880	8	6576.94723822443	-1	3
1881	9	6626.73212586843	-1	3
1882	10	6654.333124181664	-1	3
1883	11	6690.325905162329	-1	2
1884	12	6719.42681695432	-1	2
1885	13	6699.676840295723	-1	2
1886	14	6703.553462305468	-1	2
1887	15	6740.513431844223	-1	2
1888	16	6775.486544401519	-1	2
1889	17	6799.295174708633	-1	2
1890	18	6790.506547159071	-1	2
1891	19	6795.795761792336	-1	2
1892	20	6828.214774323486	-1	1
1893	21	6826.941425083227	-1	1
1894	22	6825.994122840327	-1	1
1895	23	6821.552051022573	-1	1
1896	24	6808.577189908078	-1	2
1897	25	6803.9911607482645	-1	2
1898	26	6798.253194102046	-1	2
1899	27	6795.049137664838	-1	2
1900	28	6802.187540522291	-1	2
1901	29	6803.151565532992	-1	2
1902	30	6796.417926343557	-1	2
1903	31	6801.674410677473	-1	2
1904	32	6798.299851161331	-1	2
1905	33	6803.19821067564	-1	2
1906	34	6799.621753988332	-1	2
1907	35	6799.341829232045	-1	2
1908	36	6781.044542087731	-1	2
1909	37	6785.85394189077	-1	2
1910	38	6790.102017675712	-1	2
1911	39	6800.119387908736	-1	2
1912	40	6794.006926168859	-1	2
1913	41	6785.106929982586	-1	2
1914	42	6782.772329745754	-1	2
1915	43	6758.880760202277	-1	2
1916	44	6739.374635026778	-1	2
1917	45	6719.317498809913	-1	2
1918	46	6731.2450748454685	-1	2
1919	47	6730.44909589274	-1	2
1920	48	6767.933171568188	-1	2
1921	1	6799.481792121053	-1	2
1922	2	6804.457586658232	-1	2
1923	3	6814.203295311104	-1	1
1924	4	6811.872236123858	-1	1
1925	5	6802.576266114065	-1	2
1926	6	6799.3262777368545	-1	2
1927	7	6801.643311457774	-1	2
1928	8	6801.783257549335	-1	2
1929	9	6776.436344788625	-1	2
1930	10	6819.7500791220355	-1	1
1931	11	6814.047900164431	-1	1
1932	12	6817.093416009656	-1	1
1933	13	6846.870560528497	-1	1
1934	14	6850.701920432112	-1	1
1935	15	6851.368840642967	-1	1
1936	16	6883.400458382985	0	1
1937	17	6899.620780157861	0	1
1938	18	6908.560936238393	0	1
1939	19	6899.141174766565	0	1
1940	20	6873.6431668043115	0	1
1941	21	6892.951656976056	0	1
1942	22	6902.328008229926	0	1
1943	23	6912.08637456041	0	2
1944	24	6908.45268900309	0	1
1945	25	6916.1831223502895	0	2
1946	26	6934.831777574996	0	2
1947	27	6943.52428142189	0	2
1948	28	6950.885959273497	0	2
1949	29	6956.285851268749	0	2
1950	30	6964.968846046154	0	2
1951	31	6971.366820140419	0	2
1952	32	6987.360355888653	0	2
1953	33	6995.798721301176	0	2
1954	34	7002.848455496659	0	2
1955	35	7015.064087826513	0	2
1956	36	7027.272180907285	0	2
1957	37	7032.697293292072	0	2
1958	38	7042.667638104972	0	2
1959	39	7036.077632505465	0	2
1960	40	7030.730285302098	0	2
1961	41	7040.962741550115	0	2
1962	42	7021.3535796831575	0	2
1963	43	7024.658990623328	0	2
1964	44	7027.3490342275345	0	2
1965	45	7033.588529552534	0	2
1966	46	7027.594962849303	0	2
1967	47	7038.305268476084	0	2
1968	48	7013.07994572987	0	2
1969	1	6975.4203620041335	0	2
1970	2	6950.777946261082	0	2
1971	3	6932.314398882791	0	2
1972	4	6912.53473985826	0	2
1973	5	6902.977686931369	0	1
1974	6	6893.895685779395	0	1
1975	7	6876.772229910185	0	1
1976	8	6888.385624496371	0	1
1977	9	6907.895979433846	0	1
1978	10	6881.852009587332	0	1
1979	11	6893.307607647201	0	1
1980	12	6885.568079187093	0	1
1981	13	6896.170452104855	0	1
1982	14	6895.3193802187	0	1
1983	15	6887.61161431186	0	1
1984	16	6868.840156462337	0	1
1985	17	6870.498104277054	0	1
1986	18	6880.737049941671	0	1
1987	19	6887.023345940299	0	1
1988	20	6887.472289202675	0	1
1989	21	6870.25019586968	0	1
1990	22	6860.625797737909	0	1
1991	23	6847.909911426938	-1	1
1992	24	6845.101984119149	-1	1
1993	25	6836.411885512514	-1	1
1994	26	6826.102832023139	-1	1
1995	27	6829.146439927981	-1	1
1996	28	6830.512801283257	-1	1
1997	29	6833.788568410456	-1	1
1998	30	6838.56925748242	-1	1
1999	31	6836.225626251452	-1	1
2000	32	6826.832720636372	-1	1
2001	33	6836.675749718325	-1	1
2002	34	6842.138479663466	-1	1
2003	35	6845.644985342001	-1	1
2004	36	6859.866180914158	0	1
2005	37	6858.25383410197	-1	1
2006	38	6845.288157687852	-1	1
2007	39	6844.776176052755	-1	1
2008	40	6846.110402804149	-1	1
2009	41	6841.719518228963	-1	1
2010	42	6869.61491609428	0	1
2011	43	6888.788097602856	0	1
2012	44	6904.43165117038	0	1
2013	45	6913.292299167859	0	2
2014	46	6908.421761111087	0	1
2015	47	6910.524745927557	0	2
2016	48	6914.034369539149	0	2
2017	1	6926.459853538043	0	2
2018	2	6966.233189241903	0	2
2019	3	6991.887957207545	0	2
2020	4	7017.386357944394	0	2
2021	5	7050.652593044079	0	2
2022	6	7072.962760963854	0	2
2023	7	7107.74383677496	0	2
2024	8	7110.897191355813	0	2
2025	9	7110.1930872290295	0	2
2026	10	7125.509426529809	0	2
2027	11	7133.400202390498	0	2
2028	12	7158.122947257611	0	2
2029	13	7156.840188469776	0	2
2030	14	7178.483468014147	0	2
2031	15	7200.515073677315	0	1
2032	16	7227.591101846908	0	1
2033	17	7247.121966317997	1	1
2034	18	7258.597523925961	1	1
2035	19	7270.734852520877	1	1
2036	20	7275.6242101371145	1	1
2037	21	7294.0778723602725	1	2
2038	22	7316.33377976155	1	2
2039	23	7345.39101323676	1	2
2040	24	7370.23673532979	1	2
2041	25	7390.025508867111	1	2
2042	26	7402.644250431266	1	2
2043	27	7405.782656365981	1	2
2044	28	7401.618130757602	1	2
2045	29	7406.491750065165	1	2
2046	30	7401.919935898421	1	2
2047	31	7402.704608841133	1	2
2048	32	7408.965845916393	1	2
2049	33	7399.460096819234	1	2
2050	34	7400.9390532328325	1	2
2051	35	7394.932027356172	1	2
2052	36	7374.014672439005	1	2
2053	37	7381.07002098975	1	2
2054	38	7385.676612949764	1	2
2055	39	7382.202884019111	1	2
2056	40	7398.2376149313395	1	2
2057	41	7400.305227605415	1	2
2058	42	7388.409879220967	1	2
2059	43	7375.963819513239	1	2
2060	44	7359.836304219996	1	2
2061	45	7364.084784004578	1	2
2062	46	7370.614559941921	1	2
2063	47	7362.799748389575	1	2
2064	48	7358.762707278007	1	2
2065	1	7338.656520075595	1	2
2066	2	7305.011741891906	1	2
2067	3	7266.5886140253815	1	1
2068	4	7233.281928479355	0	1
2069	5	7214.560122347335	0	1
2070	6	7198.716850076625	0	1
2071	7	7171.968500967164	0	2
2072	8	7156.290409742571	0	2
2073	9	7150.272407484118	0	2
2074	10	7127.910629997307	0	2
2075	11	7116.391415751155	0	2
2076	12	7100.440231642711	0	2
2077	13	7085.2119902993845	0	2
2078	14	7076.704249178813	0	2
2079	15	7067.088435077712	0	2
2080	16	7028.13292106898	0	2
2081	17	7003.202415066241	0	2
2082	18	6978.51775291838	0	2
2083	19	6970.657749751808	0	2
2084	20	6962.254858930138	0	2
2085	21	6949.281133234097	0	2
2086	22	6920.711732488327	0	2
2087	23	6895.6443393352365	0	1
2088	24	6868.049869708747	0	1
2089	25	6866.515691584675	0	1
2090	26	6852.842187403085	-1	1
2091	27	6839.60905560383	-1	1
2092	28	6833.214185061008	-1	1
2093	29	6818.5227774581435	-1	1
2094	30	6810.986359455819	-1	1
2095	31	6800.041633460041	-1	2
2096	32	6791.408928287304	-1	2
2097	33	6780.670945850272	-1	2
2098	34	6762.682984747751	-1	2
2099	35	6753.503369034136	-1	2
2100	36	6754.095735793748	-1	2
2101	37	6749.855230663232	-1	2
2102	38	6747.204435136808	-1	2
2103	39	6738.891015734464	-1	2
2104	40	6719.910932583899	-1	2
2105	41	6712.835366747743	-1	2
2106	42	6727.155573191429	-1	2
2107	43	6715.256663635988	-1	2
2108	44	6707.6480624277765	-1	2
2109	45	6685.914658468668	-1	2
2110	46	6673.53575474011	-1	2
2111	47	6668.82305944968	-1	3
2112	48	6667.899170110887	-1	3
2113	1	6669.465057512813	-1	3
2114	2	6664.532070474091	-1	3
2115	3	6684.584824930491	-1	2
2116	4	6722.3625540868525	-1	2
2117	5	6729.699908732929	-1	2
2118	6	6729.247260490015	-1	2
2119	7	6725.9066946939465	-1	2
2120	8	6716.709293158107	-1	2
2121	9	6707.054244097661	-1	2
2122	10	6712.679143410003	-1	2
2123	11	6700.958714616175	-1	2
2124	12	6679.530601474902	-1	2
2125	13	6651.76293027338	-1	3
2126	14	6611.518484476337	-1	3
2127	15	6573.815512547657	-1	3
2128	16	6553.564546559957	-1	3
2129	17	6541.538899608709	-1	3
2130	18	6525.418855831536	-1	3
2131	19	6517.716631307673	-1	3
2132	20	6523.682980249951	-1	3
2133	21	6523.61985441503	-1	3
2134	22	6529.757828538536	-1	3
2135	23	6523.982825007583	-1	3
2136	24	6523.3200037406905	-1	3
2137	25	6507.073411279314	-1	3
2138	26	6502.318287491777	-1	3
2139	27	6502.144488849197	-1	3
2140	28	6502.018088801599	-1	3
2141	29	6505.004057086532	-1	3
2142	30	6506.157237454959	-1	3
2143	31	6507.578866910341	-1	3
2144	32	6502.744877175379	-1	3
2145	33	6501.322872961769	-1	3
2146	34	6506.48896084746	-1	3
2147	35	6503.866602687281	-1	3
2148	36	6502.80807480294	-1	3
2149	37	6493.784407955058	-1	3
2150	38	6509.474201540794	-1	3
2151	39	6519.831907753781	-1	3
2152	40	6532.755067010169	-1	3
2153	41	6535.751817873392	-1	3
2154	42	6516.706264109128	-1	3
2155	43	6545.148992647307	-1	3
2156	44	6560.653330859054	-1	3
2157	45	6577.718285511656	-1	3
2158	46	6591.29291149318	-1	3
2159	47	6607.449990810736	-1	3
2160	48	6611.031568698794	-1	3
2161	1	6612.115331629158	-1	3
2162	2	6603.506317024772	-1	3
2163	3	6577.954313987338	-1	3
2164	4	6567.172614099306	-1	3
2165	5	6568.353398085261	-1	3
2166	6	6558.322208379881	-1	3
2167	7	6569.140545588214	-1	3
2168	8	6569.534106795948	-1	3
2169	9	6583.051796275715	-1	3
2170	10	6575.420784754403	-1	3
2171	11	6563.740041042342	-1	3
2172	12	6573.78403523244	-1	3
2173	13	6583.287756917154	-1	3
2174	14	6589.122896079815	-1	3
2175	15	6608.2354834859925	-1	3
2176	16	6644.42653684786	-1	3
2177	17	6670.013087300056	-1	2
2178	18	6692.140161121542	-1	2
2179	19	6713.0228330510545	-1	2
2180	20	6732.290721955613	-1	2
2181	21	6727.342897873973	-1	2
2182	22	6740.217039241463	-1	2
2183	23	6761.358525383352	-1	2
2184	24	6779.721355887759	-1	2
2185	25	6790.631016049909	-1	2
2186	26	6800.010531592269	-1	2
2187	27	6810.178155622369	-1	1
2188	28	6813.115502889696	-1	1
2189	29	6815.788254029714	-1	1
2190	30	6819.408306781795	-1	1
2191	31	6816.86035787023	-1	1
2192	32	6818.445097501559	-1	1
2193	33	6813.286445777644	-1	1
2194	34	6818.212055748651	-1	1
2195	35	6835.666837669227	-1	1
2196	36	6839.655612417337	-1	1
2197	37	6847.7703003800725	-1	1
2198	38	6823.167468526062	-1	1
2199	39	6814.001281375348	-1	1
2200	40	6809.0590480008	-1	1
2201	41	6805.639148220287	-1	2
2202	42	6826.242600070306	-1	1
2203	43	6804.550870479561	-1	2
2204	44	6792.4201669557215	-1	2
2205	45	6781.558224995607	-1	2
2206	46	6778.538194198809	-1	2
2207	47	6781.620488652792	-1	2
2208	48	6799.497343490098	-1	2
2209	1	6816.114552833721	-1	1
2210	2	6847.118768813407	-1	1
2211	3	6872.977013902503	0	1
2212	4	6875.982266584822	0	1
2213	5	6883.354006716628	0	1
2214	6	6918.733492865252	0	2
2215	7	6924.204072307555	0	2
2216	8	6946.82734699919	0	2
2217	9	6968.052467136262	0	2
2218	10	6995.2598825497425	0	2
2219	11	7033.711455548783	0	2
2220	12	7042.406537314436	0	2
2221	13	7071.35247829345	0	2
2222	14	7089.502809146099	0	2
2223	15	7079.709198886629	0	2
2224	16	7042.0839963038325	0	2
2225	17	7008.834135678001	0	2
2226	18	7006.449313366841	0	2
2227	19	6991.395207500153	0	2
2228	20	6973.339750980642	0	2
2229	21	6974.0333124476365	0	2
2230	22	6962.779181131739	0	2
2231	23	6950.870528879589	0	2
2232	24	6952.6603735555145	0	2
2233	25	6948.957065873262	0	2
2234	26	6952.382649748615	0	2
2235	27	6949.975545246482	0	2
2236	28	6946.734745274051	0	2
2237	29	6940.498554805033	0	2
2238	30	6931.6348055085755	0	2
2239	31	6942.381970205051	0	2
2240	32	6951.564884579025	0	2
2241	33	6958.615059943423	0	2
2242	34	6953.184952234488	0	2
2243	35	6947.166882912751	0	2
2244	36	6948.324347482705	0	2
2245	37	6950.978541381768	0	2
2246	38	6959.339988999585	0	2
2247	39	6960.543003655537	0	2
2248	40	6944.188026243502	0	2
2249	41	6947.614443988942	0	2
2250	42	6938.136310409114	0	2
2251	43	6937.287067890062	0	2
2252	44	6935.634799523407	0	2
2253	45	6938.7693581220765	0	2
2254	46	6930.970634607313	0	2
2255	47	6913.38505950908	0	2
2256	48	6885.521632707376	0	1
2257	1	6867.073588602997	0	1
2258	2	6879.823354687594	0	1
2259	3	6884.313985230409	0	1
2260	4	6870.9784177888805	0	1
2261	5	6840.509134081563	-1	1
2262	6	6800.5859079798365	-1	2
2263	7	6777.8531723765955	-1	2
2264	8	6758.7249151476535	-1	2
2265	9	6715.350385032414	-1	2
2266	10	6674.193246286813	-1	2
2267	11	6635.032386389953	-1	3
2268	12	6631.063156290947	-1	3
2269	13	6618.867797737573	-1	3
2270	14	6618.428176651676	-1	3
2271	15	6616.088590226784	-1	3
2272	16	6628.1759141878365	-1	3
2273	17	6622.070438879593	-1	3
2274	18	6607.528541568459	-1	3
2275	19	6595.412098881495	-1	3
2276	20	6575.641105386006	-1	3
2277	21	6563.897512451969	-1	3
2278	22	6545.322385452852	-1	3
2279	23	6542.563670305126	-1	3
2280	24	6525.355735952588	-1	3
2281	25	6533.780326106429	-1	3
2282	26	6534.158868888615	-1	3
2283	27	6529.363418734706	-1	3
2284	28	6530.483520503722	-1	3
2285	29	6532.045238821933	-1	3
2286	30	6532.786614294772	-1	3
2287	31	6523.099058010682	-1	3
2288	32	6516.816775727237	-1	3
2289	33	6524.724525253175	-1	3
2290	34	6528.95322357551	-1	3
2291	35	6521.978506658603	-1	3
2292	36	6517.653484985179	-1	3
2293	37	6511.890469390673	-1	3
2294	38	6511.274588177003	-1	3
2295	39	6509.363645729748	-1	3
2296	40	6514.559049322608	-1	3
2297	41	6512.269462946849	-1	3
2298	42	6492.124580680192	-1	3
2299	43	6493.926671862997	-1	3
2300	44	6490.385552575617	-1	3
2301	45	6487.46045075307	-1	3
2302	46	6485.974003584298	-1	3
2303	47	6474.283786137472	-1	3
2304	48	6471.43523827802	-1	3
2305	1	6460.970919635403	-1	3
2306	2	6430.699774072509	-1	3
2307	3	6418.418438363483	-1	3
2308	4	6438.787582213054	-1	3
2309	5	6457.233337693039	-1	3
2310	6	6479.315134810732	-1	3
2311	7	6491.523844196536	-1	3
2312	8	6474.964206795036	-1	3
2313	9	6468.681219263774	-1	3
2314	10	6493.3101869454495	-1	3
2315	11	6494.274423429383	-1	3
2316	12	6479.868814948247	-1	3
2317	13	6448.092033338334	-1	3
2318	14	6423.417661229029	-1	3
2319	15	6405.95404317858	-1	3
2320	16	6394.863824132732	-1	3
2321	17	6387.6944524760365	-1	3
2322	18	6378.247508346083	-1	3
2323	19	6356.010103841285	-1	3
2324	20	6347.104228842534	-1	3
2325	21	6341.398316781072	-1	3
2326	22	6348.3312403513855	-1	3
2327	23	6337.6677699931415	-1	3
2328	24	6320.439755569627	-1	3
2329	25	6305.032105915765	-1	3
2330	26	6297.986443863916	-1	3
2331	27	6291.273689716176	-1	3
2332	28	6281.83957527575	-1	3
2333	29	6280.384035868272	-1	3
2334	30	6281.311756127632	-1	3
2335	31	6272.672479177741	-1	3
2336	32	6263.020296635603	-1	3
2337	33	6245.976033842617	-1	3
2338	34	6241.9528497592555	-1	3
2339	35	6233.518809845865	-1	3
2340	36	6230.359011769075	-1	3
2341	37	6231.626207158363	-1	3
2342	38	6218.324117939234	-1	3
2343	39	6226.284118393006	-1	3
2344	40	6222.384811339147	-1	3
2345	41	6211.837897914096	-1	3
2346	42	6226.3322525735875	-1	3
2347	43	6216.349607087591	-1	3
2348	44	6214.134037430177	-1	3
2349	45	6216.590413001226	-1	3
2350	46	6211.837897914096	-1	3
2351	47	6223.106970605452	-1	3
2352	48	6221.036701173116	-1	3
2353	1	6225.866949966366	-1	3
2354	2	6230.808154768384	-1	3
2355	3	6231.4337276695815	-1	3
2356	4	6192.638091293617	-1	3
2357	5	6167.3971984026075	-1	3
2358	6	6148.454553026803	-1	3
2359	7	6148.261154120435	-1	3
2360	8	6162.212575404139	-1	3
2361	9	6188.2488977479425	-1	3
2362	10	6165.207608372191	-1	3
2363	11	6163.85507674905	-1	3
2364	12	6153.095479823093	-1	3
2365	13	6166.28633792053	-1	3
2366	14	6200.208063643653	-1	3
2367	15	6217.810445460556	-1	3
2368	16	6238.618199491124	-1	3
2369	17	6247.65876649589	-1	3
2370	18	6258.1682032927865	-1	3
2371	19	6307.2362972968285	-1	3
2372	20	6347.327328100873	-1	3
2373	21	6362.698548133387	-1	3
2374	22	6373.156188538221	-1	3
2375	23	6407.748810597853	-1	3
2376	24	6439.8815383302635	-1	3
2377	25	6459.799048516729	-1	3
2378	26	6460.955084041662	-1	3
2379	27	6480.754668271541	-1	3
2380	28	6488.488242520902	-1	3
2381	29	6496.218549167712	-1	3
2382	30	6507.65784309495	-1	3
2383	31	6526.318290580943	-1	3
2384	32	6540.813642865931	-1	3
2385	33	6550.791304485484	-1	3
2386	34	6549.830026831631	-1	3
2387	35	6568.715490091398	-1	3
2388	36	6582.2967020653405	-1	3
2389	37	6572.257321272041	-1	3
2390	38	6589.390230505843	-1	3
2391	39	6584.955126639326	-1	3
2392	40	6591.544491091423	-1	3
2393	41	6601.636315259381	-1	3
2394	42	6597.204132200364	-1	3
2395	43	6611.95826844144	-1	3
2396	44	6615.272021200017	-1	3
2397	45	6620.23369718587	-1	3
2398	46	6619.464409791327	-1	3
2399	47	6631.251439201376	-1	3
2400	48	6665.174215091499	-1	3
2401	1	6691.029732065266	-1	2
2402	2	6700.2865230745665	-1	2
2403	3	6702.428073322227	-1	2
2404	4	6709.19502789849	-1	2
2405	5	6724.36109368501	-1	2
2406	6	6734.3194252072	-1	2
2407	7	6761.498766612383	-1	2
2408	8	6766.406559997223	-1	2
2409	9	6764.552653140265	-1	2
2410	10	6774.489981757416	-1	2
2411	11	6795.0802475843475	-1	2
2412	12	6828.323470966926	-1	1
2413	13	6841.54882762857	-1	1
2414	14	6834.626826896388	-1	1
2415	15	6841.781587163733	-1	1
2416	16	6828.758251404487	-1	1
2417	17	6828.804834440509	-1	1
2418	18	6825.155488505315	-1	1
2419	19	6794.67581469067	-1	2
2420	20	6784.1419964303295	-1	2
2421	21	6785.0446776736935	-1	2
2422	22	6782.803459623298	-1	2
2423	23	6761.935066061452	-1	2
2424	24	6757.057293279193	-1	2
2425	25	6737.096836625987	-1	2
2426	26	6728.9350829964815	-1	2
2427	27	6711.288698892735	-1	2
2428	28	6706.944854476883	-1	2
2429	29	6694.0637075245395	-1	2
2430	30	6683.082782454751	-1	2
2431	31	6670.138349009234	-1	2
2432	32	6664.14050810889	-1	3
2433	33	6663.0597536405885	-1	3
2434	34	6657.89006789674	-1	3
2435	35	6635.440243738113	-1	3
2436	36	6621.787874995304	-1	3
2437	37	6633.3851797053685	-1	3
2438	38	6628.740844473651	-1	3
2439	39	6627.469727316141	-1	3
2440	40	6622.5413691848835	-1	3
2441	41	6614.502529210932	-1	3
2442	42	6606.85299422857	-1	3
2443	43	6584.829292639075	-1	3
2444	44	6577.010182061745	-1	3
2445	45	6585.159605070902	-1	3
2446	46	6582.595597196747	-1	3
2447	47	6566.38538294432	-1	3
2448	48	6538.826923977268	-1	3
2449	1	6510.232280593311	-1	3
2450	2	6480.454115707562	-1	3
2451	3	6461.255957968913	-1	3
2452	4	6448.187113869532	-1	3
2453	5	6436.044474824507	-1	3
2454	6	6425.067895304034	-1	3
2455	7	6387.821650220771	-1	3
2456	8	6377.977068239108	-1	3
2457	9	6357.66652247597	-1	3
2458	10	6344.8730832692345	-1	3
2459	11	6326.551223559666	-1	3
2460	12	6306.852979291292	-1	3
2461	13	6311.196766412837	-1	3
2462	14	6322.514379039808	-1	3
2463	15	6351.645344589106	-1	3
2464	16	6362.364185153913	-1	3
2465	17	6390.174646508312	-1	3
2466	18	6405.715786309035	-1	3
2467	19	6452.4810663322205	-1	3
2468	20	6462.42773538117	-1	3
2469	21	6484.171128935766	-1	3
2470	22	6493.768600785945	-1	3
2471	23	6516.769413686571	-1	3
2472	24	6520.82631928527	-1	3
2473	25	6531.650878007819	-1	3
2474	26	6535.436393364909	-1	3
2475	27	6538.21194379327	-1	3
2476	28	6546.078989541878	-1	3
2477	29	6560.0705777818785	-1	3
2478	30	6556.0538071276615	-1	3
2479	31	6558.763254087205	-1	3
2480	32	6557.219548087644	-1	3
2481	33	6551.73677468874	-1	3
2482	34	6556.605180256567	-1	3
2483	35	6570.620292346531	-1	3
