Sim	Year	Month	QM	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4
1782	2059	2	6	900.8600281295999	1176.4521673999081	1360.6410433373455	1462.7114423912428	5553.0	5565.3730511504	5602.5228968464	5627.594024174748	698.699625696	632.5096893252671	612.8625742433906	838.1119780285632	6453.8600281296	6741.825218550308	6963.163940183746	7090.30546656599
1783	2059	2	7	1000.4419980496	1221.73721476394	1363.3777287253713	1454.4821312894112	5652.0	5602.5228968464	5676.8674326804	5620.383076156632	670.1030742959999	639.2918773997872	857.6077304004488	877.3417044004868	6652.4419980496	6824.26011161034	7040.245161405772	7074.865207446043
1784	2059	2	8	1312.6506424896	1435.1248512151642	1505.790350760014	1617.1758689818016	5697.0	5676.8674326804	5674.1216524304	5752.610748649012	825.865388296	988.7746334145871	974.0978483448982	1206.1739557008157	7009.6506424896	7111.9922838955645	7179.912003190414	7369.786617630813
1785	2059	3	9	1247.8236562896	1357.975862724644	1511.4699127027534	1626.7717241535652	5693.0	5674.1216524304	5761.786952940401	5821.787825932812	1139.9583032960002	1080.3846072175875	1284.577094789663	1702.1421660711103	6940.8236562896	7032.097515155044	7273.256865643154	7448.5595500863765
1786	2059	3	10	1277.8521554496	1448.2378293459801	1581.5528289858275	1628.8548180369241	5678.0	5761.786952940401	5823.9938300304	5845.4134177129	951.059008296	1193.6572304985873	1635.074519625227	2196.6327247329514	6955.8521554496	7210.02478228638	7405.546659016228	7474.268235749824
1787	2059	3	11	1307.8263963696	1470.742836086612	1549.6117315142872	1579.6678861761993	5695.0	5823.9938300304	5807.4249988803995	5956.586989551692	1275.216799496	1692.4133992184275	2238.9291330497126	2392.493431915249	7002.8263963696	7294.736666117013	7357.036730394687	7536.254875727891
1788	2059	3	12	1150.4702283696	1296.8587709138121	1398.9177191408764	1522.6549951428394	5628.0	5807.4249988803995	5845.1056990304	5829.843647343571	1481.252573896	2090.4765935525074	2282.9864225216006	2468.542285575843	6778.4702283696	7104.283769794211	7244.023418171276	7352.498642486411
1789	2059	4	13	1651.6364005295998	1678.9013770609479	1722.8785368017952	1732.182979873116	5712.0	5845.1056990304	5775.5659079804	5926.177743938892	1912.276308896	2157.7061544795074	2376.128457319422	2390.5126809530793	7363.6364005296	7524.007076091348	7498.444444782195	7658.360723812008
1790	2059	4	14	1973.3259413695998	1955.2327204236121	1898.3454548891277	1862.2861514717629	5849.0	5775.5659079804	5928.3928223304	5887.825619279652	2289.432663096	2468.736234795947	2458.8254278578747	2458.085184052431	7822.3259413696	7730.798628404013	7826.738277219528	7750.111770751415
1791	2059	4	15	1489.4954286496	1530.7945731667	1599.4410274919012	1593.1022293239764	5927.0	5928.3928223304	5973.9613308204	6070.314748081932	2192.272996696	2264.4632884274674	2314.7126509825207	2240.4088502304403	7416.4954286495995	7459.1873954971	7573.402358312301	7663.416977405908
1792	2059	4	16	1193.5934427296	1333.328403489068	1402.798222105041	1379.6911590852606	5853.0	5973.9613308204	6027.4313107404005	6064.375966501044	1698.159872696	1916.5839731706674	1946.7265662581672	1858.6791750629018	7046.5934427296	7307.289734309468	7430.229532845442	7444.067125586304
1793	2059	5	17	1355.3529555696	1420.1795735229323	1392.121012190125	1481.9375322176106	5918.0	6027.4313107404005	6032.5451615304	6048.96303902954	1855.6711716959999	1903.9029977624673	1827.0900831321678	1635.2344887076251	7273.3529555696	7447.610884263333	7424.666173720525	7530.90057124715
1794	2059	5	18	1048.4002608096	1098.7199541098362	1272.1188613290014	1356.7383655203112	5701.0	6032.5451615304	5863.2889094803995	5969.693390168892	1649.8058864959999	1648.452017151827	1503.4609236636898	1348.4961849939941	6749.4002608096	7131.265115640236	7135.407770809401	7326.431755689203
1795	2059	5	19	860.2807903296	1083.9472752600282	1222.1720066042185	1199.0470550583225	5694.0	5863.2889094803995	5777.1289022904	5900.442517102851	1262.271546496	1231.9642031638273	1148.2248119153085	1040.9432201811287	6554.2807903296	6947.236184740428	6999.300908894618	7099.489572161173
1796	2059	5	20	1074.3220121696	1214.575934745292	1193.614907976637	1250.5257684068054	5695.0	5777.1289022904	5804.7197853904	5725.21847012318	1133.621846496	1079.0871176238272	989.9433372294804	896.0607247713289	6769.3220121695995	6991.704837035692	6998.334693367036	6975.7442385299855
1797	2059	6	21	832.8447077696	892.3599912370521	1035.090600440706	1118.3226002008603	5628.0	5804.7197853904	5640.3939505004	5688.73687096046	954.394630496	902.2806926926273	831.3957882786126	771.6225502861994	6460.8447077696	6697.079776627452	6675.484550941106	6807.05947116132
1798	2059	6	22	560.6882929296002	773.3416975539881	931.139202603112	944.2749559228836	5569.0	5640.3939505004	5554.6594570304005	5636.3933503950275	731.7708744960003	711.5221541334274	683.1969617119153	644.411493746462	6129.6882929296	6413.735648054388	6485.798659633512	6580.668306317911
1799	2059	6	23	572.7338337295997	772.823348297668	831.0592015275023	896.9568184980146	5596.0	5554.6594570304005	5611.142071350399	5595.459801969292	622.296480896	620.4685756099072	598.1394798800351	548.5135008591445	6168.7338337296	6327.482805328069	6442.201272877902	6492.4166204673065
1800	2059	6	24	577.4144708096003	676.8462868958361	786.6751821822372	920.5544144605066	5646.0	5611.142071350399	5647.4143028104	5588.081499514507	542.9413708960001	543.6354761079074	508.30825766639873	479.9600211716523	6223.4144708096	6287.988358246235	6434.089484992637	6508.635913975014
1801	2059	7	25	466.8763790496	620.9709834265402	802.0550642159413	879.347993121192	5739.0	5647.4143028104	5660.8070893304	5623.893924078955	502.8809778960001	479.6565949053072	458.82493036250133	445.5063305566014	6205.8763790496	6268.38528623694	6462.862153546342	6503.241917200147
1802	2059	7	26	446.85145392959976	664.6432921245881	781.0812875636187	835.9723853005606	5657.0	5660.8070893304	5629.3462686404	5639.037029061532	541.4021298959999	502.2339360717072	477.52727416636975	461.9167775564983	6103.851453929599	6325.450381454988	6410.427556204018	6475.009414362093
1803	2059	7	27	466.3309920895997	624.5770478953241	724.0521632996982	774.3423029402916	5770.0	5629.3462686404	5701.145956650401	5620.263724653059	437.63800689600004	432.1143538831072	428.4176329484273	419.74114534406567	6236.3309920896	6253.923316535724	6425.198119950099	6394.6060275933505
1804	2059	7	28	535.1951590496001	653.5137017345404	723.8984280989181	776.2458539228373	5811.0	5701.145956650401	5723.5883670504	5692.126782683148	439.374236296	433.5215530481872	423.5060861675896	433.5155280703781	6346.1951590496	6354.659658384941	6447.486795149318	6468.3726366059855
1805	2059	8	29	419.4432792496	539.1745683414601	644.1450530964223	747.9374472025117	5873.0	5723.5883670504	5789.8773625404	5714.518925068668	412.359841096	408.62875333554723	422.54116392875585	431.3453294685511	6292.4432792496	6262.76293539186	6434.022415636822	6462.45637227118
1806	2059	8	30	411.29678800960005	543.2263769589559	675.7678966441537	745.3612289103121	5928.0	5789.8773625404	5830.7882618904005	5762.72028038338	507.29113929599987	491.90384863278723	482.5111781039395	471.7853196951453	6339.2967880096	6333.103739499356	6506.556158534554	6508.081509293692
1807	2059	8	31	396.43412136959955	559.9222816916117	662.5170390609201	712.5264959984077	5921.0	5830.7882618904005	5837.302836570399	5769.91933894366	572.393681496	539.0980003708273	513.5269678914258	517.16619137081	6317.4341213696	6390.710543582012	6499.8198756313195	6482.445834942067
1808	2059	8	32	213.7328476895999	389.31101936308414	517.149818399377	653.1303614739238	5837.0	5837.302836570399	5773.4525755804	5785.503939301643	581.2980060960001	543.1948667885472	539.0509155676503	574.4444647275791	6050.7328476896	6226.613855933483	6290.602393979777	6438.634300775567
1809	2059	9	33	237.5658098496001	397.39542780421993	567.4909052560281	703.9265484986888	5879.0	5773.4525755804	5809.2212858604	5744.034182910532	480.4257378959999	494.922291937307	541.8926901416837	593.8791051856986	6116.565809849601	6170.84800338462	6376.712191116428	6447.960731409221
1810	2059	9	34	208.7106944495997	418.58455539538	597.4397736415726	729.2945400746864	5822.0	5809.2212858604	5771.6479579204	5802.637472387795	501.498266296	546.5158018941872	597.2893745136869	660.7056663525434	6030.7106944496	6227.80584125578	6369.087731561973	6531.932012462482
1811	2059	9	35	133.4872598095999	372.4464904752359	568.3960349987201	682.681957694084	5750.0	5771.6479579204	5768.9524049904	5817.003438475523	536.5330070960001	590.2711634567472	655.5286359915817	691.9026610022365	5883.4872598096	6144.0944483956355	6337.34843998912	6499.685396169607
1812	2059	9	36	420.62443696959974	606.417140515372	709.8718317777568	809.7574304931937	5825.0	5768.9524049904	5847.350080010399	5712.323393688939	502.12020669599997	593.5558085494672	646.1879900384411	703.1129483654956	6245.6244369696	6375.369545505772	6557.221911788156	6522.080824182133
1813	2059	10	37	224.06778272960014	408.1290981330684	593.9734120650835	790.790188908846	5729.0	5847.350080010399	5689.5984657304	5792.546242830314	526.600045096	599.1160338483473	668.3900048163689	804.4251446449213	5953.0677827296	6255.479178143468	6283.5718777954835	6583.336431739161
1814	2059	10	38	317.92292844960025	522.7844439717803	739.8811200561323	906.1067003873129	5778.0	5689.5984657304	5753.0999173204	5653.0406899178515	490.070074696	591.7273495470672	747.8744238613573	842.9529193152556	6095.9229284496005	6212.38290970218	6492.981037376532	6559.147390305165
1815	2059	10	39	187.75342212960015	475.48110387230827	717.0274232313468	848.201254230885	5695.0	5753.0999173204	5656.1130826104	5729.411870322244	570.8297106960001	733.1827425222672	832.1155022400259	905.7794532964921	5882.7534221296	6228.581021192708	6373.140505841747	6577.613124553129
1816	2059	10	40	437.63012972960007	687.156164979268	826.8395463173898	1054.5627086779382	5717.0	5656.1130826104	5708.8782373504	5632.322872699196	655.192587696	777.2860303336673	865.3341263560836	945.3985758290386	6154.6301297296	6343.269247589668	6535.71778366779	6686.885581377133
1817	2059	11	41	329.4833054096	544.5710287969962	852.7052049343076	996.4128796738404	5696.0	5708.8782373504	5655.0105513104	5794.326976335308	752.809225696	848.1261816452671	932.7050202356146	955.937688512324	6025.4833054096	6253.449266147396	6507.715756244707	6790.739856009149
1818	2059	11	42	682.9248520496	961.8913719523401	1074.4947263891859	1218.5440629313057	5679.0	5655.0105513104	5777.332234930401	5686.792122955756	835.268811896	923.6658947841073	949.2699171216757	922.0721193781766	6361.9248520496	6616.90192326274	6851.826961319586	6905.336185887061
1819	2059	11	43	630.1816371695998	812.7158058502919	1031.3391989355696	1173.8396835206413	5611.0	5777.332234930401	5661.7589213704005	5682.730358298812	1059.7399122959998	1044.934126751387	992.639463918308	1012.6518083628328	6241.1816371695995	6590.048040780693	6693.09812030597	6856.570041819453
1820	2059	11	44	521.2252008495999	801.3004393728202	1009.3330280227857	1182.362938839914	5595.0	5661.7589213704005	5579.0197830704	5578.114735695884	1148.475734896	1065.4323915327072	1066.34799864061	1021.8551160080262	6116.2252008496	6463.05936074322	6588.352811093186	6760.477674535798
1821	2059	12	45	467.07515904959973	745.5688874945399	993.7383927806139	1115.5603175947379	5624.0	5579.0197830704	5556.6374612204	5647.046656710843	978.199358496	1005.020499742227	976.616475963875	957.7356983125917	6091.0751590496	6324.58867056494	6550.375854001014	6762.606974305581
1822	2059	12	46	439.41621700960013	752.1286141223562	942.7789276316037	1177.0095320051214	5536.0	5556.6374612204	5622.5770041004	5610.7625270265635	897.190616696	900.8087595114673	901.8156288696496	850.2216784070001	5975.416217009601	6308.766075342756	6565.355931732003	6787.772059031685
1823	2059	12	47	374.6240775296001	644.8596333651483	963.9597537798687	1126.5484805058366	5570.0	5622.5770041004	5618.3631390844	5530.631154596707	821.637066096	846.1554990805471	809.1636111195646	948.5244470042784	5944.6240775296	6267.436637465548	6582.322892864269	6657.179635102544
1824	2059	12	48	558.1862461696	895.5587894416923	1077.6331851117484	1255.4933104411218	5530.0	5618.3631390844	5477.9733546644	5471.718431851607	685.853598296	696.4664561365873	865.3926363181388	919.2517734130483	6088.1862461696	6513.921928526092	6555.606539776149	6727.2117422927295
1825	2060	1	1	1028.8329970096	1182.8106174703562	1330.7084075145642	1451.585064816831	5545.0	5477.9733546644	5429.989478340401	5471.26697274751	741.739962096	897.2213001877473	942.7304003544359	918.6736059379411	6573.8329970096	6660.783972134756	6760.697885854965	6922.852037564341
1826	2060	1	2	943.6914770896001	1142.0001970363242	1316.6349519325167	1423.9184734387286	5601.0	5429.989478340401	5541.2445286144	5452.13845298042	959.957465096	986.8358492923473	951.2082855568497	996.8748050135371	6544.6914770896	6571.989675376724	6857.879480546917	6876.056926419149
1827	2060	1	3	950.4082220096	1165.434263055356	1315.7909575217052	1397.9686659528106	5540.0	5541.2445286144	5514.7124377004	5448.120835686271	763.7453780960002	794.3688389589474	881.1811374611918	797.1483255793565	6490.4082220096	6706.678791669756	6830.503395222106	6846.089501639081
1828	2060	1	4	1031.8779208895999	1210.3908699838041	1322.5943424127308	1434.494251625971	5569.0	5514.7124377004	5463.9081478104	5478.247606714387	699.956101696	814.8060861884672	748.1863247416209	670.5477011552637	6600.877920889599	6725.103307684204	6786.502490223131	6912.741858340358
1829	2060	2	5	1250.7898087295998	1354.4764051526681	1457.2939377383855	1595.8439448914014	5512.0	5463.9081478104	5476.7047721504	5496.974556320955	814.844198696	748.2131190038673	670.5674661221512	642.4467381036518	6762.7898087296	6818.384552963068	6933.998709888785	7092.818501212357
1830	2060	2	6	874.7555619295999	1078.707507101388	1325.107014996008	1456.3813257928487	5499.0	5476.7047721504	5516.9348018464	5537.893472079548	724.906985696	654.1825392772672	630.3602871477169	850.1548195641825	6373.7555619296	6555.412279251787	6842.041816842408	6994.274797872396
1831	2060	2	7	792.1651174096	1098.973291452196	1294.6672623620655	1412.0301367882357	5432.0	5516.9348018464	5512.4653976804	5508.673570720633	563.970494296	566.9384514437872	803.3712779574497	838.6007754359655	6224.1651174096005	6615.908093298596	6807.132660042465	6920.703707508868
1832	2060	2	8	931.3611267296	1162.3909769554682	1317.4359503333944	1425.1309144042907	5325.0	5512.4653976804	5399.501055430401	5554.647530141012	564.3594682959999	801.5581736705872	837.2633269231574	1100.1459291953497	6256.3611267296	6674.856374635869	6716.937005763795	6979.778444545303
1833	2060	3	9	818.1345862096	1045.755451064676	1230.8451758459885	1403.0646468028729	5256.0	5399.501055430401	5408.7700119404	5541.223768359212	731.790083296	788.2142186135873	1063.96452615167	1523.8057080850185	6074.1345862096005	6445.256506495077	6639.615187786389	6944.288415162085
1834	2060	3	10	770.8981764496	1013.9331195925802	1247.9452357121638	1321.456322286891	5234.0	5408.7700119404	5447.0867680304	5512.0248386721	656.4300682960001	971.3162247905873	1455.4630684655417	2038.0138739638398	6004.8981764496	6422.7031315329805	6695.032003742564	6833.481160958991
1835	2060	3	11	1038.1860450496	1267.08517639014	1335.1437879702657	1428.0813593016398	5283.0	5447.0867680304	5440.4868558804	5599.063756686091	1011.748239496	1483.8880154264273	2058.981726345498	2237.5152125912223	6321.1860450496	6714.17194442054	6775.630643850665	7027.1451159877315
1836	2060	3	12	1360.4930794095999	1408.859502217396	1480.7973695578294	1559.1426582798497	5262.0	5440.4868558804	5493.7864030304	5487.362345605171	1449.378593896	2034.7205441165072	2219.618789133265	2403.4603719736124	6622.4930794096	6849.346358097796	6974.583772588229	7046.50500388502
1837	2060	4	13	2030.8260867295999	1971.641393811468	1910.1578913412518	1917.6151391840208	5516.0	5493.7864030304	5530.314221980399	5624.9229443740915	2072.592648896	2246.2440408675075	2423.1006671254836	2420.211978957463	7546.826086729599	7465.427796841868	7440.472113321652	7542.538083558113
1838	2060	4	14	2112.2055330496	2021.08839707494	1996.9444075456718	1911.8081103946079	5563.0	5530.314221980399	5664.2916383304	5638.105856282851	2185.823703096	2380.623315723947	2388.8782763835643	2417.057526150159	7675.2055330496005	7551.4026190553395	7661.236045876072	7549.913966677459
1839	2060	4	15	1450.0470510895998	1546.2895986567241	1589.5332227397585	1586.9843885937912	5590.0	5664.2916383304	5672.0551268204	5797.250987622731	1866.801976696	2027.6461088634674	2150.592199953056	2118.5957870797365	7040.047051089599	7210.581236987124	7261.588349560158	7384.235376216522
1840	2060	4	16	1093.4988682096	1232.1995173418761	1331.4458311637477	1336.5559065747275	5518.0	5672.0551268204	5714.0403037404	5759.039582665844	1275.9568326960002	1622.1315738426674	1728.7732690975977	1679.9318362789304	6611.4988682096	6904.254644162276	7045.486134904148	7095.595489240572
1841	2060	5	17	910.6585544895999	1077.6919091703642	1155.089926207152	1346.2012898694848	5460.0	5714.0403037404	5638.4226265304005	5713.95837124794	1188.937251696	1424.2243684184673	1455.2793012637069	1333.937409042957	6370.6585544896	6791.732212910764	6793.512552737553	7060.159661117425
1842	2060	5	18	1568.5903592096001	1542.4975084104763	1623.2464529712051	1687.6141582830187	5713.0	5638.4226265304005	5713.3666464804	5671.034074260892	1247.166046496	1330.8018680638272	1242.1157972814885	1112.7118600193862	7281.5903592096	7180.920134940877	7336.613099451605	7358.648232543911
1843	2060	5	19	1550.2855239296	1629.3926045065882	1692.009429911116	1622.0584850434154	5575.0	5713.3666464804	5634.9592842904	5723.013789908451	1452.205706496	1327.4664208758272	1175.6713187888668	1028.1749484800512	7125.2855239296005	7342.759250986988	7326.968714201516	7345.072274951866
1844	2060	5	20	1358.2604948496	1478.0372019452202	1469.0414210538468	1449.8291240081348	5579.0	5634.9592842904	5646.5860413904	5551.17272540478	1047.7274264960001	979.0062221798273	883.1036236329999	823.249597929134	6937.2604948496	7112.996486235621	7115.627462444247	7001.001849412914
1845	2060	6	21	1421.9107710896	1424.7475250887242	1418.1534155403858	1359.9858037288666	5575.0	5646.5860413904	5517.0678845004	5532.69083637326	889.818270496	820.4017569406274	776.9971462827264	732.8025562370078	6996.9107710896005	7071.333566479125	6935.221300040786	6892.676640102127
1846	2060	6	22	1267.2226731296	1293.8378426769082	1271.0845283223098	1293.281140947313	5680.0	5517.0678845004	5551.6966960304	5567.351838054227	793.645334496	758.1865603054273	718.9268015864457	668.0554181776646	6947.2226731296	6810.905727177309	6822.78122435271	6860.632979001541
1847	2060	6	23	1054.0591620096	1081.855821379356	1157.9588076042755	1187.5231891559715	5682.0	5551.6966960304	5661.1652253504	5601.135231512491	761.967280896	721.5847641699072	670.0160820678271	605.8248906950815	6736.0591620096	6633.552517409756	6819.124032954675	6788.658420668463
1848	2060	6	24	1308.2119430896	1336.594690079924	1315.2703202648092	1313.315657741824	5787.0	5661.1652253504	5734.9757508104	5664.590998509708	738.1089708960001	681.6331064279074	614.3942664702228	566.6956856592442	7095.2119430896	6997.759915430324	7050.246071075209	6977.906656251532
1849	2060	7	25	913.1509018895999	981.0966552864041	1074.3394431006445	1152.658211982763	5722.0	5734.9757508104	5699.1938183304	5676.521892701356	606.005097896	561.2254558893072	527.4753566608101	508.7950190620874	6635.1509018895995	6716.072406096804	6773.533261431045	6829.180104684119
1850	2060	7	26	644.5336372495999	808.73040508826	962.7143321058534	1012.140468391025	5715.0	5699.1938183304	5665.1596856404	5675.995675516732	527.3612298959999	503.6677666917072	491.23319097065377	480.91835007706965	6359.5336372496	6507.92422341866	6627.874017746253	6688.136143907757
1851	2060	7	27	513.7505408496002	729.9219164968201	845.6646023678361	790.4701533668881	5722.0	5665.1596856404	5688.9678316504005	5633.243003242659	463.41694689600007	462.93562959110733	460.04446452211295	443.41720167061237	6235.7505408496	6395.08160213722	6534.632434018236	6423.713156609547
1852	2060	7	28	438.6359098096	615.7873078452361	626.0789656875223	763.1974212518303	5669.0	5688.9678316504005	5635.4273740503995	5644.426217183148	431.318436296	437.81660748818734	427.0206741523979	436.5209815960926	6107.6359098096	6304.755139495636	6261.506339737922	6407.623638434978
1853	2060	8	29	361.5745050495999	425.45912814613985	619.7289963516631	692.9944557224219	5765.0	5635.4273740503995	5687.6733145404	5641.210751250268	391.52554109600004	394.47663407554717	412.51465260722375	423.20443291508093	6126.5745050496	6060.886502196539	6307.402310892063	6334.20520697269
1854	2060	8	30	406.6770680495998	604.90655702594	682.3945467139165	760.8471377425913	5814.0	5687.6733145404	5742.7828608904	5681.349824880979	427.0119592959999	435.38798455678716	440.07709932515627	438.70617456030413	6220.6770680496	6292.5798715663395	6425.177407604317	6442.1969626235705
1855	2060	8	31	345.9282205295998	478.0138419529478	614.6892196055381	696.6954087187477	5765.0	5742.7828608904	5725.3332435704	5677.45951485486	398.04500149600005	413.82383639482725	419.3402794394626	443.14591573337395	6110.9282205295995	6220.796702843348	6340.022463175937	6374.154923573607
1856	2060	8	32	264.9525084895997	446.5453274187637	576.4513707200425	609.0252754352086	5752.0	5725.3332435704	5682.7022235804	5693.875892803243	386.00236609600006	399.7809321405472	428.7178322822566	482.4921094629235	6016.9525084895995	6171.878570989164	6259.153594300442	6302.901168238452
1857	2060	9	33	174.62206688959964	361.854781755404	455.561714777332	529.1154845452904	5708.0	5682.7022235804	5684.0167438604	5633.676368692932	405.85627789599994	432.98898676530723	485.64275515535337	539.0111043950315	5882.622066889599	6044.557005335804	6139.578458637732	6162.791853238222
1858	2060	9	34	245.75714880960004	363.9397035946363	463.5942190928879	600.4602950693725	5727.0	5684.0167438604	5658.8729439204	5687.981597898196	361.0531662960001	435.06966607418735	501.705526734763	583.4514162054695	5972.7571488096	6047.956447455037	6122.467163013288	6288.4418929675685
1859	2060	9	35	127.7041607696001	277.1616881508522	467.1375793688957	490.48812515059944	5691.0	5658.8729439204	5691.953673990401	5709.985818512323	389.00890709600014	469.3233998367473	559.5645235566976	613.0784177273781	5818.7041607696	5936.034632071252	6159.091253359296	6200.4739436629225
1860	2060	9	36	423.47889344960015	582.6082938007801	573.0642139594754	669.5302770202593	5764.0	5691.953673990401	5769.7820880104	5618.08655649614	388.57306669599996	502.79456160146725	571.2016753141875	638.3327899194419	6187.4788934496	6274.561967791181	6342.846301969876	6287.616833516398
1861	2060	10	37	126.76501096959998	213.32149313577236	412.2689704695987	570.5897544005879	5607.0	5769.7820880104	5569.7649067304	5696.552486980715	535.288625096	594.0459990043473	655.1840581928079	787.0200269385751	5733.7650109696	5983.1035811461725	5982.033877199999	6267.142241381303
1862	2060	10	38	19.796218929600286	259.5425591935881	461.3711550090661	620.5661762745217	5564.0	5569.7649067304	5579.5036353204	5509.950422558652	393.24121469600004	514.0121332950673	682.883611635371	794.5140886459913	5583.7962189296	5829.307465923988	6040.874790329466	6130.516598833174
1863	2060	10	39	271.9788736895998	471.185654382684	627.5847781414791	739.5910232959318	5503.0	5579.5036353204	5471.974543610399	5548.5237571206435	433.06011069600004	625.9718558022672	752.532751029722	842.9045163793543	5774.9788736896	6050.689289703084	6099.559321751878	6288.114780416576
1864	2060	10	40	647.7468809296001	766.9234904187883	839.2357335251461	956.7415745404356	5564.0	5471.974543610399	5539.7052893504	5468.291082715995	626.787867696	753.1064324296673	843.3276963038307	920.6219880467064	6211.746880929601	6238.898034029187	6378.941022875546	6425.032657256431
1865	2060	11	41	533.0658207296001	654.6797741678683	824.7608436245996	900.0972490897279	5473.0	5539.7052893504	5468.8743623104	5627.037187512908	530.163205696	686.5917670812672	805.0046807791499	858.8679542282989	6006.0658207296	6194.385063518268	6293.635205934999	6527.134436602635
1866	2060	11	42	689.7689356496	852.4525326289001	919.9002907677612	1033.483984122016	5588.0	5468.8743623104	5654.5072189304	5535.604474652556	603.9710718960001	746.9197969161074	816.0212508686781	811.8724730647953	6277.7689356496	6321.3268949393005	6574.407509698161	6569.088458774571
1867	2060	11	43	1106.4731957696	1120.3684954018522	1176.8439724157201	1256.8845226362466	5630.0	5654.5072189304	5627.252737370401	5596.049567198012	758.231512296	823.9737338713871	817.7386753798919	867.9915176047718	6736.4731957696	6774.875714332253	6804.096709786121	6852.934089834258
1868	2060	11	44	1184.2149166896	1227.2303358304841	1292.917111856505	1399.5054263641296	5777.0	5627.252737370401	5665.7234610704	5575.5836172366835	1052.977534896	978.7353742927072	986.7518101528419	943.727448111162	6961.2149166896	6854.483073200885	6958.6405729269045	6975.089043600813
1869	2060	12	45	1215.2633363696	1283.4729868506122	1392.7516887688816	1421.504948794495	5650.0	5665.7234610704	5588.522260220399	5696.882189757243	1241.819478496	1171.7080079262273	1080.1616253612242	1023.9980221241844	6865.2633363696	6949.196447921012	6981.273948989281	7118.387138551739
1870	2060	12	46	978.1802074095999	1151.8205195261962	1249.208849942986	1319.7004927862888	5617.0	5588.522260220399	5669.1682851004	5639.508818697764	1382.837336696	1228.5920218154672	1133.488697553982	1034.3747828147439	6595.1802074095995	6740.342779746596	6918.377135043385	6959.209311484053
1871	2060	12	47	883.1113930896	1037.148793569924	1168.0508720661633	1340.4513961813036	5492.0	5669.1682851004	5584.6069570844	5537.291218229508	1192.268846096	1107.9523904765472	1015.5377549775719	1132.509500855214	6375.1113930896	6706.317078670324	6752.657829150563	6877.742614410811
1872	2060	12	48	653.1445264095998	865.002115883596	1123.7334073209079	1290.0568447083804	5491.0	5584.6069570844	5435.9490976644	5448.762089530007	1112.928178296	1019.0358864925872	1135.0899209812178	1146.8605223200832	6144.1445264096	6449.609072967996	6559.682504985308	6738.818934238388
1873	2061	1	1	1254.5801236496	1431.1808520137001	1509.9204492761874	1611.909228099506	5523.0	5435.9490976644	5413.7200523404	5436.460677365911	1052.9580420959999	1158.9382372437472	1164.452392434455	1111.1954650335833	6777.5801236496	6867.1299496781	6923.640501616587	7048.369905465417
1874	2061	1	2	1742.2431253296	1755.4047917310284	1787.4614186568554	1796.2159970096743	5609.0	5413.7200523404	5534.8920306144	5441.24250847162	1383.8384650960002	1322.5641534923475	1227.8276638632897	1223.0654968569083	7351.2431253296	7169.124844071428	7322.353449271255	7237.458505481294
1875	2061	1	3	1870.6172044496002	1878.3848311213803	1861.2376764841324	1857.624887316957	5671.0	5534.8920306144	5587.5833427004	5464.95097382387	1570.141398096	1401.8820635229472	1351.4578897596564	1168.4429551388057	7541.6172044496	7413.276861735781	7448.821019184532	7322.575861140827
1876	2061	1	4	2210.3119058896	2123.188117544804	2044.9524100656813	1931.0144342464687	5729.0	5587.5833427004	5575.359586810399	5556.514825478387	1785.5037016959998	1621.1556725084672	1367.3873297446448	1174.295986452601	7939.3119058896	7710.771460245203	7620.31199687608	7487.529259724855
1877	2061	2	5	2132.0574870095998	2051.9519452643563	1936.0199825625969	1908.6640412369716	5712.0	5575.359586810399	5627.2830201504	5611.755924824155	2143.374758696	1734.5233711958672	1445.1163447712456	1282.1202640816628	7844.0574870096	7627.311532074756	7563.303002712997	7520.419966061127
1878	2061	2	6	1897.6796619296001	1814.2712740813884	1821.5983968147164	1804.0973238571216	5509.0	5627.2830201504	5574.0105918464	5650.819532541947	1761.1122056959998	1463.8091112812672	1295.9091084135896	1427.6629737222395	7406.6796619296	7441.554294231789	7395.608988661116	7454.916856399069
1879	2061	2	7	1582.8185065296	1638.9403398085483	1673.4738319076064	1691.0289750869306	5649.0	5574.0105918464	5663.172150680401	5617.3885840726325	1395.123894296	1247.621293323787	1392.0431437176658	1347.1992851513933	7231.8185065296	7212.950931654948	7336.6459825880065	7308.417559159563
1880	2061	2	8	1839.7822766096	1831.9744120885161	1804.3768317246231	1823.4354690901241	5597.0	5663.172150680401	5630.4649594304	5725.105135247412	1421.153728296	1514.0417702025875	1437.1923885482402	1598.9507514887578	7436.7822766096	7495.146562768917	7434.841791155023	7548.540604337537
1881	2061	3	9	2340.3743436096	2205.5962453267166	2110.357829382573	2015.0181801294607	5719.0	5630.4649594304	5756.8600159404	5797.230102954411	1610.278503296	1504.8497648575874	1648.858667972711	2008.4025556670563	8059.3743436096	7836.061204757117	7867.2178453229735	7812.248283083873
1882	2061	3	10	1751.2263818495999	1751.77790267542	1758.5884176695	1630.159032027953	5850.0	5756.8600159404	5922.1016340303995	5865.1568159473	1271.930368296	1485.1091852505874	1887.6116537169137	2411.341808595117	7601.226381849599	7508.63791861582	7680.690051699899	7495.315847975253
