Sim	Year	Month	QM	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4
1623	2055	10	39	517.9065384895999	606.3260423367641	632.0649794991255	750.4985431759188	5952.0	5988.4810023204	5895.4127236104	5975.310308470243	717.5278306960001	850.3599303062673	927.1183462660948	982.9591634900995	6469.9065384896	6594.807044657164	6527.4777031095255	6725.808851646162
1624	2055	10	40	358.1545991695998	436.2128663754919	610.4396410874298	714.3728975215865	5960.0	5895.4127236104	5959.1103143504	5875.532055499995	687.5482676959999	812.6567517096672	898.5258021427268	979.4487488792839	6318.1545991696	6331.625589985892	6569.549955437829	6589.904953021582
1625	2055	11	41	168.9396936096001	399.51281163671604	563.5336766282986	678.9998885428648	5921.0	5959.1103143504	5890.0860983104	6037.139508732907	625.517745696	766.9613387092672	882.3993418305795	922.486752864495	6089.9396936096	6358.623125987116	6453.619774938699	6716.139397275772
1626	2055	11	42	372.01463304959964	541.8326448149401	663.4809204730757	774.3170365305359	5966.0	5890.0860983104	6041.058361930401	5936.478000089356	802.1080318959999	907.1085455881072	940.7136624017082	908.5157567454072	6338.0146330496	6431.91874312534	6704.539282403476	6710.795036619892
1627	2055	11	43	684.6802999695999	776.2135328951721	854.93503790711	1055.472293109979	6030.0	6041.058361930401	6016.0610273704	5997.432662336411	1011.198752296	1013.8922716393872	962.4964476540696	985.9246688740818	6714.6802999696	6817.271894825572	6870.99606527751	7052.904955446391
1628	2055	11	44	529.0986625295999	659.916751646148	916.0096821365311	1060.7853765328118	6023.0	6016.0610273704	5987.1610660704	5954.738675588683	1151.763514896	1059.4241621287074	1057.4240462200573	1011.6736189126359	6552.0986625296	6675.977779016548	6903.170748206931	7015.524052121495
1629	2055	12	45	805.0975264096	1030.5835475235963	1142.7201054372522	1229.3605133682495	5873.0	5987.1610660704	5873.3655632204	6014.761795481243	967.600278496	992.869038486227	964.054185373416	947.6637864004656	6678.0975264096	7017.744613593996	7016.085668657652	7244.122308849493
1630	2055	12	46	979.2804614895999	1102.232700112564	1200.40692462342	1280.283587077126	6070.0	5873.3655632204	6061.8805811004	5979.936275444164	1216.343476696	1121.1635725634671	1063.5565774373958	968.9235009470606	7049.2804614895995	6975.598263332964	7262.287505723821	7260.2198625212895
1631	2055	12	47	1096.8789930896	1196.181882369924	1277.2621502906431	1406.2154862924817	5915.0	6061.8805811004	6003.6179430844	5933.776445194308	1001.921966096	979.7260692605471	907.0853654898406	1038.08556360274	7011.8789930896	7258.0624634703245	7280.8800933750435	7339.991931486789
1632	2055	12	48	1122.6763122496	1219.25297304326	1364.7316261147964	1411.335180883601	6084.0	6003.6179430844	5946.3579706644	5878.041066366807	1158.643018296	1032.8694705805872	1130.8710506304196	1129.8681422521008	7206.6763122495995	7222.87091612766	7311.089596779197	7289.376247250408
1633	2056	1	1	1548.7789952496	1624.7872028350603	1597.3076372258847	1651.2814292989292	6163.0	5946.3579706644	5968.6975803404	5942.620418328311	1212.896802096	1257.4357886757475	1223.2294684037176	1153.2811887379482	7711.7789952496005	7571.145173499461	7566.005217566285	7593.9018476272395
1634	2056	1	2	1740.6944916896	1688.7794325254843	1716.695271495452	1766.7077610525876	6382.0	5968.6975803404	6190.4136046144	6015.57346539802	1573.5501850960004	1445.4675887963476	1317.2166257462225	1299.307140231477	8122.6944916896	7657.477012865885	7907.108876109853	7782.281226450607
1635	2056	1	3	1458.2688267695999	1534.780750394452	1636.6159908235081	1725.6043427471081	6265.0	6190.4136046144	6184.1102817004	6074.1223681150705	1361.642718096	1258.2851695469471	1255.8359571216931	1112.3397969810844	7723.268826769599	7725.194355008853	7820.726272523909	7799.726710862178
1636	2056	1	4	1493.8375652096001	1604.304419298076	1702.4975038142602	1681.9258230600312	6276.0	6184.1102817004	6122.8039098104	6127.895789381588	1374.065961696	1337.2334066404671	1172.3831704340473	1023.5648487578117	7769.8375652096	7788.414700998476	7825.30141362466	7809.821612441619
1637	2056	2	5	1547.4295108495999	1657.61292377882	1649.8277011648734	1667.1790107162644	6185.0	6122.8039098104	6128.4018611504	6131.989241746555	1391.8727386960002	1210.7962974318675	1051.900548997341	967.0258920321164	7732.4295108496	7780.41683358922	7778.229562315273	7799.1682524628195
1638	2056	2	6	1261.5926779296	1337.2961665149883	1443.6796421725028	1543.6190887619437	6034.0	6128.4018611504	6081.4775778464	6163.898402302748	1439.2433856960001	1212.5058617572672	1085.497475964853	1224.499859899588	7295.5926779296005	7465.6980276653885	7525.157220018903	7707.517491064691
1639	2056	2	7	1617.5034815696	1664.813847082532	1701.757867353311	1729.1296197354868	6083.0	6081.4775778464	6138.0738236804	6101.285166709433	1407.639554296	1222.6824493357872	1325.6952737232841	1267.64020653135	7700.5034815696	7746.2914249289315	7839.831691033711	7830.41478644492
1640	2056	2	8	1843.0244947295996	1842.3982709282677	1829.7052030152854	1801.2816998838953	6316.0	6138.0738236804	6234.6815204304	6246.284364849812	1382.744188296	1438.2235875745873	1350.6474704266102	1532.0860053816139	8159.0244947296	7980.472094608667	8064.386723445686	8047.566064733707
1641	2056	3	9	2910.2366457296002	2672.422638632868	2403.930693152188	2266.558130544896	6555.0	6234.6815204304	6483.4319739404	6431.407745851212	1983.675283296	1734.1167492535874	1814.954685573318	2130.728696265117	9465.236645729601	8907.104159063269	8887.362667092588	8697.965876396109
1642	2056	3	10	3198.1671265696	2818.838095919532	2563.2691252498516	2334.395257017899	7037.0	6483.4319739404	6887.7664970304	6659.2442096577	2347.347868296	2246.074978750587	2448.747466133613	2846.1556784973955	10235.1671265696	9302.270069859933	9451.035622280251	8993.639466675599
1643	2056	3	11	2952.1213776495997	2668.4537187621004	2409.615475217178	2232.283750211056	7142.0	6887.7664970304	7033.8377028804	7006.442511541291	2870.8769594960004	2888.002430130428	3170.1750427435113	3163.599952049824	10094.1213776496	9556.2202157925	9443.453178097578	9238.726261752348
1644	2056	3	12	2182.4057129295998	2026.035769965988	1957.9760007358473	1750.7905613943913	7057.0	7033.8377028804	7102.7025280304	6998.528463378771	2995.7660538960004	3245.9361768885074	3219.4856597419157	3263.384893253738	9239.4057129296	9059.873472846388	9060.678528766246	8749.319024773162
1645	2056	4	13	2068.5572186096	1991.5331073217162	1774.7881146029	1733.680349997131	7196.0	7102.7025280304	7090.7663779804	7163.307519274091	2660.104288896	2807.6278667155075	2959.575235550717	2924.6801903424475	9264.5572186096	9094.235635352115	8865.5544925833	8896.987869271223
1646	2056	4	14	2167.8198513695997	1913.910210589612	1833.1701523249112	1808.9712000458694	7617.0	7090.7663779804	7455.8399213304	7266.141593615651	2815.3511230960003	2965.0049217679475	2928.6854347229655	2864.330677678118	9784.8198513696	9004.676588570012	9289.01007365531	9075.11279366152
1647	2056	4	15	2001.7967091296	1902.5284807225084	1858.5711311935518	1751.6210793224923	7592.0	7455.8399213304	7551.2432778204	7559.2797749931315	3314.584676696	3174.450729003467	3045.6210919786035	2810.914749222241	9593.7967091296	9358.368402052909	9409.814409013952	9310.900854315623
1648	2056	4	16	1659.6297625696	1666.880150885132	1614.537910731325	1401.2146521040504	7398.0	7551.2432778204	7526.380427740401	7561.734689954644	3161.788312696	3036.719024778667	2804.3480797682323	2550.914993372553	9057.6297625696	9218.123428705532	9140.918338471725	8962.949342058695
1649	2056	5	17	1184.8622655696	1234.138698808932	1129.1813555138604	1041.800490395555	7263.0	7526.380427740401	7397.7819135304	7451.28697477914	2757.342411696	2607.937748330467	2406.031597759305	2152.390713452254	8447.8622655696	8760.519126549332	8526.96326904426	8493.087465174694
1650	2056	5	18	1605.8158675696	1422.5018035581322	1251.5615149664307	1139.2198443372606	7316.0	7397.7819135304	7331.6225874803995	7347.786968706492	2957.5250664960004	2651.8022092278275	2333.6850500120736	2026.8314675935626	8921.8158675696	8820.283717088532	8583.18410244683	8487.006813043752
1651	2056	5	19	994.9745928095999	914.1652917170361	897.9390950849786	833.4794030500129	7227.0	7331.6225874803995	7250.646216290401	7349.442473149251	2092.225546496	1940.285485963827	1736.6376460422684	1555.4451890966354	8221.9745928096	8245.787879197436	8148.585311375379	8182.921876199263
1652	2056	5	20	687.3185499696001	718.9160247451721	705.4553839041199	673.834889380865	7206.0	7250.646216290401	7277.9883453904	7197.22307032638	1527.694666496	1446.5736399478274	1341.4775335231773	1216.9240504846548	7893.3185499696	7969.562241035573	7983.44372929452	7871.057959707246
1653	2056	6	21	793.7516409296	764.5142078347881	716.0693789987797	631.8732866072309	7268.0	7277.9883453904	7207.0939025004	7199.77693688846	1237.602530496	1194.5644314726273	1108.5526174274087	1003.2852192901322	8061.7516409296	8042.502553225188	7923.16328149918	7831.650223495691
1654	2056	6	22	549.1636790496	546.1188980465402	510.3373103445931	577.696337925616	7286.0	7207.0939025004	7204.3339660304	7229.703566092627	1048.183714496	1005.6424818214272	927.3728689546367	839.8354849129338	7835.1636790495995	7753.21280054694	7714.671276374993	7807.3999040182425
1655	2056	6	23	522.3112159695999	491.5487471487719	564.2601513506683	427.00669403303414	7259.0	7204.3339660304	7259.2277543504	7207.448416688491	968.150380896	901.0147715899072	820.3922579698711	728.1215300912081	7781.3112159696	7695.882713179172	7823.487905701068	7634.455110721526
1656	2056	6	24	557.3704440496	616.20536415554	464.1540566944244	330.99347846426997	7283.0	7259.2277543504	7252.1936568104	7179.331095004908	918.248210896	832.5078945959073	737.0587105416803	667.7084921155924	7840.3704440496	7875.43311850594	7716.347713504824	7510.324573469178
1657	2056	7	25	273.3683514096	193.59370314859586	137.5087850293769	170.56197538223444	7041.0	7252.1936568104	7055.2031483304	7102.494646634155	993.777597896	850.4362603893071	751.3422006277101	684.27212707885	7314.3683514096	7445.787359958996	7192.711933359777	7273.05662201639
1658	2056	7	26	158.77308356959975	110.02902411173204	150.9104889499696	150.27078500218056	6982.0	7055.2031483304	6948.8084946404	6991.458534420732	887.9619498960001	777.7239117957072	703.7327729019464	659.7508001723043	7140.7730835696	7165.232172442132	7099.718983590369	7141.729319422912
1659	2056	7	27	283.3657186496001	287.70446280070007	248.09568708919744	216.37336220790928	6976.0	6948.8084946404	6946.4077836504	6898.884652801859	980.0475468959999	845.972496511107	764.6748843420569	692.4824289339598	7259.3657186496	7236.512957441099	7194.503470739598	7115.258015009768
1660	2056	7	28	93.41949272960017	94.76973849906813	106.72601820578677	152.90523465316755	6930.0	6946.4077836504	6888.1863810504	6892.209841880747	1082.9498162959999	931.2772116041872	815.3777507539088	754.94050332289	7023.4194927296	7041.177522149468	6994.912399256187	7045.115076533915
1661	2056	8	29	95.04524724959992	106.94344439425993	153.06072173348116	91.47618757698285	6805.0	6888.1863810504	6811.7770945404	6834.504190431868	955.6303810960001	832.4987761635472	767.5699423120254	727.2491391901706	6900.0452472496	6995.12982544466	6964.837816273881	6925.9803780088505
1662	2056	8	30	-80.54502995040002	5.098436395140197	-14.3354623688615	58.90589603718638	6677.0	6811.7770945404	6714.3813768904	6755.322361944979	980.4136792959999	871.5586578607872	803.9571112396891	745.9048114431077	6596.4549700496	6816.87553093554	6700.045914521539	6814.228257982166
1663	2056	8	31	-60.61229239040017	-66.19310127888389	21.821159728754765	66.69641045326227	6578.0	6714.3813768904	6622.349950570399	6631.471437755659	802.611701496	755.4852853348273	710.1492446291707	694.0604270270825	6517.3877076096	6648.1882756115165	6644.171110299154	6698.167848208922
1664	2056	8	32	-127.12590731039995	-26.26583475991606	32.30815931110101	24.68943169141403	6638.0	6622.349950570399	6588.0257105804	6623.548475744843	731.5128060960001	693.2958561485473	681.6284122100022	696.8974327742451	6510.8740926896	6596.084115810483	6620.333869891501	6648.237907436257
1665	2056	9	33	436.5289208496	397.53684828482017	285.8738956884208	398.80744910018586	6704.0	6588.0257105804	6669.9910238604	6593.451437098532	722.3694378959999	702.0680322773072	711.9748553248719	727.5034184669867	7140.5289208496	6985.56255886522	6955.864919548821	6992.258886198718
1666	2056	9	34	832.4940224496	629.1337026641802	644.2813984457451	743.8369459714186	6753.0	6669.9910238604	6687.2888129204	6684.140362362195	770.335086296	759.9686890181874	762.9063911267438	795.2589824348177	7585.4940224496	7299.12472652458	7331.5702113661455	7427.977308333614
1667	2056	9	35	184.67363960959983	293.5220949683163	492.99991307527614	548.9476890635883	6674.0	6687.2888129204	6686.4206679904	6705.783147799523	813.5061670960001	800.5448809687473	823.0232663915001	831.4573050554247	6858.6736396096	6980.810907888716	7179.420581065676	7254.730836863111
1668	2056	9	36	131.83838560960032	365.4022502199165	457.6993063754858	524.1881934085118	6568.0	6686.4206679904	6637.9316710104	6544.08114268334	776.6640266959998	806.2342930734671	819.072806514178	848.2584053613889	6699.838385609601	7051.822918210317	7095.630977385887	7068.269336091851
1669	2056	10	37	226.42115240960015	348.0181063831967	445.7523358338184	608.432726320178	6604.0	6637.9316710104	6497.2002667304005	6585.470182791115	718.8377850960001	757.6303797163473	802.9349879829663	921.9842573394898	6830.4211524096	6985.949777393597	6942.952602564219	7193.9029091112925
1670	2056	10	38	90.11042744960037	242.21657335718032	462.8790482231433	738.4682799783866	6497.0	6497.2002667304005	6505.3082483204	6430.780221326651	805.522214696	836.6044174950673	946.820737377811	1003.0728020812977	6587.1104274496	6739.416840087581	6968.187296543543	7169.248501305038
1671	2056	10	39	578.1809644896	728.015661436364	928.0743166855956	1048.2289608681679	6407.0	6505.3082483204	6379.474309610399	6469.374070995043	892.5840306960001	986.1761231462673	1032.103565809783	1071.7438679286738	6985.1809644896	7233.323909756764	7307.548626295995	7517.603031863211
1672	2056	10	40	733.1503756895999	932.1265340718841	1051.1268061305734	1094.7003745406134	6304.0	6379.474309610399	6354.8699393504	6335.906012616795	1085.512067696	1101.9397828696674	1123.2590208758388	1156.4021002310276	7037.1503756896	7311.600843682283	7405.996745480974	7430.606387157409
1673	2056	11	41	571.8337657695998	766.7907072038522	891.3642899579495	1031.9701593249274	6363.0	6354.8699393504	6326.5354253104	6459.252070432908	871.4222056960001	961.1980908812674	1036.85677050231	1059.8712600730264	6934.8337657696	7121.660646554253	7217.89971526835	7491.2222297578355
1674	2056	11	42	1062.5454019696	1124.7681868643722	1198.8833114094923	1234.8242471832712	6341.0	6326.5354253104	6451.3628489304	6363.671671286956	781.982331896	910.8625928481073	966.9308116128404	947.4854214394283	7403.5454019696	7451.303612174772	7650.246160339892	7598.495918470227
1675	2056	11	43	1391.7091390896	1409.547958821524	1385.4759749323725	1476.7689788692505	6564.0	6451.3628489304	6498.7415213704	6435.752482542011	1130.532532296	1121.3655194353871	1061.4052173385567	1060.3658789998071	7955.7091390896	7860.910807751924	7884.217496302772	7912.521461411262
1676	2056	11	44	1363.6498014095998	1349.254034958596	1450.865734511403	1536.8731004691367	6856.0	6498.7415213704	6665.9100940704	6488.516099575883	1174.731574896	1098.9231918207074	1088.0412639946517	1039.091074975906	8219.6498014096	7847.995556328996	8116.775828581804	8025.38920004502
1677	2056	12	45	1419.1864392096	1506.055038218476	1576.340396282082	1549.158505717095	6732.0	6665.9100940704	6621.193522220399	6696.8963456076435	1110.4428384960001	1096.1399290782272	1045.0651094813904	1009.0498685393161	8151.1864392095995	8171.965132288877	8197.533918502482	8246.054851324738
1678	2056	12	46	1506.4411541696	1576.645111538492	1549.3764154632895	1641.3170969358553	6964.0	6621.193522220399	6866.449884100401	6714.8491645233635	1144.3746566959999	1078.9756030394672	1034.064171084659	954.0268060689559	8470.441154169599	8197.83863375889	8415.82629956369	8356.166261459219
1679	2056	12	47	1524.7043397696	1508.385760864252	1612.003621643375	1672.4819116323479	6842.0	6866.449884100401	6840.4438890844	6718.338411740709	1096.882526096	1046.6532874525471	963.313252020135	1077.5685038988086	8366.7043397696	8374.835644964653	8452.447510727776	8390.820323373056
1680	2056	12	48	1127.4222812096	1311.3545962716762	1457.4800322247308	1438.0532304344792	6979.0	6840.4438890844	6782.3569176644005	6691.667621451607	1170.907878296	1050.6680420325872	1142.006349441046	1141.51856455847	8106.4222812095995	8151.7984853560765	8239.836949889132	8129.720851886086
1681	2057	1	1	1102.3301816096	1292.5219984415162	1320.0874820242568	1409.4227709779832	6879.0	6782.3569176644005	6713.598337340401	6723.048850381911	1055.089022096	1145.1144340797473	1143.8112639954702	1097.2014012201741	7981.3301816096	8074.878916105917	8033.685819364658	8132.471621359894
1682	2057	1	2	1141.9170942496	1201.2329983804602	1324.4268614524317	1415.7374965155466	6766.0	6713.598337340401	6713.7450356144	6667.73524797962	1283.949145096	1241.4163258683473	1169.2004284081327	1181.6722301936227	7907.9170942496	7914.831335720861	8038.171897066832	8083.472744495167
1683	2057	1	3	1085.9445454496	1233.44343951998	1350.6729027214078	1420.984108010509	6706.0	6713.7450356144	6663.4133137004	6590.540365067871	1155.508678096	1108.8047160189471	1137.1209287046836	1006.526538672552	7791.9445454496	7947.1884751343805	8014.086216421808	8011.52447307838
1684	2057	1	4	1817.2277582496	1811.38421975486	1750.4506642519216	1730.8058469841023	6871.0	6663.4133137004	6679.986988810399	6662.607251983188	1285.475881696	1261.3261791844673	1098.147373028748	952.8150184821211	8688.227758249599	8474.79753345526	8430.437653062321	8393.41309896729
1685	2057	2	5	1638.5217256895999	1614.0309202618841	1633.2485663313473	1582.8983846905676	7016.0	6679.986988810399	6863.1585591504	6763.180619081755	1502.272618696	1267.5401132478673	1077.768707096792	977.9340463276453	8654.5217256896	8294.017909072283	8496.407125481746	8346.079003772324
1686	2057	2	6	2099.2991092495995	2016.21285517946	1856.7660340087368	1790.98163041931	7052.0	6863.1585591504	6974.7816198464	6932.184842125147	1157.042025696	1000.0851610052673	920.6302585959666	1108.8254853125577	9151.2991092496	8879.37141432986	8831.547653855137	8723.166472544457
1687	2057	2	7	1708.0554979295998	1613.574195246988	1617.0688684347097	1519.9297743842747	7217.0	6974.7816198464	7133.4498536804	7004.544151799032	1105.100874296	994.4595273597872	1163.2861395757209	1136.1143396381942	8925.0554979296	8588.355815093388	8750.51872211511	8524.473926183307
1688	2057	2	8	1846.1018559295999	1800.5752103537884	1651.159896773797	1626.755903213791	7266.0	7133.4498536804	7170.189166430401	7182.010870713812	1030.8363482959999	1188.8601608865872	1154.9791876320887	1367.8192282576697	9112.101855929599	8934.02506403419	8821.349063204198	8808.766773927604
1689	2057	3	9	1549.9380695296	1453.361902648348	1485.3054513872753	1419.3454192604534	7273.0	7170.189166430401	7261.3869939404	7294.814121896013	1250.6444432960002	1198.4154339655875	1399.8602660962767	1802.355187638649	8822.9380695296	8623.551069078749	8746.692445327675	8714.159541156467
1690	2057	3	10	1503.6988948495998	1525.0304341052201	1447.7537799169827	1501.792158478067	7309.0	7261.3869939404	7373.7697240304005	7322.3264650337	1028.556928296	1280.4445246425873	1714.267366673048	2260.83923333402	8812.6988948496	8786.41742804562	8821.523503947383	8824.118623511768
1691	2057	3	11	2536.0713386096004	2245.647748193717	2072.386733116751	1905.8082778735948	7549.0	7373.7697240304005	7485.920742880399	7509.356876058891	2137.742599496	2316.9742187784273	2705.429976871704	2738.527509352598	10085.0713386096	9619.417472224117	9558.30747599715	9415.165153932487
1692	2057	3	12	2565.0196908896005	2324.4289062658045	2086.0501424531685	1915.0007254191655	7626.0	7485.920742880399	7652.8254570304	7502.85571753077	3110.732493896	3263.4664000965076	3150.166812035102	3151.911931507455	10191.0196908896	9810.349649146203	9738.875599483568	9417.856442949935
1693	2057	4	13	2376.6255609696	2127.2427349257723	1944.458611698133	1653.350416743397	7534.0	7652.8254570304	7530.203198980399	7644.092360289292	3232.443448896	3128.356725427507	3135.8235751404754	3051.4558415861748	9910.6255609696	9780.068191956172	9474.661810678532	9297.44277703269
1694	2057	4	14	2230.4086436895996	2025.875155744684	1711.573489188884	1497.6177815094768	7537.0	7530.203198980399	7578.2108403304	7575.10527540045	3035.942523096	3070.853555247947	3003.530271550301	2956.9032775185788	9767.4086436896	9556.078354725083	9289.784329519283	9072.723056909927
1695	2057	4	15	1974.8990134496	1671.34410155278	1468.8487078745748	1443.3611946373392	7500.0	7578.2108403304	7557.9256958204	7686.053562720332	2925.914056696	2901.633356719467	2881.7383362696346	2717.56363471284	9474.8990134496	9249.55494188318	9026.774403694973	9129.41475735767
1696	2057	4	16	1762.9898297696	1541.1737477782524	1495.08269776976	1391.9326683408908	7636.0	7557.9256958204	7718.924036740401	7698.167335313044	2330.432372696	2480.1665176706674	2421.3414948930667	2255.282732672422	9398.9898297696	9099.099443598652	9214.006734510162	9090.100003653934
1697	2057	5	17	1416.3587745696	1396.5811299003321	1321.491654303539	1173.0579050711526	7457.0	7718.924036740401	7640.760799530401	7707.58515657834	2142.061331696	2183.643174674467	2079.942975783166	1860.7280957092407	8873.3587745696	9115.505166640733	8962.25245383394	8880.643061649493
1698	2057	5	18	1281.5576554896	1230.7173483049642	1108.1428554797333	1053.8946804772775	7553.0	7640.760799530401	7613.2075644804	7618.111085063292	1580.190926496	1655.6975288798274	1547.7806022099396	1400.030781018853	8834.5576554896	8871.478147835365	8721.350419960134	8672.005765540569
1699	2057	5	19	1026.8492850096	947.2541146751562	938.8389885263624	854.0580484359471	7323.0	7613.2075644804	7437.3687422904	7576.328787066852	1464.5277664960001	1413.3823933678273	1300.8910427024211	1148.8516170556466	8349.8492850096	8560.461679155556	8376.207730816763	8430.386835502799
1700	2057	5	20	1772.1804440096003	1589.8549261765563	1319.6163516636268	1178.4127446856216	7457.0	7437.3687422904	7487.4779243903995	7370.45659511518	1519.712786496	1375.6445717318272	1203.994058090046	1059.4261376341847	9229.1804440096	9027.223668466957	8807.094276054026	8548.869339800802
1701	2057	6	21	1341.5534874496	1123.6616485531802	1038.2804778491645	904.8393840494591	7350.0	7487.4779243903995	7320.761254500399	7331.1685884236595	1882.922730496	1560.6261691126274	1322.4982013664567	1154.4161534524376	8691.5534874496	8611.139572943579	8359.041732349564	8236.007972473119
1702	2057	6	22	1085.9055634095998	1008.484104163796	883.5312280227909	763.4751940052379	7361.0	7320.761254500399	7259.2279450303995	7312.551248910227	1336.697654496	1165.0695845294272	1038.2878805297223	961.1238462248958	8446.9055634096	8329.245358664195	8142.75917305319	8076.026442915465
1703	2057	6	23	1507.8081237696001	1277.5881071106521	1045.2754409631168	902.910484502405	7402.0	7259.2279450303995	7358.7598473503995	7287.107164943692	1414.5054808959999	1213.648969409907	1090.4801271771948	958.7462497516185	8909.8081237696	8536.816052141052	8404.035288313517	8190.017649446097
1704	2057	6	24	1227.8461715695998	1006.0200654765321	874.8379521001034	905.0301668512387	7440.0	7358.7598473503995	7389.9303098104	7314.650050503306	1281.797910896	1138.3909241359072	994.0879698083081	888.7745861288427	8667.8461715696	8364.77991282693	8264.768261910503	8219.680217354546
1705	2057	7	25	738.4186724496	663.6520975541802	754.0057104255392	571.0956124536058	7392.0	7389.9303098104	7333.557049330399	7293.470792860556	1149.8529778959999	1002.1461453053071	894.7187532197811	817.3580910739315	8130.4186724496	8053.58240736458	8087.562759755939	7864.566405314162
1706	2057	7	26	546.7017956095999	661.710789325916	505.09313174819295	356.12299931322434	7262.0	7333.557049330399	7220.7040326404	7256.267033309531	994.459989896	889.3151501237071	813.372087082316	752.177951320266	7808.7017956096	7995.267838656316	7725.797164388593	7612.390032622756
1707	2057	7	27	704.5663171296001	538.9138871593082	380.30909460285693	430.172526459403	7218.0	7220.7040326404	7190.5381836504	7163.41221081626	825.5371868959999	768.5342219591071	719.1030000000105	664.6991331837518	7922.5663171296	7759.617919799708	7570.847278253257	7593.584737275663
1708	2057	7	28	438.02991304959994	300.6934093429402	373.23729462206484	309.11348864007687	7166.0	7190.5381836504	7132.2965570504	7147.159639400747	768.9360362959999	719.3854878081872	664.9075122062217	635.4562377885343	7604.0299130496	7491.23159299334	7505.533851672465	7456.273128040824
1709	2057	8	29	540.3522126096001	562.3713966341162	444.3681675547648	346.6764848570474	7178.0	7132.2965570504	7140.0279205404	7117.594587540668	775.0058210960001	704.0103131715472	664.3006806463709	629.521539025902	7718.3522126096	7694.667953684517	7584.396088095165	7464.271072397715
1710	2057	8	30	530.4060365296	419.14172230654844	328.6364026301569	260.1664961207042	7037.0	7140.0279205404	7063.3899058904	7083.285761773779	871.5678592959999	782.0987769367873	716.4160932094724	665.6050168613754	7567.4060365296	7559.169642846949	7392.026308520557	7343.452257894483
1711	2057	8	31	418.94901736960014	328.4843236132119	260.0577404897116	284.0993374854869	6946.0	7063.3899058904	6972.922680570399	6987.016864050859	837.1705614960001	755.1332475868273	694.1649849323571	673.3784230765722	7364.9490173696	7391.874229503612	7232.9804210601105	7271.116201536346
1712	2057	8	32	267.2851199695997	211.76051014717223	249.56074125690895	257.7329943521172	6890.0	6972.922680570399	6888.3926855804	6933.199257568843	804.472566096	728.8520397805471	698.9655612553046	710.4564252857479	7157.2851199696	7184.683190717571	7137.953426837309	7190.93225192096
1713	2057	9	33	108.16239220960017	167.80310607227602	199.26599882839548	196.5664023123377	6755.0	6888.3926855804	6809.2448368604	6813.335726478532	808.3161578959998	754.831274581307	751.6661426452044	762.7527371625058	6863.1623922096005	7056.195791652676	7008.510835688796	7009.902128790869
1714	2057	9	34	22.0238347295998	84.21981149226815	114.29390378895948	116.05558550548562	6687.0	6809.2448368604	6698.7835669204005	6792.611649196596	759.765986296	755.1353963981874	765.3118554140597	804.0542936287734	6709.0238347296	6893.4646483526685	6813.07747070936	6908.667234702081
1715	2057	9	35	864.4508995296001	730.0372196463481	556.3895263135262	617.7251206491536	6734.0	6698.7835669204005	6749.8123859904	6771.478647874724	872.545567096	847.8548080487471	864.942655122356	863.6378807162819	7598.4508995296	7428.820786566748	7306.201912303926	7389.203768523877
1716	2057	9	36	684.7362227296	520.6388538770682	592.1588918731859	626.7391721795506	6652.0	6749.8123859904	6744.8681550104	6648.2298458817395	1073.981346696	1023.9165502974672	980.9060385480548	970.0189640096792	7336.7362227296	7270.451239867468	7337.027046883586	7274.96901806129
1717	2057	10	37	844.9158425696	848.072032653132	809.7492656424178	746.0646116512174	6625.0	6744.8681550104	6577.2365607304	6685.9382858903155	836.4015450960001	849.0772361483473	872.7745655532287	990.2385470968428	7469.9158425696005	7592.940187663532	7386.985826372817	7432.002897541533
1718	2057	10	38	734.6825737695999	720.2644931606521	682.0717407674468	595.581829500305	6698.0	6577.2365607304	6659.2796793204	6534.718757353851	868.697214696	886.5680124950673	1000.413375556811	1053.5013145253056	7432.6825737696	7297.501053891052	7341.351420087846	7130.300586854157
1719	2057	10	39	373.48254364959996	408.39811926569996	399.8707577799863	609.4025914527322	6694.0	6659.2796793204	6601.1338016104	6634.405116947843	964.968890696	1055.531598598267	1094.1596406732092	1122.1897263704836	7067.4825436496	7067.6777985861	7001.004559390386	7243.807708400575
1720	2057	10	40	151.88510404960016	197.43563699154004	464.6360106403903	564.2652886932399	6481.0	6601.1338016104	6532.9996353504	6520.189142666395	1082.472807696	1113.1001373376673	1136.1613105089564	1170.506033626589	6632.8851040496	6798.56943860194	6997.63564599079	7084.454431359635
1721	2057	11	41	109.68916660959997	395.3881897625164	514.7443843257035	660.9296036160251	6369.0	6532.9996353504	6388.1514363104	6589.232437517709	943.390645696	1016.8503304892671	1082.4954906339751	1093.401191212351	6478.6891666096	6928.387825112916	6902.895820636103	7250.1620411337335
1722	2057	11	42	353.77091128960024	481.9008313876443	637.4423310417133	703.1247126322712	6352.0	6388.1514363104	6486.2798449304	6420.5093473437555	934.9003718959999	1024.882155176107	1050.9023286900099	1012.1429938807916	6705.7709112896	6870.052267698044	7123.722175972113	7123.634059976027
