Sim	Year	Month	QM	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4
1533	2053	12	45	620.4118836096	796.4277344907161	976.9691474618072	1113.2275471162502	5889.0	5810.488324070399	5806.3326062204	5890.3027128316435	653.242518496	747.1926712542272	766.8396261265937	769.0610023202431	6509.4118836096	6606.916058561115	6783.301753682207	7003.530259947894
1534	2053	12	46	888.3046545296	1049.4766394893481	1165.0795264725139	1321.101384295819	5946.0	5806.3326062204	5967.3817541004	5894.9585265025635	733.090916696	756.9256599714672	761.7478988290214	721.3635831057627	6834.3046545296	6855.809245709748	7132.461280572914	7216.059910798383
1535	2053	12	47	817.7272504496	982.1873815129802	1190.3104900077856	1285.3331312933287	5962.0	5967.3817541004	5983.5021400844	5866.812525396707	852.3487260960001	828.8332422925473	770.8495357322231	907.6916949775876	6779.7272504495995	6949.56913561338	7173.812630092185	7152.145656690036
1536	2053	12	48	1047.8116284496	1242.0998791117802	1322.3690604035762	1478.6144624836118	5948.0	5983.5021400844	5855.7881836644	5830.398997620407	812.9028782959999	759.6500010325872	899.4302832448458	945.0152268663289	6995.8116284496	7225.60201919618	7178.1572440679765	7309.013460104018
1537	2054	1	1	1480.4384802496	1510.4612843760601	1613.1240675157433	1672.0194231851174	6267.0	5855.7881836644	5991.6525803404	5897.504404482711	962.8931220959998	1042.316433699747	1050.416152125554	1007.652838111205	7747.4384802496	7366.24946804046	7604.776647856143	7569.523827667828
1538	2054	1	2	1224.0693816496	1387.1091053805003	1510.3902891034706	1635.0215545405376	6260.0	5991.6525803404	6127.4200856144	5990.53392239802	1256.8546250959998	1201.243083604347	1118.9113336425278	1136.078284672382	7484.0693816496005	7378.7616857209005	7637.81037471787	7625.555476938558
1539	2054	1	3	1201.0329768496	1363.54259982242	1530.0069810089658	1590.7586016947603	6242.0	6127.4200856144	6132.9315347004	6021.8715175078705	1165.773098096	1093.9748454629473	1117.6837172599644	991.6229464383772	7443.032976849599	7490.96268543682	7662.938515709366	7612.630119202631
1540	2054	1	4	975.7787490096	1223.991233969556	1371.9188410786846	1480.595697000653	6011.0	6132.9315347004	5955.6517728104	6020.555398087988	1062.048441696	1095.2384757764673	975.0660638259225	864.0116646401352	6986.7787490096	7356.922768669956	7327.570613889085	7501.15109508864
1541	2054	2	5	1158.6014396895998	1320.314477486284	1443.6920844102476	1601.6290369246367	6029.0	5955.6517728104	5961.4391411504	5992.7080822209555	997.958018696	906.6749175278673	813.562477812688	773.1860667574342	7187.6014396896	7275.966250296684	7405.131225560648	7594.337119145592
1542	2054	2	6	1470.9518342096	1562.5721789654763	1686.643261474108	1751.2189504366079	6257.0	5961.4391411504	6164.114953846401	6095.853693166748	1286.1147656960002	1080.3203338732674	969.9617847639643	1114.167992749142	7727.9518342096	7524.0113201158765	7850.7582153205085	7847.072643603356
1543	2054	2	7	1158.7104384496	1367.9233705777801	1523.2941285863396	1585.6003515153252	6063.0	6164.114953846401	6153.6215096804	6145.769166178233	1139.258294296	1011.3969794037871	1144.7329414123217	1121.2631979340213	7221.7104384496	7532.03832442418	7676.91563826674	7731.369517693558
1544	2054	2	8	1442.5729964896	1582.2061725835642	1627.729875013657	1629.1722183003026	6083.0	6153.6215096804	6099.6309804304	6193.920571646611	998.1497282959999	1135.4197174025871	1114.3932359072799	1342.9007102573962	7525.5729964896	7735.827682263964	7727.360855444057	7823.092789946913
1545	2054	3	9	1422.4686284496	1501.66808819178	1539.022180212944	1568.3015280307818	6133.0	6099.6309804304	6182.1910569404	6252.175412699212	1393.1451232960003	1295.5821043415876	1476.55589180472	1857.9794898244008	7555.4686284496	7601.29906862218	7721.213237153344	7820.476940729994
1546	2054	3	10	1571.6864771296	1594.2793413753084	1607.8173504617707	1685.5021205212922	6085.0	6182.1910569404	6243.8533110304	6263.585281068099	1359.702908296	1521.6347844785873	1891.2322367306633	2399.712733081159	7656.6864771296005	7776.470398315709	7851.67066149217	7949.087401589391
1547	2054	3	11	1301.1253393296	1376.465870055428	1520.0567044598154	1487.066194900812	6222.0	6243.8533110304	6286.2286078804	6386.481160344491	1731.128919496	2038.5130418024273	2508.355404733141	2614.8533334626554	7523.1253393296	7620.319181085828	7806.285312340216	7873.547355245303
1548	2054	3	12	1368.8127840096	1514.0170366605562	1482.7470725413332	1513.8692242876423	6357.0	6286.2286078804	6450.8389970304	6355.592301142771	1856.0791138959999	2380.098755580507	2520.24395775831	2672.273525156339	7725.8127840096	7800.245644540956	7933.586069571733	7869.4615254304135
1549	2054	4	13	1332.8086893696	1339.740942264412	1411.6018487711713	1456.586679093052	6295.0	6450.8389970304	6360.581468980399	6496.919992841291	2053.586868896	2290.696082671507	2502.945998671716	2510.2823339516085	7627.8086893696	7790.579939294812	7772.183317751571	7953.506671934343
1550	2054	4	14	1323.6953382896	1398.9389678018442	1447.5311260149924	1482.0091591444398	6393.0	6360.581468980399	6464.0211713304	6455.248610376451	1667.687163096	2064.951611695947	2187.192842782455	2271.1170553324914	7716.6953382896	7759.520436782243	7911.552297345392	7937.257769520891
1551	2054	4	15	1821.9521602495997	1781.36497314406	1720.742361269036	1611.4354704398925	6614.0	6464.0211713304	6599.3930708204	6621.315960993132	2107.765016696	2217.2919801914677	2293.319885504026	2190.8789691794536	8435.952160249599	8245.38614447446	8320.135432089435	8232.751431433024
1552	2054	4	16	1640.9060778896	1609.8949120560042	1532.165597940297	1476.7686278398432	6756.0	6599.3930708204	6787.3935187404	6706.317384213044	2095.0797926960004	2207.400967714668	2127.5003043932684	1973.862188308587	8396.9060778896	8209.287982876403	8319.559116680697	8183.086012052887
1553	2054	5	17	2042.7746874896	1873.7859619321641	1721.0701691848021	1627.7564325016042	6714.0	6787.3935187404	6771.5058055304	6780.8224719399395	2309.7792916959997	2199.475407546467	2026.9551048986364	1801.5446029806474	8756.7746874896	8661.179480672565	8492.575974715202	8408.578904441543
1554	2054	5	18	2586.7420952496004	2283.7213892150603	2030.122844991833	1865.7816306641823	6997.0	6771.5058055304	6900.0466384804	6780.2306684760915	2701.486626496	2379.884395619827	2061.8852565336074	1789.7674184861455	9583.7420952496	9055.227194745461	8930.169483472233	8646.012299140273
1555	2054	5	19	1885.1797908096	1715.601507567836	1640.8593027891684	1570.4091331704858	7034.0	6900.0466384804	6929.5373662904	6911.779300358052	3162.578306496	2612.143092195827	2195.6687939888907	1876.778501713424	8919.1797908096	8615.648146048236	8570.396669079568	8482.188433528538
1556	2054	5	20	1642.4277788496	1583.11200837162	1529.112552165016	1369.5021313442771	6965.0	6929.5373662904	6948.7247723904	6827.392966446379	2444.9466064959997	2078.124534255827	1790.0711917653825	1606.5411182775701	8607.4277788496	8512.64937466202	8477.837324555416	8196.895097790657
1557	2054	6	21	1279.6395845296	1289.617972427348	1198.2333747338885	1194.2222404322106	6949.0	6948.7247723904	6838.4633125004	6818.07980856606	2327.344290496	1965.2803275046274	1735.785309978391	1537.8915491551063	8228.6395845296	8238.342744817748	8036.696687234289	8012.30204899827
1558	2054	6	22	1007.8766256096	975.8885415639161	1035.2177103193478	1134.0787130531278	6911.0	6838.4633125004	6796.6219580304005	6835.448158500627	2103.893414496	1833.2345633614273	1609.7756431676646	1417.6364977458484	7918.8766256096	7814.351854064316	7831.8396683497485	7969.526871553755
1559	2054	6	23	570.6386950495998	715.40235296014	905.3704948553877	836.8408265107197	6767.0	6796.6219580304005	6794.7998263504	6784.970181538092	1552.8985008959999	1412.6907893739071	1272.2555362019398	1136.0793780404645	7337.6386950496	7512.0243109905405	7700.170321205787	7621.811008048812
1560	2054	6	24	535.2258282896001	763.1786590758442	735.155774010633	773.3083657530788	6677.0	6794.7998263504	6716.9292118104	6734.789562558508	1170.551110896	1102.023912375907	1010.5068813182761	913.768733012181	7212.2258282896	7557.978485426243	7452.084985821033	7508.097928311587
1561	2054	7	25	1007.9650809696	928.3364936777721	911.4568854178318	926.6421013220397	6692.0	6716.9292118104	6676.3170213304	6669.287673318156	1009.516237896	945.4711476373072	865.7946887604237	785.6780602891088	7699.9650809695995	7645.265705488173	7587.773906748232	7595.929774640195
1562	2054	7	26	710.0370662496	739.17919057166	803.441874325975	799.7408434610364	6740.0	6676.3170213304	6682.4103376404	6663.344276383132	1006.665149896	908.8159500357071	817.4129816219145	742.4410565233645	7450.0370662496	7415.49621190206	7485.852211966375	7463.085119844168
1563	2054	7	27	296.35979892959995	453.977357061588	549.8297456112189	543.0297962993957	6662.0	6682.4103376404	6655.2007546504	6639.308803100259	964.6714668959999	856.681123855107	771.4074644741177	698.8651219378852	6958.3597989295995	7136.387694701988	7205.030500261619	7182.338599399654
1564	2054	7	28	434.34799648959984	534.338633103564	531.9517018364487	518.9773513960355	6647.0	6655.2007546504	6619.1674030504	6620.352611785547	809.215356296	738.0375734321872	674.2495984569786	649.3202071153598	7081.3479964896	7189.539387753965	7151.119104886849	7139.329963181583
1565	2054	8	29	346.23187396959986	383.50147807557187	412.8167640879276	533.2707947388485	6641.0	6619.1674030504	6612.2752225404	6588.562959745468	844.6392010960001	749.1938136875473	704.6033091023621	664.2567151689993	6987.2318739696	7002.668881125972	7025.0919866283275	7121.833754484316
1566	2054	8	30	210.1624306895999	276.0209334148841	435.4445647902612	541.0826896400611	6676.0	6612.2752225404	6620.8893408904005	6592.432532151379	769.4756592959999	718.8620688967872	674.7747847691442	640.1277244024184	6886.1624306896	6888.296155955284	7056.333905680662	7133.51522179144
1567	2054	8	31	3.998043809599949	220.76935048163614	387.5629019689577	377.3539584534341	6589.0	6620.8893408904005	6579.1935855704	6546.11469067886	824.3695014960001	748.9497472948274	694.8433819828426	669.7254178284765	6592.9980438096	6841.658691372037	6966.756487539357	6923.468649132294
1568	2054	8	32	79.33947888959995	275.9491769706042	297.53610235806593	337.06756960949645	6632.0	6579.1935855704	6552.4344335804	6535.573737332843	786.829746096	721.4741834565473	689.369806782808	700.4658646571879	6711.3394788896	6855.142762541003	6849.970535938466	6872.64130694234
1569	2054	9	33	150.96826028960004	198.9035751030441	266.53290313474224	365.840798885602	6543.0	6552.4344335804	6514.9868258604	6460.377094740931	748.536197896	708.3952333093072	714.5000978768542	734.0565676058288	6693.9682602896	6751.338008683444	6781.519728995142	6826.217893626534
1570	2054	9	34	-62.11136123040001	60.54495308965238	218.53349815425008	301.5253516134318	6516.0	6514.9868258604	6439.6531889204	6485.442401539795	763.4945062959999	753.2365774621874	762.6307910458247	798.2362764460943	6453.8886387696	6575.531778950052	6658.18668707465	6786.967753153227
1571	2054	9	35	-190.9401948704001	20.066273164107997	159.59631551913492	252.4442024710247	6441.0	6439.6531889204	6443.3586949904	6464.5563048683225	680.7466470960001	711.6681457047471	760.6433400032952	786.4234951156429	6250.0598051296	6459.7194620845075	6602.955010509535	6717.000507339348
1572	2054	9	36	24.783889649599814	163.3193673973002	255.10665298104368	348.495105784782	6378.0	6443.3586949904	6429.4879710104	6332.52235944094	720.570106696	766.9016917294673	791.0400101553171	820.4508371009554	6402.7838896496	6606.6780623877	6684.594623991443	6681.017465225722
1573	2054	10	37	-226.69926663039996	-52.688525453187594	128.38282784159844	303.962804835759	6174.0	6429.4879710104	6179.3111337304	6357.836655231115	739.492525096	771.7705249843473	806.2365723886439	918.782561535868	5947.3007333696005	6376.799445557212	6307.693961571998	6661.799460066874
1574	2054	10	38	86.22654648959974	238.01192149356405	382.36139982134273	541.8983816127934	6259.0	6179.3111337304	6260.8630973204	6172.201980476251	652.3995146960001	722.3150893550674	856.877317866663	937.174415502995	6345.2265464896	6417.323055223964	6643.224497141742	6714.100362089044
1575	2054	10	39	-88.6203974703999	124.58947785014811	357.5590257349495	415.4487417030781	6171.0	6260.8630973204	6167.4746076104	6243.618308106244	765.378230696	887.1520275862671	959.5067577645908	1010.4559305311417	6082.3796025296	6385.452575170548	6525.03363334535	6659.067049809321
1576	2054	10	40	-144.21428151039981	145.42428688476411	263.74571361560606	452.60467625001684	6009.0	6167.4746076104	6100.3585783504	6110.271481119195	775.694047696	881.1483779056672	952.6543471540939	1021.8585263212464	5864.7857184896	6312.898894495164	6364.104291966007	6562.876157369212
1577	2054	11	41	-61.39961511040042	100.52428195820357	335.88081685098064	555.4171597848622	5944.0	6100.3585783504	5983.1591243104	6180.350378296108	690.410005696	818.5594188412672	922.9425049171817	957.6389534585542	5882.6003848896	6200.882860308604	6319.039941161381	6735.767538080971
1578	2054	11	42	19.082739289599658	271.608723236444	509.4545264335535	751.0249196707045	5958.0	5983.1591243104	6099.3768189304	6027.003553278156	707.0738518960001	844.5647305121073	899.8230635647252	883.1936499694369	5977.0827392896	6254.767847546845	6608.831345363954	6778.02847294886
1579	2054	11	43	217.9396551696001	467.0999337530924	720.736057045639	904.4800852417084	5898.0	6099.3768189304	5978.5650433704	6017.869809678011	792.4086122960001	863.1557120913873	856.145732730496	903.3362067418184	6115.9396551696	6566.476752683492	6699.30110041604	6922.349894919719
1580	2054	11	44	427.2621734096002	689.2968654697963	881.9971077316186	1056.9895707083333	6007.0	5978.5650433704	5965.3258750704	5932.2828398894835	742.121154896	771.0547251767072	840.5682554823306	838.4826480778584	6434.2621734096	6667.8619088401965	6847.3229828020185	6989.272410597817
1581	2054	12	45	578.5906379695999	794.6298896699722	994.51101765583	1187.6643897249392	6027.0	5965.3258750704	5959.832643220399	6037.3439318404435	627.696538496	739.7830514182272	764.1377677169785	774.4213775098976	6605.5906379696	6759.955764740372	6954.3436608762295	7225.008321565383
1582	2054	12	46	908.2535728895999	1084.1806354630041	1251.789448272759	1387.062236481145	6160.0	5959.832643220399	6148.0745741004	6047.836978548164	846.8351166960001	839.3986544114673	829.9380743218294	771.6975611099226	7068.2535728896	7044.013278683404	7399.864022373159	7434.899215029309
1583	2054	12	47	1188.9468897696	1334.468954134252	1446.1884855243172	1503.2368585019542	6232.0	6148.0745741004	6202.645771084401	6052.647299412708	939.3848060959999	900.2314069485471	823.5499084145622	951.4985988343241	7420.9468897696	7482.5435282346525	7648.834256608718	7555.884157914662
1584	2054	12	48	1020.3089602495999	1198.25948178406	1325.93642754958	1479.5361879405905	6200.0	6202.645771084401	6082.1824816644	6035.145947933207	1162.961918296	1008.2575195605871	1087.7494044948553	1089.826855951472	7220.3089602496	7400.905252868461	7408.11890921398	7514.682135873798
1585	2055	1	1	980.7460492496	1154.2790247034602	1356.7795477668274	1492.0031242950326	6134.0	6082.1824816644	5996.1002333404	6032.79073118511	1178.4577820959998	1207.405411511747	1178.0919104179322	1121.528300103607	7114.7460492496	7236.46150636786	7352.879781107227	7524.793855480143
1586	2055	1	2	1235.5561497295998	1420.9218861512682	1537.872966331621	1660.850507592272	6068.0	5996.1002333404	6024.7237356144	5985.18754142442	1226.9765650959998	1191.851031912347	1131.6778081675334	1163.0869234184247	7303.5561497296	7417.0221194916685	7562.59670194602	7646.038049016692
1587	2055	1	3	1325.7379374896	1462.755631142164	1607.1321620168683	1750.4382099302557	5963.0	6024.7237356144	5966.3601287004	5923.10913462787	1331.651578096	1229.9618817989474	1235.5868281748797	1079.4589197977243	7288.7379374896	7487.479366756564	7573.492290717269	7673.547344558126
1588	2055	1	4	977.3642060095999	1224.070617581756	1476.5010106311347	1556.0388113416575	5874.0	5966.3601287004	5837.377473810399	5910.676248355187	1365.7035816960001	1331.0174083244674	1149.8539259880963	1000.0926310167513	6851.3642060096	7190.430746282156	7313.878484441534	7466.715059696845
1589	2055	2	5	1291.2909654096	1529.5500117529962	1593.9755215232253	1683.2590296640715	5890.0	5837.377473810399	5867.2426071504	5892.863594949755	1221.881558696	1073.1280749558673	943.4952934556777	886.9733275863027	7181.2909654096	7366.927485563396	7461.218128673625	7576.122624613827
1590	2055	2	6	1487.1725195696001	1560.5320225973323	1659.342720226035	1782.3586150739814	5995.0	5867.2426071504	5982.5192878464	5968.788661627547	1068.021705696	939.9053591812672	884.3251885403697	1067.42961632945	7482.1725195696	7427.7746297477315	7641.862008072436	7751.147276701528
1591	2055	2	7	2330.2513448096	2266.7903533762365	2216.7600990220353	2220.897981245219	6181.0	5982.5192878464	6147.2538666804	6037.5934903574325	1308.003314296	1143.109345767787	1258.3234820215466	1195.8501037507529	8511.2513448096	8249.309641222637	8364.013965702436	8258.49147160265
1592	2055	2	8	2599.3656651296	2479.2221162001088	2408.5913452820205	2279.5227180095653	6308.0	6147.2538666804	6222.7269194304	6230.868419308212	1889.7584682959998	1783.2407254705872	1583.0588217959175	1691.6813430957602	8907.3656651296	8626.475982880509	8631.31826471242	8510.391137317776
1593	2055	3	9	2760.4863715296005	2630.559667057548	2438.2579951044813	2355.5099256623926	6370.0	6222.7269194304	6357.5664199404	6378.850520802412	2310.447823296	1953.7015884815874	1965.088460755068	2267.757239175417	9130.486371529601	8853.286586487948	8795.82441504488	8734.360446464805
1594	2055	3	10	2056.5374351295995	1985.250728562108	2031.5527348100254	1935.424794002303	6322.0	6357.5664199404	6435.3170490304	6428.0710075424995	1664.202188296	1761.5614993745871	2117.6242138513703	2630.4791744308704	8378.5374351296	8342.817148502509	8466.869783840426	8363.495801544803
1595	2055	3	11	1386.5250618496	1559.04999432342	1597.5258864496402	1701.7246829304536	6270.0	6435.3170490304	6378.2632278804	6526.2808535188915	1460.120559496	1905.7019836504273	2474.1533228695744	2621.215837032504	7656.5250618496	7994.36704335382	7975.78911433004	8228.005536449346
1596	2055	3	12	1930.4125999695998	1890.598087355172	1911.3081795638257	1878.1320347701342	6372.0	6378.2632278804	6490.2661160304	6417.905909998772	1755.3987138960001	2368.4855123005073	2543.269269302614	2677.7522641974556	8302.4125999696	8268.861315235572	8401.574295594226	8296.037944768907
1597	2055	4	13	1942.1336674096	1951.9790646821962	1907.2168346520234	1935.0761819967888	6470.0	6490.2661160304	6470.0857859804	6564.027997128491	2227.490948896	2444.145764927507	2604.6331477343756	2571.180113197899	8412.1336674096	8442.245180712596	8377.302620632423	8499.10417912528
1598	2055	4	14	2194.9108261296	2098.9338920907085	2072.1779990169994	1970.6274733386826	6619.0	6470.0857859804	6637.2518303304	6570.450289886052	2470.633723096	2623.254995087947	2584.916643539389	2567.324538790449	8813.9108261296	8569.019678071109	8709.429829347398	8541.077763224734
1599	2055	4	15	1980.8008140096	1978.949653818556	1903.95747696352	1715.6272618250014	6554.0	6637.2518303304	6618.1806948204	6731.876249832331	2790.267396696	2702.331486507467	2653.9363835955764	2500.697904288423	8534.800814009599	8616.201484148956	8522.138171783921	8447.503511657333
1600	2055	4	16	1725.6077874896	1704.024965672164	1572.6503616698064	1474.774129026369	6624.0	6618.1806948204	6724.338608740401	6717.803895744244	2581.419532696	2568.931569982667	2437.9935345663453	2253.354509526421	8349.6077874896	8322.205660492564	8296.988970410206	8192.578024770613
1601	2055	5	17	1572.2723097295998	1468.673708487268	1400.4177401402865	1319.5167170734292	6604.0	6724.338608740401	6709.7379165304	6738.93601013194	2473.0653316959997	2370.596627474467	2203.6387299041257	1969.377863585538	8176.2723097296	8193.012317227669	8110.155656670687	8058.452727205369
1602	2055	5	18	1372.2006702896	1324.2830803690442	1265.0708564269858	1256.6487824586147	6677.0	6709.7379165304	6712.0098094804	6717.071479212892	2197.7681064959997	2082.134976555827	1879.7498066702426	1671.9927035421497	8049.2006702896	8034.020996899444	7977.080665907386	7973.720261671507
1603	2055	5	19	1278.6262422496	1229.0393609812602	1230.8817298991714	1226.0982070527086	6652.0	6712.0098094804	6684.230152290401	6746.476675022851	1766.311506496	1657.7162164358272	1508.2081395740588	1343.718317558451	7930.6262422496	7941.04917046166	7915.1118821895725	7972.57488207556
1604	2055	5	20	1409.5647464096	1373.3488798555961	1327.9801438280192	1220.778550186275	6761.0	6684.230152290401	6774.3422953904	6632.83706412318	1599.2763664959998	1467.1231318878272	1313.4116866454854	1167.5869368752467	8170.5647464096	8057.579032145997	8102.322439218419	7853.615614309456
1605	2055	6	21	1504.0704512096	1431.1430849536762	1294.553032574208	1156.4730855496634	6870.0	6774.3422953904	6738.5029535004005	6667.83229264846	1821.976990496	1562.8848376446274	1351.612476501939	1183.4332059907745	8374.0704512096	8205.485380344076	8033.055986074609	7824.305378198123
1606	2055	6	22	1147.2988488096	1070.5486397346363	996.2817614749316	900.9483555405924	6673.0	6738.5029535004005	6610.1887950304	6677.721123301428	1660.1432144960002	1419.9880997214273	1233.8709421154167	1100.4023552142628	7820.2988488096	7809.051593235037	7606.470556505332	7578.66947884202
1607	2055	6	23	750.0518060896	743.3518460997241	720.0716435777063	607.9670243053711	6633.0	6610.1887950304	6617.711043350399	6592.406471423692	1202.813760896	1081.1907181059073	987.7767660430624	897.2410419615583	7383.0518060896	7353.540641130124	7337.782686928105	7200.3734957290635
1608	2055	6	24	844.8916589296	800.2049040975882	665.2723875725046	652.7913192144968	6598.0	6617.711043350399	6585.4734848104	6557.230740788108	1066.593010896	977.5141299559072	889.6707397612322	804.2778956693835	7442.8916589296	7417.9159474479875	7250.745872382904	7210.022060002605
1609	2055	7	25	1016.6739227695999	836.1055591560521	774.9585303345635	779.5456820232419	6704.0	6585.4734848104	6606.311899330401	6560.183093800555	1048.1916778959999	939.359224645307	840.9309391227691	761.2619558315498	7720.6739227696	7421.579043966452	7381.2704296649645	7339.728775823797
1610	2055	7	26	625.0633154095999	608.4080647829961	660.4411445462633	605.0045756786844	6512.0	6606.311899330401	6518.3913756404	6554.248143989533	1080.709409896	940.3044565677071	834.565496108997	758.8657414975607	7137.063315409599	7214.719964113397	7178.832520186663	7159.252719668217
1611	2055	7	27	451.2854152896001	536.4429821060443	516.3302886598658	436.9957572520236	6427.0	6518.3913756404	6452.255535650401	6460.87772351466	957.052546896	846.3399175111072	767.551222254257	702.9595214379318	6878.2854152896	7054.834357746444	6968.585824310267	6897.873480766683
1612	2055	7	28	391.07992400959995	401.6125687845562	354.95815428938363	351.47193041358025	6328.0	6452.255535650401	6352.5831090504	6401.612844218348	942.6644962959999	835.2703567801873	752.9129942837122	709.281216694827	6719.0799240096	6853.868104434957	6707.541263339784	6753.084774631929
1613	2055	8	29	35.1834368496003	65.77935561842025	144.67270622774743	164.84118386973682	6134.0	6352.5831090504	6220.5890955404	6298.061580318267	799.0972410960001	727.4821840155472	690.5220092851318	661.4724877154447	6169.1834368496	6418.36246466882	6365.261801768148	6462.902764188004
1614	2055	8	30	-21.159503510399873	76.06223656356417	115.7760658085648	131.03954178878007	6090.0	6220.5890955404	6148.7043078904	6190.291226113779	545.9439592959999	562.8950669567871	567.3276194648363	560.8594727694142	6068.8404964896	6296.651332103965	6264.480373698964	6321.330767902559
1615	2055	8	31	212.34813692959995	223.3302679963881	207.95432832427514	239.82436083731807	6214.0	6148.7043078904	6186.5433485704	6141.166176908459	577.703121496	577.7381361788273	568.5388601039315	563.2994298156401	6426.3481369296	6372.034575886788	6394.497676894674	6380.990537745777
1616	2055	8	32	72.71684220959992	89.09311960227615	154.82364203473355	306.59056255159476	6098.0	6186.5433485704	6112.3255665804	6155.485710527243	571.050286096	563.8370962845472	559.8311422640776	587.7859590252908	6170.7168422096	6275.636468172675	6267.149208615134	6462.076273078837
1617	2055	9	33	-33.21929371040005	58.29704613464412	237.56190195413922	325.67225988688597	6093.0	6112.3255665804	6102.2782538604	6059.859345191331	513.437837896	524.3989171573072	561.6491410176877	605.6529901016972	6059.7807062896	6170.622612715044	6339.840155814539	6385.531605078217
1618	2055	9	34	-118.62467707040014	97.93869267198795	225.82409850511476	259.80994183599125	5965.0	6102.2782538604	5976.0605629204	6056.049400786195	511.863986296	552.8366999981872	599.1524339995797	661.9558093804819	5846.3753229296	6200.216946532388	6201.884661425514	6315.859342622187
1619	2055	9	35	221.1565644095998	323.06526471839607	329.34961011130383	422.9788928444781	5980.0	5976.0605629204	5986.4975299904	6015.914035199523	414.0427870960001	501.57605445274726	589.9779399023089	644.3869736283034	6201.1565644096	6299.125827638796	6315.847140101704	6438.892928044001
1620	2055	9	36	18.772359249600072	89.20752210946	251.2470863587149	357.82015959475837	5893.0	5986.4975299904	5968.6691870104	5889.002014788939	580.545106696	645.4956067294672	685.3399521583171	725.36147883696	5911.7723592496	6075.70505209986	6219.916273369115	6246.8221743836975
1621	2055	10	37	-99.57523959040032	102.2633744199959	251.27806111848338	422.80161300001396	5853.0	5968.6691870104	5813.0686197304	5931.709611891914	522.6061450960001	598.9448898683472	661.6315828729328	801.787378162362	5753.4247604096	6070.932561430395	6064.346680848884	6354.511224891929
1622	2055	10	38	94.46818312959988	245.12624660290828	418.4022916285893	528.0399344359249	5808.0	5813.0686197304	5840.320978320399	5756.292110513052	496.83923469600006	589.8481742590673	748.8358663323157	845.0233911560409	5902.4681831296	6058.194866333309	6258.723269948989	6284.3320449489765
1623	2055	10	39	491.2214468896001	612.6158739434042	666.9270808437568	785.4604953814842	5787.0	5840.320978320399	5741.4642796104	5827.752898819043	612.560950696	764.8036450902672	856.8021300335637	924.0864402953904	6278.2214468896	6452.936852263803	6408.391360454157	6613.213394200528
1624	2055	10	40	336.2935752495997	448.8588558630603	629.5142781869736	742.7542609495422	5790.0	5741.4642796104	5799.1303263504	5722.354873552796	596.754027696	738.6580925416672	836.9367002690691	927.2756405204653	6126.2935752496	6190.32313547346	6428.644604537373	6465.109134502338
1625	2055	11	41	170.1293250496002	409.5463120781402	585.4494898317906	705.8299438377379	5744.0	5799.1303263504	5723.7971913104	5881.551244558507	542.6584456960001	699.1429344492673	825.6311468720475	874.7641913463815	5914.1293250496	6208.67663842854	6309.246681142191	6587.381188396245
1626	2055	11	42	312.6665344095999	508.99383912039593	651.1545342834931	764.8264136979176	5801.0	5723.7971913104	5882.614714930401	5779.107109787756	625.6424718960001	773.9580663961074	836.647197671214	826.656444383325	6113.6665344096	6232.791030430796	6533.769249213894	6543.9335234856735
1627	2055	11	43	494.9141018895999	640.0430774064041	756.8803240387967	968.2648964345261	5835.0	5882.614714930401	5842.3592673704	5836.175031922811	718.703672296	797.8016631833872	798.0017758645704	854.644318593429	6329.9141018896	6522.657792336805	6599.239591409197	6804.4399283573375
1628	2055	11	44	397.08864464960016	565.1453748403003	831.1502845549919	995.5764555196679	5756.0	5842.3592673704	5764.1565820704	5766.884593500683	770.276534896	778.6507660927073	840.3699167136022	833.7788622230939	6153.088644649601	6407.5046422107	6595.306866625392	6762.46104902035
1629	2055	12	45	590.2571040896	850.9679766105241	1009.748598709532	1135.395205976738	5686.0	5764.1565820704	5677.947442220399	5810.732110982043	561.3606784960001	687.6083177662274	721.0932462843123	743.9465475625536	6276.2571040896	6615.124558680924	6687.696040929932	6946.127316958781
1630	2055	12	46	692.8041550096	884.928763337156	1046.1333194323474	1166.2605662792641	5825.0	5677.947442220399	5845.3398471004	5780.211803219363	773.246976696	781.2998512634673	788.3583527047358	738.8034947385852	6517.8041550096	6562.876205557555	6891.473166532747	6946.472369498627
1631	2055	12	47	858.9187113695999	1025.606688425612	1151.5814425438766	1296.6031529225052	5698.0	5845.3398471004	5791.6176980844	5724.346252695108	544.0668260960001	621.5762567125473	615.7755653116672	794.1249508326329	6556.9187113696	6870.946535526013	6943.199140628277	7020.949405617614
1632	2055	12	48	937.8442680096	1082.321034206956	1247.0732469380546	1345.8231908473238	5869.0	5791.6176980844	5737.8041476644	5672.738702010807	657.982638296	641.3703686645872	813.0051288389483	865.5071219358997	6806.8442680096	6873.938732291356	6984.877394602455	7018.561892858131
1633	2056	1	1	1312.1013446096	1428.411433041316	1475.5028090412218	1572.0412281504748	5920.0	5737.8041476644	5745.7625553404005	5733.404112805911	730.810042096	875.8839636437473	911.890115294935	891.6151054952918	7232.1013446096	7166.215580705716	7221.265364381622	7305.445340956386
